Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0001,73142,1995,null,null,null,null,null,null,null,null,null,null,141.8,49.4,null
IDCJAC0001,73142,1996,167.4,25.2,19.0,13.2,46.2,89.0,151.4,69.6,80.8,53.6,48.8,80.4,844.6
IDCJAC0001,73142,1997,21.0,1.8,40.4,0.0,47.8,45.0,27.4,49.6,88.2,15.6,22.0,1.2,360.0
IDCJAC0001,73142,1998,47.3,22.2,1.4,60.4,24.6,119.0,103.6,64.6,88.0,53.4,56.2,10.6,651.3
IDCJAC0001,73142,1999,105.8,11.6,119.6,55.0,40.2,67.8,25.6,67.0,45.2,135.6,43.2,142.6,859.2
IDCJAC0001,73142,2000,17.2,27.2,81.2,43.2,76.2,51.8,46.4,124.2,39.2,85.2,98.6,18.8,709.2
IDCJAC0001,73142,2001,13.4,64.4,69.8,52.0,18.8,57.2,27.8,48.8,48.8,44.4,22.8,8.6,476.8
IDCJAC0001,73142,2002,4.6,149.4,22.8,10.0,33.2,49.2,32.4,40.8,58.0,1.2,2.4,11.4,415.4
IDCJAC0001,73142,2003,11.6,66.2,5.6,10.5,10.8,55.8,60.8,66.0,47.6,40.9,21.4,90.2,487.4
IDCJAC0001,73142,2004,24.2,23.4,0.2,2.6,25.0,72.2,49.2,62.0,39.0,36.8,84.2,52.8,471.6
IDCJAC0001,73142,2005,33.2,69.2,19.8,4.6,1.6,94.6,93.0,88.6,92.6,62.4,57.4,20.2,637.2
IDCJAC0001,73142,2006,82.2,3.6,11.6,15.6,4.2,42.8,44.6,5.8,14.8,0.0,12.8,5.4,243.4
IDCJAC0001,73142,2007,20.8,45.8,28.0,67.2,51.2,48.8,43.8,13.2,11.4,38.0,112.6,84.8,565.6
IDCJAC0001,73142,2008,46.8,19.4,30.2,23.6,21.0,28.6,73.0,26.4,44.4,32.2,42.0,57.4,445.0
IDCJAC0001,73142,2009,22.8,10.4,21.4,104.2,13.0,78.6,40.8,16.8,37.0,46.8,29.6,78.0,499.4
IDCJAC0001,73142,2010,10.6,167.4,147.4,38.8,60.0,29.3,88.4,88.7,76.8,78.0,122.8,149.0,1057.2
IDCJAC0001,73142,2011,38.4,171.0,76.4,21.6,32.0,18.6,45.2,67.8,52.0,40.3,147.4,59.0,769.7
IDCJAC0001,73142,2012,63.0,201.0,170.8,14.6,53.8,33.4,55.2,55.4,30.2,28.8,38.2,29.2,773.6
IDCJAC0001,73142,2013,11.2,42.2,25.4,4.4,35.6,77.6,62.4,42.6,21.4,18.0,17.0,18.0,375.8
IDCJAC0001,73142,2014,18.8,76.0,94.6,81.8,34.0,100.2,34.8,23.4,31.4,26.4,26.4,106.3,654.1
IDCJAC0001,73142,2015,66.8,null,8.2,59.2,21.8,61.6,83.2,85.0,18.2,34.8,88.0,23.2,null
IDCJAC0001,73142,2016,65.4,18.4,74.0,8.4,75.2,110.6,101.3,null,203.5,91.5,51.5,56.0,null
IDCJAC0001,73142,2017,24.4,30.2,60.1,60.2,56.6,3.2,33.5,59.5,3.2,53.2,69.7,117.4,571.2
IDCJAC0001,73142,2018,67.0,11.1,11.7,9.3,30.4,43.5,16.5,26.5,25.9,21.2,96.5,57.5,417.1
IDCJAC0001,73142,2019,49.4,21.7,97.0,1.4,null,null,null,null,null,null,null,null,null
