Product code,Station number,Year,Month,Monthly Precipitation Total (millimetres),Quality
IDCJAC0001,73142,1995,11,141.8,Y
IDCJAC0001,73142,1995,12,49.4,Y
IDCJAC0001,73142,1996,01,167.4,Y
IDCJAC0001,73142,1996,02,25.2,Y
IDCJAC0001,73142,1996,03,19.0,Y
IDCJAC0001,73142,1996,04,13.2,Y
IDCJAC0001,73142,1996,05,46.2,Y
IDCJAC0001,73142,1996,06,89.0,Y
IDCJAC0001,73142,1996,07,151.4,Y
IDCJAC0001,73142,1996,08,69.6,Y
IDCJAC0001,73142,1996,09,80.8,Y
IDCJAC0001,73142,1996,10,53.6,Y
IDCJAC0001,73142,1996,11,48.8,Y
IDCJAC0001,73142,1996,12,80.4,Y
IDCJAC0001,73142,1997,01,21.0,Y
IDCJAC0001,73142,1997,02,1.8,Y
IDCJAC0001,73142,1997,03,40.4,Y
IDCJAC0001,73142,1997,04,0.0,Y
IDCJAC0001,73142,1997,05,47.8,Y
IDCJAC0001,73142,1997,06,45.0,Y
IDCJAC0001,73142,1997,07,27.4,Y
IDCJAC0001,73142,1997,08,49.6,Y
IDCJAC0001,73142,1997,09,88.2,Y
IDCJAC0001,73142,1997,10,15.6,Y
IDCJAC0001,73142,1997,11,22.0,Y
IDCJAC0001,73142,1997,12,1.2,Y
IDCJAC0001,73142,1998,01,47.3,Y
IDCJAC0001,73142,1998,02,22.2,Y
IDCJAC0001,73142,1998,03,1.4,Y
IDCJAC0001,73142,1998,04,60.4,Y
IDCJAC0001,73142,1998,05,24.6,Y
IDCJAC0001,73142,1998,06,119.0,Y
IDCJAC0001,73142,1998,07,103.6,Y
IDCJAC0001,73142,1998,08,64.6,Y
IDCJAC0001,73142,1998,09,88.0,Y
IDCJAC0001,73142,1998,10,53.4,Y
IDCJAC0001,73142,1998,11,56.2,Y
IDCJAC0001,73142,1998,12,10.6,Y
IDCJAC0001,73142,1999,01,105.8,Y
IDCJAC0001,73142,1999,02,11.6,Y
IDCJAC0001,73142,1999,03,119.6,Y
IDCJAC0001,73142,1999,04,55.0,Y
IDCJAC0001,73142,1999,05,40.2,Y
IDCJAC0001,73142,1999,06,67.8,Y
IDCJAC0001,73142,1999,07,25.6,Y
IDCJAC0001,73142,1999,08,67.0,Y
IDCJAC0001,73142,1999,09,45.2,Y
IDCJAC0001,73142,1999,10,135.6,Y
IDCJAC0001,73142,1999,11,43.2,Y
IDCJAC0001,73142,1999,12,142.6,Y
IDCJAC0001,73142,2000,01,17.2,Y
IDCJAC0001,73142,2000,02,27.2,Y
IDCJAC0001,73142,2000,03,81.2,Y
IDCJAC0001,73142,2000,04,43.2,Y
IDCJAC0001,73142,2000,05,76.2,Y
IDCJAC0001,73142,2000,06,51.8,Y
IDCJAC0001,73142,2000,07,46.4,Y
IDCJAC0001,73142,2000,08,124.2,Y
IDCJAC0001,73142,2000,09,39.2,Y
IDCJAC0001,73142,2000,10,85.2,Y
IDCJAC0001,73142,2000,11,98.6,Y
IDCJAC0001,73142,2000,12,18.8,Y
IDCJAC0001,73142,2001,01,13.4,Y
IDCJAC0001,73142,2001,02,64.4,Y
IDCJAC0001,73142,2001,03,69.8,Y
IDCJAC0001,73142,2001,04,52.0,Y
IDCJAC0001,73142,2001,05,18.8,Y
IDCJAC0001,73142,2001,06,57.2,Y
IDCJAC0001,73142,2001,07,27.8,Y
IDCJAC0001,73142,2001,08,48.8,Y
IDCJAC0001,73142,2001,09,48.8,Y
IDCJAC0001,73142,2001,10,44.4,Y
IDCJAC0001,73142,2001,11,22.8,Y
IDCJAC0001,73142,2001,12,8.6,Y
IDCJAC0001,73142,2002,01,4.6,Y
IDCJAC0001,73142,2002,02,149.4,Y
IDCJAC0001,73142,2002,03,22.8,Y
IDCJAC0001,73142,2002,04,10.0,Y
IDCJAC0001,73142,2002,05,33.2,Y
IDCJAC0001,73142,2002,06,49.2,Y
IDCJAC0001,73142,2002,07,32.4,Y
IDCJAC0001,73142,2002,08,40.8,Y
IDCJAC0001,73142,2002,09,58.0,Y
IDCJAC0001,73142,2002,10,1.2,Y
IDCJAC0001,73142,2002,11,2.4,Y
IDCJAC0001,73142,2002,12,11.4,Y
IDCJAC0001,73142,2003,01,11.6,Y
IDCJAC0001,73142,2003,02,66.2,Y
IDCJAC0001,73142,2003,03,5.6,Y
IDCJAC0001,73142,2003,04,10.5,Y
IDCJAC0001,73142,2003,05,10.8,Y
IDCJAC0001,73142,2003,06,55.8,Y
IDCJAC0001,73142,2003,07,60.8,Y
IDCJAC0001,73142,2003,08,66.0,Y
IDCJAC0001,73142,2003,09,47.6,Y
IDCJAC0001,73142,2003,10,40.9,Y
IDCJAC0001,73142,2003,11,21.4,Y
IDCJAC0001,73142,2003,12,90.2,Y
IDCJAC0001,73142,2004,01,24.2,Y
IDCJAC0001,73142,2004,02,23.4,Y
IDCJAC0001,73142,2004,03,0.2,Y
IDCJAC0001,73142,2004,04,2.6,Y
IDCJAC0001,73142,2004,05,25.0,Y
IDCJAC0001,73142,2004,06,72.2,Y
IDCJAC0001,73142,2004,07,49.2,Y
IDCJAC0001,73142,2004,08,62.0,Y
IDCJAC0001,73142,2004,09,39.0,Y
IDCJAC0001,73142,2004,10,36.8,Y
IDCJAC0001,73142,2004,11,84.2,Y
IDCJAC0001,73142,2004,12,52.8,Y
IDCJAC0001,73142,2005,01,33.2,Y
IDCJAC0001,73142,2005,02,69.2,Y
IDCJAC0001,73142,2005,03,19.8,Y
IDCJAC0001,73142,2005,04,4.6,Y
IDCJAC0001,73142,2005,05,1.6,Y
IDCJAC0001,73142,2005,06,94.6,Y
IDCJAC0001,73142,2005,07,93.0,Y
IDCJAC0001,73142,2005,08,88.6,Y
IDCJAC0001,73142,2005,09,92.6,Y
IDCJAC0001,73142,2005,10,62.4,Y
IDCJAC0001,73142,2005,11,57.4,Y
IDCJAC0001,73142,2005,12,20.2,Y
IDCJAC0001,73142,2006,01,82.2,Y
IDCJAC0001,73142,2006,02,3.6,Y
IDCJAC0001,73142,2006,03,11.6,Y
IDCJAC0001,73142,2006,04,15.6,Y
IDCJAC0001,73142,2006,05,4.2,Y
IDCJAC0001,73142,2006,06,42.8,Y
IDCJAC0001,73142,2006,07,44.6,Y
IDCJAC0001,73142,2006,08,5.8,Y
IDCJAC0001,73142,2006,09,14.8,Y
IDCJAC0001,73142,2006,10,0.0,Y
IDCJAC0001,73142,2006,11,12.8,Y
IDCJAC0001,73142,2006,12,5.4,Y
IDCJAC0001,73142,2007,01,20.8,Y
IDCJAC0001,73142,2007,02,45.8,Y
IDCJAC0001,73142,2007,03,28.0,Y
IDCJAC0001,73142,2007,04,67.2,Y
IDCJAC0001,73142,2007,05,51.2,Y
IDCJAC0001,73142,2007,06,48.8,Y
IDCJAC0001,73142,2007,07,43.8,Y
IDCJAC0001,73142,2007,08,13.2,Y
IDCJAC0001,73142,2007,09,11.4,Y
IDCJAC0001,73142,2007,10,38.0,Y
IDCJAC0001,73142,2007,11,112.6,Y
IDCJAC0001,73142,2007,12,84.8,Y
IDCJAC0001,73142,2008,01,46.8,Y
IDCJAC0001,73142,2008,02,19.4,Y
IDCJAC0001,73142,2008,03,30.2,Y
IDCJAC0001,73142,2008,04,23.6,Y
IDCJAC0001,73142,2008,05,21.0,Y
IDCJAC0001,73142,2008,06,28.6,Y
IDCJAC0001,73142,2008,07,73.0,Y
IDCJAC0001,73142,2008,08,26.4,Y
IDCJAC0001,73142,2008,09,44.4,Y
IDCJAC0001,73142,2008,10,32.2,Y
IDCJAC0001,73142,2008,11,42.0,Y
IDCJAC0001,73142,2008,12,57.4,Y
IDCJAC0001,73142,2009,01,22.8,Y
IDCJAC0001,73142,2009,02,10.4,Y
IDCJAC0001,73142,2009,03,21.4,Y
IDCJAC0001,73142,2009,04,104.2,Y
IDCJAC0001,73142,2009,05,13.0,Y
IDCJAC0001,73142,2009,06,78.6,Y
IDCJAC0001,73142,2009,07,40.8,Y
IDCJAC0001,73142,2009,08,16.8,Y
IDCJAC0001,73142,2009,09,37.0,Y
IDCJAC0001,73142,2009,10,46.8,Y
IDCJAC0001,73142,2009,11,29.6,Y
IDCJAC0001,73142,2009,12,78.0,Y
IDCJAC0001,73142,2010,01,10.6,Y
IDCJAC0001,73142,2010,02,167.4,Y
IDCJAC0001,73142,2010,03,147.4,Y
IDCJAC0001,73142,2010,04,38.8,Y
IDCJAC0001,73142,2010,05,60.0,Y
IDCJAC0001,73142,2010,06,29.3,Y
IDCJAC0001,73142,2010,07,88.4,Y
IDCJAC0001,73142,2010,08,88.7,Y
IDCJAC0001,73142,2010,09,76.8,Y
IDCJAC0001,73142,2010,10,78.0,Y
IDCJAC0001,73142,2010,11,122.8,Y
IDCJAC0001,73142,2010,12,149.0,Y
IDCJAC0001,73142,2011,01,38.4,Y
IDCJAC0001,73142,2011,02,171.0,Y
IDCJAC0001,73142,2011,03,76.4,Y
IDCJAC0001,73142,2011,04,21.6,Y
IDCJAC0001,73142,2011,05,32.0,Y
IDCJAC0001,73142,2011,06,18.6,Y
IDCJAC0001,73142,2011,07,45.2,Y
IDCJAC0001,73142,2011,08,67.8,Y
IDCJAC0001,73142,2011,09,52.0,Y
IDCJAC0001,73142,2011,10,40.3,Y
IDCJAC0001,73142,2011,11,147.4,Y
IDCJAC0001,73142,2011,12,59.0,Y
IDCJAC0001,73142,2012,01,63.0,Y
IDCJAC0001,73142,2012,02,201.0,Y
IDCJAC0001,73142,2012,03,170.8,Y
IDCJAC0001,73142,2012,04,14.6,Y
IDCJAC0001,73142,2012,05,53.8,Y
IDCJAC0001,73142,2012,06,33.4,Y
IDCJAC0001,73142,2012,07,55.2,Y
IDCJAC0001,73142,2012,08,55.4,Y
IDCJAC0001,73142,2012,09,30.2,Y
IDCJAC0001,73142,2012,10,28.8,Y
IDCJAC0001,73142,2012,11,38.2,Y
IDCJAC0001,73142,2012,12,29.2,Y
IDCJAC0001,73142,2013,01,11.2,Y
IDCJAC0001,73142,2013,02,42.2,Y
IDCJAC0001,73142,2013,03,25.4,Y
IDCJAC0001,73142,2013,04,4.4,Y
IDCJAC0001,73142,2013,05,35.6,Y
IDCJAC0001,73142,2013,06,77.6,Y
IDCJAC0001,73142,2013,07,62.4,Y
IDCJAC0001,73142,2013,08,42.6,Y
IDCJAC0001,73142,2013,09,21.4,Y
IDCJAC0001,73142,2013,10,18.0,Y
IDCJAC0001,73142,2013,11,17.0,Y
IDCJAC0001,73142,2013,12,18.0,Y
IDCJAC0001,73142,2014,01,18.8,Y
IDCJAC0001,73142,2014,02,76.0,Y
IDCJAC0001,73142,2014,03,94.6,Y
IDCJAC0001,73142,2014,04,81.8,Y
IDCJAC0001,73142,2014,05,34.0,Y
IDCJAC0001,73142,2014,06,100.2,Y
IDCJAC0001,73142,2014,07,34.8,Y
IDCJAC0001,73142,2014,08,23.4,Y
IDCJAC0001,73142,2014,09,31.4,Y
IDCJAC0001,73142,2014,10,26.4,Y
IDCJAC0001,73142,2014,11,26.4,Y
IDCJAC0001,73142,2014,12,106.3,Y
IDCJAC0001,73142,2015,01,66.8,Y
IDCJAC0001,73142,2015,03,8.2,Y
IDCJAC0001,73142,2015,04,59.2,Y
IDCJAC0001,73142,2015,05,21.8,Y
IDCJAC0001,73142,2015,06,61.6,Y
IDCJAC0001,73142,2015,07,83.2,N
IDCJAC0001,73142,2015,08,85.0,Y
IDCJAC0001,73142,2015,09,18.2,Y
IDCJAC0001,73142,2015,10,34.8,Y
IDCJAC0001,73142,2015,11,88.0,Y
IDCJAC0001,73142,2015,12,23.2,Y
IDCJAC0001,73142,2016,01,65.4,Y
IDCJAC0001,73142,2016,02,18.4,Y
IDCJAC0001,73142,2016,03,74.0,Y
IDCJAC0001,73142,2016,04,8.4,Y
IDCJAC0001,73142,2016,05,75.2,Y
IDCJAC0001,73142,2016,06,110.6,Y
IDCJAC0001,73142,2016,07,101.3,Y
IDCJAC0001,73142,2016,09,203.5,Y
IDCJAC0001,73142,2016,10,91.5,Y
IDCJAC0001,73142,2016,11,51.5,Y
IDCJAC0001,73142,2016,12,56.0,Y
IDCJAC0001,73142,2017,01,24.4,Y
IDCJAC0001,73142,2017,02,30.2,Y
IDCJAC0001,73142,2017,03,60.1,Y
IDCJAC0001,73142,2017,04,60.2,Y
IDCJAC0001,73142,2017,05,56.6,Y
IDCJAC0001,73142,2017,06,3.2,Y
IDCJAC0001,73142,2017,07,33.5,Y
IDCJAC0001,73142,2017,08,59.5,Y
IDCJAC0001,73142,2017,09,3.2,Y
IDCJAC0001,73142,2017,10,53.2,Y
IDCJAC0001,73142,2017,11,69.7,Y
IDCJAC0001,73142,2017,12,117.4,Y
IDCJAC0001,73142,2018,01,67.0,Y
IDCJAC0001,73142,2018,02,11.1,Y
IDCJAC0001,73142,2018,03,11.7,Y
IDCJAC0001,73142,2018,04,9.3,Y
IDCJAC0001,73142,2018,05,30.4,Y
IDCJAC0001,73142,2018,06,43.5,Y
IDCJAC0001,73142,2018,07,16.5,Y
IDCJAC0001,73142,2018,08,26.5,Y
IDCJAC0001,73142,2018,09,25.9,Y
IDCJAC0001,73142,2018,10,21.2,N
IDCJAC0001,73142,2018,11,96.5,N
IDCJAC0001,73142,2018,12,57.5,N
IDCJAC0001,73142,2019,01,49.4,N
IDCJAC0001,73142,2019,02,21.7,N
IDCJAC0001,73142,2019,03,97.0,N
IDCJAC0001,73142,2019,04,1.4,N
