Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0001,67113,1995,null,null,null,null,null,null,null,null,30.2,16.8,141.4,51.4,null
IDCJAC0001,67113,1996,113.4,40.6,18.4,20.0,150.2,25.6,5.6,10.4,45.0,21.2,52.6,42.6,545.6
IDCJAC0001,67113,1997,195.4,177.4,25.2,1.8,38.4,22.6,28.6,0.0,75.2,59.8,25.2,29.6,679.2
IDCJAC0001,67113,1998,155.4,87.4,33.4,65.2,96.0,77.6,56.4,161.2,16.8,4.6,78.6,36.6,869.2
IDCJAC0001,67113,1999,152.4,35.8,22.0,10.0,10.4,24.6,82.0,18.8,25.4,87.4,14.0,69.4,552.2
IDCJAC0001,67113,2000,20.4,15.2,186.0,34.2,15.0,14.8,9.0,10.8,22.2,63.6,170.6,96.2,658.0
IDCJAC0001,67113,2001,148.2,142.8,99.4,90.4,32.8,3.0,71.8,23.8,28.2,39.6,41.0,30.4,751.4
IDCJAC0001,67113,2002,75.2,243.2,84.6,18.0,34.8,18.4,10.8,11.2,4.4,5.6,13.0,59.8,579.0
IDCJAC0001,67113,2003,23.8,101.6,147.8,45.2,89.0,24.6,26.6,24.6,4.2,76.4,76.0,78.0,717.8
IDCJAC0001,67113,2004,22.4,83.4,51.8,15.6,15.0,6.2,16.4,21.6,33.4,256.2,65.6,82.2,669.8
IDCJAC0001,67113,2005,114.8,160.4,46.8,14.6,21.2,68.2,53.0,1.4,35.8,81.6,136.4,26.2,760.4
IDCJAC0001,67113,2006,106.8,84.6,24.8,4.0,8.2,43.0,35.4,17.4,93.6,7.6,16.8,58.8,501.0
IDCJAC0001,67113,2007,23.0,181.8,87.2,50.6,24.8,226.0,15.0,78.2,14.2,24.2,206.2,82.2,1013.4
IDCJAC0001,67113,2008,112.0,228.4,48.0,84.6,4.2,98.4,16.6,23.8,39.4,79.4,62.4,70.0,867.2
IDCJAC0001,67113,2009,19.2,136.2,46.0,89.8,83.4,28.8,15.4,8.0,13.8,52.0,13.6,31.4,537.6
IDCJAC0001,67113,2010,43.6,274.8,30.0,15.4,50.0,51.4,56.8,23.0,26.4,61.0,142.8,39.8,815.0
IDCJAC0001,67113,2011,27.6,21.8,121.2,35.0,40.8,45.8,27.2,28.4,68.4,46.4,153.8,88.2,704.6
IDCJAC0001,67113,2012,138.0,266.2,149.2,93.6,15.4,65.4,19.2,5.0,24.4,34.0,67.0,28.0,905.4
IDCJAC0001,67113,2013,149.2,150.0,67.4,60.2,27.2,100.8,4.2,0.4,19.0,6.6,141.4,36.6,763.0
IDCJAC0001,67113,2014,27.4,68.2,100.6,54.4,4.0,35.4,12.0,103.0,18.8,65.6,40.0,164.2,693.6
IDCJAC0001,67113,2015,140.4,47.2,46.4,258.8,47.6,67.4,33.4,40.0,15.8,31.6,141.2,109.2,979.0
IDCJAC0001,67113,2016,307.8,1.8,16.8,12.2,7.2,null,48.2,48.8,50.0,12.4,16.6,65.2,null
IDCJAC0001,67113,2017,28.2,69.8,230.2,29.4,10.2,29.0,1.4,9.8,0.2,45.2,23.4,50.6,527.4
IDCJAC0001,67113,2018,36.4,70.4,78.6,22.6,3.2,31.8,3.4,4.6,27.8,166.0,145.6,93.6,684.0
IDCJAC0001,67113,2019,77.4,19.0,131.8,7.4,null,null,null,null,null,null,null,null,null
