Product code,Station Number,Year,Jan,Day,Feb,Day,Mar,Day,Apr,Day,May,Day,Jun,Day,Jul,Day,Aug,Day,Sep,Day,Oct,Day,Nov,Day,Dec,Day,Annual
IDCJAC0005,68242,2001,,,,,,,,,,,,,,,,,,,,,,,33.0,25,
IDCJAC0005,68242,2002,35.0,07,27.0,16,32.0,17,27.0,21,24.0,09,23.0,16,20.0,28,27.0,11,28.0,25,31.0,08,,,,,
IDCJAC0005,68242,2003,,,,,,,,,,,,,,,20.8,13,,,,,,,,,
IDCJAC0005,68242,2004,,,,,,,,,,,,,,,,,,,38.1,13,30.0,28,36.9,01,
IDCJAC0005,68242,2005,30.2,05,28.4,08,27.4,05,29.9,18,23.2,03,21.3,04,,,,,,,,,,,,,
IDCJAC0005,68242,2007,,,,,,,,,,,,,23.5,26,27.5,31,28.4,28,34.8,03,24.8,04,27.1,22,
IDCJAC0005,68242,2008,28.8,31,29.7,03,26.3,14,23.3,12,21.6,06,21.9,30,22.0,14,21.2,01,31.9,28,34.8,31,28.7,20,32.1,03,34.8
IDCJAC0005,68242,2009,38.3,24,27.3,07,25.7,20,28.8,15,22.7,26,20.8,04,24.6,22,25.6,28,32.3,22,32.7,01,37.7,03,27.3,17,38.3
IDCJAC0005,68242,2010,35.2,23,31.5,12,29.9,21,27.4,24,25.8,11,20.2,17,19.6,30,23.5,19,28.3,27,24.3,26,20.6,03,29.8,12,35.2
IDCJAC0005,68242,2011,29.0,31,39.3,05,31.7,01,25.3,20,22.9,23,20.1,20,20.8,04,23.5,05,30.3,23,25.5,24,35.1,14,25.2,24,39.3
IDCJAC0005,68242,2012,33.6,30,26.0,24,26.9,09,25.3,03,27.0,11,19.8,25,21.5,13,25.8,23,31.6,28,31.2,04,30.0,01,32.0,01,33.6
IDCJAC0005,68242,2013,45.0,18,26.8,21,29.0,28,28.9,28,23.0,04,21.2,07,21.0,04,24.6,12,31.0,10,35.9,10,33.0,03,30.9,10,45.0
IDCJAC0005,68242,2014,29.2,06,27.4,20,27.7,16,26.5,24,26.8,23,21.1,28,25.8,31,22.0,10,33.4,30,30.5,27,34.2,01,31.5,30,34.2
IDCJAC0005,68242,2015,32.9,17,28.4,08,28.6,06,31.2,16,26.7,05,22.8,08,19.9,26,24.4,22,28.7,15,31.9,04,40.3,20,33.5,11,40.3
IDCJAC0005,68242,2016,35.7,20,28.7,25,27.0,07,30.4,06,27.8,01,22.6,09,25.7,22,22.4,10,22.2,01,29.8,07,29.9,04,39.0,13,39.0
IDCJAC0005,68242,2017,35.8,24,32.3,10,27.9,22,26.3,09,23.4,06,20.2,15,28.2,30,25.3,15,33.3,13,31.7,09,28.1,03,34.0,30,35.8
IDCJAC0005,68242,2018,33.1,07,37.6,14,39.5,18,30.3,13,26.1,04,19.6,13,25.6,06,25.2,11,31.4,15,24.3,03,38.1,02,33.5,02,39.5
IDCJAC0005,68242,2019,30.1,31,36.5,12,34.1,12,29.3,08,,,,,,,,,,,,,,,,,
