Product code,Station Number,Year,Jan,Day,Feb,Day,Mar,Day,Apr,Day,May,Day,Jun,Day,Jul,Day,Aug,Day,Sep,Day,Oct,Day,Nov,Day,Dec,Day,Annual
IDCJAC0008,72023,1965,9.1,21,8.9,12,5.7,15,2.9,28,0.6,17,-2.7,24,-2.3,18,-0.5,10,4.4,19,1.2,03,3.7,18,7.7,17,-2.7
IDCJAC0008,72023,1966,8.6,31,10.8,05,6.0,29,2.5,28,-0.6,21,-1.1,22,-2.3,16,-1.0,04,-1.8,06,1.6,10,4.7,14,5.1,16,-2.3
IDCJAC0008,72023,1967,8.6,12,8.0,15,3.6,24,3.1,27,-1.7,25,-0.1,02,-0.6,03,-1.1,14,0.6,27,3.3,01,3.3,27,6.1,15,-1.7
IDCJAC0008,72023,1968,8.9,02,9.4,10,7.2,31,7.3,25,1.1,16,-1.8,23,-1.9,26,-0.1,16,0.0,27,2.2,02,4.6,22,5.6,01,-1.9
IDCJAC0008,72023,1969,10.4,05,10.9,24,9.0,30,3.0,23,-0.8,25,-1.7,07,1.1,23,-1.1,17,1.1,24,2.9,08,6.1,21,4.4,07,-1.7
IDCJAC0008,72023,1970,10.4,03,6.7,21,3.6,30,5.6,29,-0.3,23,0.2,18,-0.9,16,-1.8,07,2.1,16,1.8,15,5.8,17,7.2,31,-1.8
IDCJAC0008,72023,1971,7.6,10,10.2,14,12.2,06,6.2,30,1.8,24,-1.1,25,-2.0,01,-1.6,16,0.2,12,2.9,18,4.4,08,6.9,12,-2.0
IDCJAC0008,72023,1972,7.7,02,7.3,22,6.9,15,3.4,26,0.6,13,-1.8,12,-1.1,27,0.2,14,1.6,26,2.5,14,5.2,11,11.0,24,-1.8
IDCJAC0008,72023,1973,11.7,14,15.2,13,5.1,15,4.2,23,1.6,18,0.6,06,1.8,13,0.8,18,2.7,21,6.8,11,7.5,14,7.8,23,0.6
IDCJAC0008,72023,1974,13.0,02,14.1,22,8.6,16,5.7,15,3.7,21,-0.5,17,1.2,28,-2.1,06,0.9,27,4.2,11,5.0,28,6.9,04,-2.1
IDCJAC0008,72023,1975,6.8,12,12.2,26,8.0,23,4.6,07,3.2,28,-2.1,13,1.9,18,1.3,13,1.5,06,4.6,17,5.9,19,10.3,18,-2.1
IDCJAC0008,72023,1976,9.2,27,16.2,08,9.4,31,1.7,30,1.9,28,-0.7,03,-2.4,15,-0.3,14,1.6,14,4.0,11,4.4,18,5.4,05,-2.4
IDCJAC0008,72023,1977,10.7,02,13.6,28,8.8,16,2.4,30,2.0,29,-0.8,10,-1.3,03,-0.2,09,-0.8,05,2.4,17,2.8,12,6.8,28,-1.3
IDCJAC0008,72023,1978,12.0,16,9.3,10,8.7,27,1.1,27,1.0,13,1.0,26,-0.6,08,-1.0,14,2.0,14,1.7,19,6.1,20,7.0,08,-1.0
IDCJAC0008,72023,1979,12.9,11,8.2,15,6.1,25,2.9,11,-0.6,15,1.2,02,-1.2,29,-2.3,02,-0.6,01,4.1,14,5.5,22,6.6,18,-2.3
IDCJAC0008,72023,1980,7.9,27,8.2,08,7.1,24,3.0,28,-1.1,21,-0.3,03,-0.4,11,0.6,16,2.3,06,4.0,04,3.6,02,6.5,06,-1.1
IDCJAC0008,72023,1981,11.7,23,14.1,24,6.7,21,2.0,26,0.3,19,0.9,08,-0.7,11,2.2,08,4.0,26,3.4,04,4.2,17,11.0,21,-0.7
IDCJAC0008,72023,1982,11.4,03,10.5,19,10.0,29,4.5,30,0.6,22,-1.5,03,-1.8,21,3.2,03,-0.2,10,2.3,11,4.0,01,10.3,08,-1.8
IDCJAC0008,72023,1983,7.8,12,15.4,19,8.7,29,2.7,16,5.0,17,0.7,26,-2.5,09,1.0,03,1.0,12,5.2,08,3.8,17,7.8,08,-2.5
IDCJAC0008,72023,1984,7.8,18,8.0,29,3.7,28,5.6,05,1.0,08,-0.8,11,-0.3,06,0.5,16,2.2,12,2.4,17,5.2,23,6.7,21,-0.8
IDCJAC0008,72023,1985,9.1,07,7.2,27,7.8,05,5.4,18,0.8,17,-1.8,23,-0.3,23,0.1,12,1.5,29,3.8,22,,,,,
IDCJAC0008,72023,1986,,,,,,,3.4,28,3.7,26,,,-2.8,26,-0.9,31,,,,,,,,,
IDCJAC0008,72023,1987,7.2,09,8.7,23,5.4,09,3.1,21,0.0,28,0.1,14,-0.8,13,1.6,21,0.7,11,2.7,13,5.5,05,8.0,08,-0.8
IDCJAC0008,72023,1988,8.8,25,9.7,20,7.2,12,7.6,25,3.4,11,1.9,29,3.0,02,0.5,09,2.4,13,3.7,07,6.7,10,8.2,01,0.5
IDCJAC0008,72023,1989,8.4,12,10.0,11,9.5,28,7.2,19,5.2,21,-0.3,25,0.4,15,-0.2,12,2.8,27,2.5,02,5.9,02,7.7,15,-0.3
IDCJAC0008,72023,1990,,,,,,,,,,,,,,,,,,,4.6,20,5.8,11,7.2,11,
IDCJAC0008,72023,1991,12.0,30,10.4,01,8.0,25,2.4,23,1.4,03,3.4,27,0.7,23,1.0,17,1.8,13,3.6,17,4.5,11,8.4,05,0.7
IDCJAC0008,72023,1992,9.4,17,10.2,24,9.1,29,4.2,22,2.7,25,1.5,16,0.6,26,1.1,18,1.7,14,4.8,21,5.6,02,10.2,01,0.6
IDCJAC0008,72023,1993,11.2,11,7.2,22,8.0,31,6.7,07,1.6,15,0.8,25,1.3,21,0.9,05,2.7,10,1.7,11,6.0,03,7.4,27,0.8
IDCJAC0008,72023,1994,7.1,10,10.6,18,7.0,14,3.5,30,2.6,16,0.0,29,-0.6,24,-1.2,08,0.8,08,3.7,10,4.3,08,11.3,10,-1.2
IDCJAC0008,72023,1995,12.9,23,11.0,10,6.5,25,2.7,01,3.8,15,-0.4,22,0.5,07,-1.0,09,0.0,06,4.5,09,6.3,25,6.2,12,-1.0
IDCJAC0008,72023,1996,9.3,22,8.9,15,7.3,20,4.8,20,1.6,21,0.4,08,-0.5,09,0.0,20,2.0,22,5.6,20,5.2,12,6.7,08,-0.5
IDCJAC0008,72023,1997,11.8,08,12.8,26,6.0,24,2.5,08,1.7,31,0.0,16,-0.5,03,-1.4,03,3.7,05,2.3,04,6.2,19,9.0,04,-1.4
IDCJAC0008,72023,1998,11.9,30,7.0,17,8.5,17,6.2,29,0.8,10,-1.0,18,-1.0,01,2.0,28,1.7,06,2.2,08,6.8,29,8.4,28,-1.0
IDCJAC0008,72023,1999,17.2,23,7.2,19,5.3,29,2.6,22,-0.8,16,2.3,26,1.5,31,-1.1,01,2.2,12,4.8,20,5.4,10,7.6,12,-1.1
IDCJAC0008,72023,2000,8.3,23,11.6,15,9.8,25,3.8,22,1.5,31,1.3,03,0.9,27,2.5,16,2.8,04,2.9,16,8.4,08,7.2,28,0.9
IDCJAC0008,72023,2001,14.6,10,13.2,17,7.7,13,3.5,13,0.9,24,1.2,17,1.8,21,0.5,24,3.5,06,2.5,20,5.4,12,5.2,27,0.5
IDCJAC0008,72023,2002,8.7,09,9.9,28,8.8,31,4.7,27,1.8,31,0.2,30,0.3,25,0.2,15,2.0,11,3.4,09,5.4,05,6.7,06,0.2
IDCJAC0008,72023,2003,12.4,09,11.6,01,6.8,22,5.3,16,4.2,05,4.3,23,-0.8,31,-0.2,10,0.0,02,1.2,11,3.2,03,11.6,14,-0.8
IDCJAC0008,72023,2004,7.2,09,10.8,23,9.5,18,4.5,20,1.0,11,2.6,17,-1.4,19,1.8,20,2.6,12,1.8,16,5.5,04,6.5,28,-1.4
IDCJAC0008,72023,2005,9.1,07,8.0,03,6.3,06,3.3,30,1.4,26,0.6,01,0.4,18,0.8,13,1.0,01,4.0,12,7.2,11,9.4,20,0.4
IDCJAC0008,72023,2006,13.0,14,9.3,11,10.2,19,1.3,22,-1.0,30,-1.5,13,-0.3,13,0.9,11,1.7,05,1.8,09,3.5,16,6.1,26,-1.5
IDCJAC0008,72023,2007,11.2,28,16.2,13,8.0,31,7.7,26,4.5,31,-1.0,14,-1.2,15,1.3,04,1.3,01,2.6,18,9.8,08,10.8,23,-1.2
IDCJAC0008,72023,2008,15.9,28,11.2,29,5.4,29,2.4,29,3.0,10,1.5,15,0.2,29,-0.5,23,1.0,09,1.9,09,7.1,22,8.0,02,-0.5
IDCJAC0008,72023,2009,8.4,02,9.9,25,7.9,06,5.0,30,3.7,28,-0.2,11,0.8,24,0.4,08,2.0,15,1.4,08,7.0,05,8.2,12,-0.2
IDCJAC0008,72023,2010,9.6,19,12.8,23,8.8,10,6.4,12,2.3,13,0.2,14,0.4,22,0.3,17,0.9,30,3.7,01,7.2,02,8.9,20,0.2
IDCJAC0008,72023,2011,12.7,28,9.8,21,8.3,31,5.2,23,0.8,15,-0.6,11,0.5,15,1.2,30,-0.5,12,3.0,12,7.2,04,7.4,01,-0.6
IDCJAC0008,72023,2012,7.0,12,10.1,07,5.8,25,2.2,10,0.4,14,-1.1,23,-1.2,31,0.2,01,0.8,01,2.8,01,5.6,02,7.9,06,-1.2
IDCJAC0008,72023,2013,10.0,10,13.1,02,8.2,30,4.3,20,1.3,25,0.8,16,2.2,25,2.1,20,2.2,12,1.7,18,4.4,04,5.6,06,0.8
IDCJAC0008,72023,2014,8.5,05,10.4,21,10.2,23,4.3,21,5.0,07,1.8,09,-0.7,19,-0.5,05,1.0,04,3.2,15,5.4,02,10.3,18,-0.7
IDCJAC0008,72023,2015,9.9,30,14.9,03,6.0,27,7.3,22,3.4,23,0.5,04,0.2,03,-2.2,04,1.0,23,4.7,01,5.9,27,7.9,12,-2.2
IDCJAC0008,72023,2016,10.8,30,10.6,17,9.4,31,6.5,09,2.9,29,0.0,25,0.5,24,1.1,03,4.6,11,4.6,20,6.2,24,7.7,10,0.0
IDCJAC0008,72023,2017,11.1,15,7.0,19,10.8,29,3.4,28,0.9,31,-0.6,01,-2.0,01,-2.1,28,0.6,01,3.4,01,4.7,04,8.5,09,-2.1
IDCJAC0008,72023,2018,12.0,14,9.1,15,6.8,27,5.2,30,1.4,17,0.5,25,-0.7,15,0.7,20,0.5,17,4.5,21,5.6,09,8.4,03,-0.7
IDCJAC0008,72023,2019,15.3,06,8.2,14,8.4,26,3.4,27,,,,,,,,,,,,,,,,,
