Product code,Station Number,Year,Jan,Day,Feb,Day,Mar,Day,Apr,Day,May,Day,Jun,Day,Jul,Day,Aug,Day,Sep,Day,Oct,Day,Nov,Day,Dec,Day,Annual
IDCJAC0008,56037,1997,,,,,,,,,,,-6.9,28,-8.0,17,-8.4,10,-1.8,26,-1.4,22,2.0,19,6.9,16,
IDCJAC0008,56037,1998,7.4,26,6.3,23,5.0,12,0.4,28,-5.9,10,-3.0,27,-5.9,03,-6.9,01,-2.0,17,-2.4,28,0.0,03,2.1,28,-6.9
IDCJAC0008,56037,1999,6.5,16,6.8,20,5.6,24,-0.5,23,-0.5,18,-8.2,21,-4.0,03,-6.3,16,-3.6,19,1.2,20,0.6,11,5.6,03,-8.2
IDCJAC0008,56037,2000,4.2,02,4.0,20,7.4,04,-1.5,23,-5.7,23,-9.0,07,-7.7,14,-7.9,17,-4.3,11,-3.1,04,3.7,23,5.9,02,-9.0
IDCJAC0008,56037,2001,4.7,04,7.2,19,2.6,28,-0.5,25,-4.6,31,-8.0,25,-6.8,05,-7.4,10,-2.3,06,-3.3,20,0.3,14,3.4,28,-8.0
IDCJAC0008,56037,2002,4.6,04,5.4,11,6.1,18,2.1,21,-5.3,18,-8.9,27,-10.5,13,-8.6,14,-2.9,30,-3.5,01,2.9,06,-0.5,07,-10.5
IDCJAC0008,56037,2003,4.7,10,10.8,13,2.9,03,1.1,18,-5.0,23,-5.5,16,-10.5,28,-7.2,03,-5.6,02,-3.5,12,-3.0,03,4.5,08,-10.5
IDCJAC0008,56037,2004,6.4,31,3.8,27,3.9,27,-5.0,26,-7.9,31,-9.3,30,-8.6,03,-7.0,11,-5.4,13,-1.3,09,3.1,26,1.4,29,-9.3
IDCJAC0008,56037,2005,6.0,12,2.5,04,1.0,28,1.0,26,-5.0,28,-6.2,18,-6.9,19,-8.4,13,-2.8,19,-0.4,10,3.1,29,3.7,20,-8.4
IDCJAC0008,56037,2006,8.5,29,9.0,25,3.5,27,-2.4,23,-7.8,30,-7.6,28,-10.8,10,-6.9,20,-2.0,09,1.2,02,-2.2,17,3.1,27,-10.8
IDCJAC0008,56037,2007,5.7,29,8.9,18,0.5,31,2.4,14,-5.5,24,-6.4,13,-8.7,16,-7.0,07,-2.9,24,-2.0,14,3.9,12,8.0,30,-8.7
IDCJAC0008,56037,2008,8.8,29,4.1,10,-1.7,30,-5.8,30,-4.6,05,-6.8,28,-9.0,12,-7.8,10,-4.9,11,-1.6,23,3.3,23,3.0,16,-9.0
IDCJAC0008,56037,2009,6.5,01,6.6,28,3.2,17,-0.5,30,-3.6,13,-7.0,12,-6.4,20,-7.0,09,-3.6,12,-3.1,17,3.1,02,5.5,03,-7.0
IDCJAC0008,56037,2010,2.6,19,7.9,19,4.2,21,-1.0,27,-7.1,13,-11.2,30,-6.4,01,-7.1,09,-4.1,18,-0.6,17,0.8,03,1.2,21,-11.2
IDCJAC0008,56037,2011,8.9,30,5.8,24,3.0,26,-0.9,13,-7.2,15,-5.0,24,-7.7,12,-4.9,05,-4.0,13,-0.8,01,4.1,03,6.5,29,-7.7
IDCJAC0008,56037,2012,3.8,12,8.9,12,3.2,24,-0.2,10,-6.0,23,-9.0,25,-7.4,04,-7.1,08,-6.0,03,-2.6,01,3.1,20,3.0,06,-9.0
IDCJAC0008,56037,2013,9.4,08,5.2,03,5.0,18,-2.2,20,-5.0,27,-4.6,04,-6.8,27,-7.0,16,-3.0,27,-3.0,04,0.8,05,0.4,07,-7.0
IDCJAC0008,56037,2014,7.4,31,7.6,08,6.6,12,0.4,18,-3.1,06,-7.3,27,-8.2,09,-6.0,07,-5.5,19,-0.6,17,5.7,17,7.0,31,-8.2
IDCJAC0008,56037,2015,6.3,30,6.0,04,-0.6,28,-2.0,28,-4.7,15,-6.0,02,-7.1,28,-6.4,07,-3.3,02,0.9,01,5.0,17,6.5,30,-7.1
IDCJAC0008,56037,2016,5.7,08,9.0,08,3.9,23,3.4,01,-7.0,30,-6.4,26,-6.1,03,-4.0,14,-3.4,05,-0.9,24,2.2,02,5.6,10,-7.0
IDCJAC0008,56037,2017,10.0,08,7.1,20,3.4,11,-0.4,29,-3.9,30,-4.9,01,-7.3,22,-5.4,20,-6.2,02,2.9,24,1.1,02,4.0,06,-7.3
IDCJAC0008,56037,2018,3.8,17,5.7,08,4.0,12,4.0,29,-4.3,21,-6.6,24,-10.1,15,-7.6,30,-3.6,17,0.3,02,3.5,26,5.6,01,-10.1
IDCJAC0008,56037,2019,11.2,02,7.4,12,2.9,31,0.4,29,,,,,,,,,,,,,,,,,
