Product code,Station number,Year,Month,Highest temperature (°C),Day,Quality
IDCJAC0005,8095,1925,03,36.9,27,Y
IDCJAC0005,8095,1925,04,37.2,15,Y
IDCJAC0005,8095,1925,05,29.6,03,Y
IDCJAC0005,8095,1925,06,27.2,16,Y
IDCJAC0005,8095,1925,07,20.9,26,Y
IDCJAC0005,8095,1925,08,23.3,13,Y
IDCJAC0005,8095,1925,09,32.8,29,Y
IDCJAC0005,8095,1925,10,32.9,22,Y
IDCJAC0005,8095,1925,11,41.1,29,Y
IDCJAC0005,8095,1925,12,42.0,01,Y
IDCJAC0005,8095,1926,01,43.8,18,Y
IDCJAC0005,8095,1926,02,41.9,22,Y
IDCJAC0005,8095,1926,03,40.3,15,Y
IDCJAC0005,8095,1926,04,37.9,13,Y
IDCJAC0005,8095,1926,05,29.9,03,Y
IDCJAC0005,8095,1926,06,25.0,11,Y
IDCJAC0005,8095,1926,07,21.8,19,Y
IDCJAC0005,8095,1926,08,24.0,26,Y
IDCJAC0005,8095,1926,09,33.0,18,Y
IDCJAC0005,8095,1926,10,40.4,27,Y
IDCJAC0005,8095,1926,11,41.2,16,Y
IDCJAC0005,8095,1926,12,42.6,15,Y
IDCJAC0005,8095,1927,01,42.7,26,Y
IDCJAC0005,8095,1927,02,41.4,15,Y
IDCJAC0005,8095,1932,07,25.2,31,Y
IDCJAC0005,8095,1932,08,24.7,16,Y
IDCJAC0005,8095,1932,09,30.7,30,Y
IDCJAC0005,8095,1932,10,34.6,27,Y
IDCJAC0005,8095,1932,11,38.9,25,Y
IDCJAC0005,8095,1932,12,42.7,28,Y
IDCJAC0005,8095,1933,01,42.8,20,Y
IDCJAC0005,8095,1933,02,45.6,10,Y
IDCJAC0005,8095,1933,03,42.2,20,Y
IDCJAC0005,8095,1933,04,36.0,17,Y
IDCJAC0005,8095,1933,05,30.1,06,Y
IDCJAC0005,8095,1933,06,25.2,18,Y
IDCJAC0005,8095,1933,07,23.1,24,Y
IDCJAC0005,8095,1933,08,24.0,16,Y
IDCJAC0005,8095,1933,09,31.4,25,Y
IDCJAC0005,8095,1933,10,37.4,26,Y
IDCJAC0005,8095,1933,11,40.3,11,Y
IDCJAC0005,8095,1933,12,42.4,20,Y
IDCJAC0005,8095,1934,01,44.1,12,Y
IDCJAC0005,8095,1934,02,42.4,25,Y
IDCJAC0005,8095,1934,03,41.2,02,Y
IDCJAC0005,8095,1934,04,27.4,10,Y
IDCJAC0005,8095,1934,05,30.8,14,Y
IDCJAC0005,8095,1934,06,25.1,08,Y
IDCJAC0005,8095,1934,07,21.0,07,Y
IDCJAC0005,8095,1934,08,27.7,31,Y
IDCJAC0005,8095,1934,09,29.1,09,Y
IDCJAC0005,8095,1934,10,35.8,28,Y
IDCJAC0005,8095,1934,11,36.3,10,Y
IDCJAC0005,8095,1934,12,39.9,08,Y
IDCJAC0005,8095,1935,01,42.4,20,Y
IDCJAC0005,8095,1935,02,42.0,21,Y
IDCJAC0005,8095,1935,03,42.0,04,Y
IDCJAC0005,8095,1935,04,30.9,10,Y
IDCJAC0005,8095,1935,05,31.9,05,Y
IDCJAC0005,8095,1935,06,25.2,16,Y
IDCJAC0005,8095,1935,07,24.6,07,Y
IDCJAC0005,8095,1935,08,28.3,20,Y
IDCJAC0005,8095,1935,09,28.9,29,Y
IDCJAC0005,8095,1935,10,33.2,06,Y
IDCJAC0005,8095,1935,11,39.4,22,Y
IDCJAC0005,8095,1935,12,43.2,20,Y
IDCJAC0005,8095,1936,01,42.9,28,Y
IDCJAC0005,8095,1936,02,41.9,09,Y
IDCJAC0005,8095,1936,03,40.1,05,Y
IDCJAC0005,8095,1936,04,38.4,03,Y
IDCJAC0005,8095,1936,05,31.4,01,Y
IDCJAC0005,8095,1936,06,25.0,01,Y
IDCJAC0005,8095,1936,07,24.8,12,Y
IDCJAC0005,8095,1936,08,27.1,22,Y
IDCJAC0005,8095,1936,09,33.3,19,Y
IDCJAC0005,8095,1936,10,39.6,30,Y
IDCJAC0005,8095,1936,11,39.7,02,Y
IDCJAC0005,8095,1936,12,41.8,14,Y
IDCJAC0005,8095,1937,01,40.3,25,Y
IDCJAC0005,8095,1937,02,41.1,04,Y
IDCJAC0005,8095,1937,03,39.6,13,Y
IDCJAC0005,8095,1937,04,37.2,03,Y
IDCJAC0005,8095,1937,05,28.5,03,Y
IDCJAC0005,8095,1937,06,25.0,06,Y
IDCJAC0005,8095,1937,07,24.2,12,Y
IDCJAC0005,8095,1937,08,24.6,06,Y
IDCJAC0005,8095,1937,09,35.8,30,Y
IDCJAC0005,8095,1937,10,36.2,31,Y
IDCJAC0005,8095,1937,11,37.2,22,Y
IDCJAC0005,8095,1937,12,42.8,19,Y
IDCJAC0005,8095,1938,01,40.7,06,Y
IDCJAC0005,8095,1938,02,41.7,09,Y
IDCJAC0005,8095,1938,03,39.4,07,Y
IDCJAC0005,8095,1938,04,41.7,07,Y
IDCJAC0005,8095,1938,05,31.1,04,Y
IDCJAC0005,8095,1938,06,25.6,05,Y
IDCJAC0005,8095,1938,07,23.4,12,Y
IDCJAC0005,8095,1938,08,28.3,19,Y
IDCJAC0005,8095,1938,09,35.0,25,Y
IDCJAC0005,8095,1938,10,38.9,16,Y
IDCJAC0005,8095,1938,11,40.6,29,Y
IDCJAC0005,8095,1938,12,41.9,02,Y
IDCJAC0005,8095,1939,01,42.7,06,Y
IDCJAC0005,8095,1939,02,44.4,10,Y
