Product code,Station Number,Year,Jan,Day,Feb,Day,Mar,Day,Apr,Day,May,Day,Jun,Day,Jul,Day,Aug,Day,Sep,Day,Oct,Day,Nov,Day,Dec,Day,Annual
IDCJAC0008,56238,1994,,,,,,,,,,,-2.2,21,-3.6,31,-6.6,11,-0.3,21,-0.1,11,2.7,05,5.8,13,
IDCJAC0008,56238,1995,7.6,18,7.9,12,5.5,19,1.5,13,-1.5,30,-2.1,20,,,,,-3.4,09,1.7,12,5.1,03,3.1,15,
IDCJAC0008,56238,1996,11.6,20,4.6,13,1.1,14,0.4,14,-0.4,25,1.2,10,-2.7,19,-4.3,23,-0.2,24,0.6,04,3.1,13,6.1,22,-4.3
IDCJAC0008,56238,1997,5.4,03,8.6,07,6.2,30,1.3,10,1.8,22,-3.5,30,-3.9,12,-4.4,27,0.8,16,2.0,22,5.4,21,10.0,18,-4.4
IDCJAC0008,56238,1998,9.1,01,9.7,18,,,2.5,30,0.8,29,-0.8,27,-3.0,15,-3.9,01,-0.1,17,-1.5,30,0.7,05,4.7,01,
IDCJAC0008,56238,1999,6.6,18,7.5,23,6.7,12,0.3,30,2.2,05,-2.7,19,-2.4,05,-3.5,18,-0.8,21,3.7,22,1.5,12,5.6,01,-3.5
IDCJAC0008,56238,2000,6.4,12,5.7,20,9.9,06,1.6,24,-0.8,30,-4.7,09,-3.7,16,-3.8,19,0.0,15,1.1,05,4.3,12,6.9,19,-4.7
IDCJAC0008,56238,2001,7.0,10,7.5,20,5.4,29,3.0,24,-2.0,25,-4.4,16,-2.7,04,-3.8,07,0.3,06,-1.2,20,2.0,14,6.0,27,-4.4
IDCJAC0008,56238,2002,8.5,04,8.5,09,7.0,25,5.4,11,-1.5,31,-4.1,27,-5.3,28,-5.7,14,-1.7,13,-0.6,01,4.6,05,1.3,07,-5.7
IDCJAC0008,56238,2003,6.8,10,12.1,10,4.0,03,2.6,08,-2.7,23,-3.6,16,-4.9,27,-4.2,01,-3.6,02,-3.1,12,-1.6,03,5.3,08,-4.9
IDCJAC0008,56238,2004,8.7,09,5.7,27,7.6,27,-0.3,26,-4.0,31,-3.8,28,-4.0,03,-3.7,11,-4.9,13,1.1,09,4.7,26,2.9,29,-4.9
IDCJAC0008,56238,2005,8.1,10,4.1,03,3.4,27,5.2,11,-2.5,29,-2.1,18,-5.7,18,-5.9,12,-0.5,30,0.3,10,5.5,29,6.5,19,-5.9
IDCJAC0008,56238,2006,11.2,29,9.8,08,6.0,26,0.4,23,-4.8,23,-4.6,26,-3.4,08,-3.0,20,1.0,15,3.1,10,-0.8,17,4.8,27,-4.8
IDCJAC0008,56238,2007,8.5,20,10.1,03,3.4,31,2.8,11,-2.9,24,-4.9,13,-7.0,19,-4.5,07,-0.5,18,0.8,14,4.6,13,9.4,23,-7.0
IDCJAC0008,56238,2008,9.6,12,5.9,10,2.3,04,-3.3,30,-1.3,20,-3.6,27,-6.1,12,-4.6,19,-0.6,11,-1.9,23,2.4,23,6.7,01,-6.1
IDCJAC0008,56238,2009,8.5,10,9.1,08,6.1,17,1.9,30,0.1,15,-5.4,11,-3.3,06,-3.6,09,0.4,01,-0.4,17,5.5,10,6.1,02,-5.4
IDCJAC0008,56238,2010,5.0,19,9.4,19,6.8,16,1.4,13,-2.0,06,-6.0,29,-4.2,16,-3.8,07,-1.7,18,-1.1,17,2.9,03,3.8,21,-6.0
IDCJAC0008,56238,2011,10.1,30,7.2,24,5.0,26,3.1,13,-5.1,15,-4.3,09,-4.4,29,-2.6,15,-1.6,13,1.2,04,5.9,03,7.0,06,-5.1
IDCJAC0008,56238,2012,4.5,12,9.7,17,3.4,24,0.1,26,-3.0,15,-5.0,25,-4.3,16,-3.9,07,-3.0,02,-1.9,03,4.3,20,6.1,06,-5.0
IDCJAC0008,56238,2013,10.8,08,6.5,03,6.1,18,0.7,20,-2.5,20,-3.2,19,-5.0,08,-3.9,22,-0.1,21,-0.1,15,2.7,05,3.3,07,-5.0
IDCJAC0008,56238,2014,9.8,31,8.7,08,8.7,12,3.8,18,-0.7,06,-3.7,27,-4.5,08,-2.8,02,-0.4,19,1.9,15,6.8,02,8.8,15,-4.5
IDCJAC0008,56238,2015,7.3,30,8.0,04,4.5,28,1.0,28,-3.5,14,-4.6,02,-5.5,28,-4.4,07,-0.2,10,4.5,10,5.6,17,7.5,04,-5.5
IDCJAC0008,56238,2016,7.3,08,9.5,08,6.1,23,6.5,19,-5.0,30,-5.1,26,-4.6,03,-3.0,21,-0.4,05,-0.4,12,3.6,03,7.2,10,-5.1
IDCJAC0008,56238,2017,11.3,08,7.4,20,5.8,11,3.0,29,-2.2,30,-2.4,07,-4.2,22,-3.4,29,-3.2,01,1.3,22,2.6,01,7.5,06,-4.2
IDCJAC0008,56238,2018,5.0,17,8.6,08,6.8,12,5.0,30,-2.1,31,-2.3,01,-4.4,21,-5.1,13,-2.9,17,2.1,02,5.1,09,7.8,23,-5.1
IDCJAC0008,56238,2019,12.8,02,9.5,10,3.1,31,3.0,01,,,,,,,,,,,,,,,,,
