Product code,Station number,Year,Month,Monthly Precipitation Total (millimetres),Quality
IDCJAC0001,81123,1991,10,2.0,Y
IDCJAC0001,81123,1991,11,15.9,Y
IDCJAC0001,81123,1991,12,52.6,Y
IDCJAC0001,81123,1992,01,10.2,Y
IDCJAC0001,81123,1992,02,4.7,Y
IDCJAC0001,81123,1992,03,10.4,Y
IDCJAC0001,81123,1992,04,40.2,Y
IDCJAC0001,81123,1992,05,121.3,Y
IDCJAC0001,81123,1992,06,44.9,Y
IDCJAC0001,81123,1992,07,22.2,Y
IDCJAC0001,81123,1992,08,79.8,Y
IDCJAC0001,81123,1992,09,106.9,Y
IDCJAC0001,81123,1992,10,111.2,Y
IDCJAC0001,81123,1992,11,85.6,Y
IDCJAC0001,81123,1992,12,138.6,Y
IDCJAC0001,81123,1993,01,77.6,Y
IDCJAC0001,81123,1993,02,53.8,Y
IDCJAC0001,81123,1993,03,49.8,Y
IDCJAC0001,81123,1993,04,3.8,Y
IDCJAC0001,81123,1993,05,48.0,Y
IDCJAC0001,81123,1993,06,19.4,Y
IDCJAC0001,81123,1993,07,97.8,Y
IDCJAC0001,81123,1993,08,43.2,Y
IDCJAC0001,81123,1993,09,111.0,Y
IDCJAC0001,81123,1993,10,56.4,Y
IDCJAC0001,81123,1993,11,54.4,Y
IDCJAC0001,81123,1993,12,74.4,Y
IDCJAC0001,81123,1994,01,24.2,Y
IDCJAC0001,81123,1994,02,59.0,Y
IDCJAC0001,81123,1994,03,9.8,Y
IDCJAC0001,81123,1994,04,4.2,Y
IDCJAC0001,81123,1994,05,24.6,Y
IDCJAC0001,81123,1994,06,79.8,Y
IDCJAC0001,81123,1994,07,11.4,Y
IDCJAC0001,81123,1994,08,9.6,Y
IDCJAC0001,81123,1994,09,21.0,Y
IDCJAC0001,81123,1994,10,18.0,Y
IDCJAC0001,81123,1994,11,14.2,Y
IDCJAC0001,81123,1994,12,1.2,Y
IDCJAC0001,81123,1995,01,22.4,Y
IDCJAC0001,81123,1995,02,9.0,Y
IDCJAC0001,81123,1995,03,12.0,Y
IDCJAC0001,81123,1995,04,54.4,Y
IDCJAC0001,81123,1995,05,76.4,Y
IDCJAC0001,81123,1995,06,127.4,Y
IDCJAC0001,81123,1995,07,99.2,Y
IDCJAC0001,81123,1995,08,18.6,Y
IDCJAC0001,81123,1995,09,18.4,Y
IDCJAC0001,81123,1995,10,67.0,Y
IDCJAC0001,81123,1995,11,19.0,Y
IDCJAC0001,81123,1995,12,0.4,Y
IDCJAC0001,81123,1996,01,58.4,Y
IDCJAC0001,81123,1996,02,70.4,Y
IDCJAC0001,81123,1996,03,79.8,Y
IDCJAC0001,81123,1996,04,24.6,Y
IDCJAC0001,81123,1996,05,28.4,Y
IDCJAC0001,81123,1996,06,107.4,Y
IDCJAC0001,81123,1996,07,75.8,Y
IDCJAC0001,81123,1996,08,71.0,Y
IDCJAC0001,81123,1996,09,67.6,Y
IDCJAC0001,81123,1996,10,40.8,Y
IDCJAC0001,81123,1996,11,18.0,Y
IDCJAC0001,81123,1996,12,32.4,Y
IDCJAC0001,81123,1997,01,50.4,Y
IDCJAC0001,81123,1997,02,0.2,Y
IDCJAC0001,81123,1997,03,6.2,Y
IDCJAC0001,81123,1997,04,4.0,Y
IDCJAC0001,81123,1997,05,78.0,Y
IDCJAC0001,81123,1997,06,33.8,Y
IDCJAC0001,81123,1997,07,17.4,Y
IDCJAC0001,81123,1997,08,79.2,Y
IDCJAC0001,81123,1997,09,75.0,Y
IDCJAC0001,81123,1997,10,15.6,Y
IDCJAC0001,81123,1997,11,55.6,Y
IDCJAC0001,81123,1997,12,0.8,Y
IDCJAC0001,81123,1998,01,43.6,Y
