Product code,Station number,Year,Month,Monthly Precipitation Total (millimetres),Quality
IDCJAC0001,69128,2013,06,42.0,N
IDCJAC0001,69128,2013,07,13.6,N
IDCJAC0001,69128,2013,08,13.6,N
IDCJAC0001,69128,2013,09,57.6,N
IDCJAC0001,69128,2013,10,10.6,N
IDCJAC0001,69128,2013,11,43.6,N
IDCJAC0001,69128,2013,12,42.6,N
IDCJAC0001,69128,2014,01,10.2,N
IDCJAC0001,69128,2014,02,32.8,N
IDCJAC0001,69128,2014,03,103.8,N
IDCJAC0001,69128,2014,04,55.0,N
IDCJAC0001,69128,2014,05,19.6,N
IDCJAC0001,69128,2014,06,37.2,N
IDCJAC0001,69128,2014,07,7.6,N
IDCJAC0001,69128,2014,08,140.2,N
IDCJAC0001,69128,2014,09,14.2,N
IDCJAC0001,69128,2014,10,60.4,N
IDCJAC0001,69128,2014,11,9.8,N
IDCJAC0001,69128,2014,12,158.6,N
IDCJAC0001,69128,2015,01,130.0,N
IDCJAC0001,69128,2015,02,37.6,N
IDCJAC0001,69128,2015,03,36.8,N
IDCJAC0001,69128,2015,04,125.2,N
IDCJAC0001,69128,2015,05,26.6,N
IDCJAC0001,69128,2015,06,33.4,N
IDCJAC0001,69128,2015,07,78.0,N
IDCJAC0001,69128,2015,08,135.8,N
IDCJAC0001,69128,2015,09,31.6,N
IDCJAC0001,69128,2015,10,29.4,N
IDCJAC0001,69128,2015,11,39.8,N
IDCJAC0001,69128,2015,12,16.8,N
IDCJAC0001,69128,2016,01,175.0,N
IDCJAC0001,69128,2016,02,20.4,N
IDCJAC0001,69128,2016,03,10.8,N
IDCJAC0001,69128,2016,04,8.0,N
IDCJAC0001,69128,2016,05,30.0,N
IDCJAC0001,69128,2016,06,228.8,N
IDCJAC0001,69128,2016,07,64.6,N
IDCJAC0001,69128,2016,08,42.2,N
IDCJAC0001,69128,2016,10,32.0,N
IDCJAC0001,69128,2016,11,35.2,N
IDCJAC0001,69128,2016,12,56.8,N
IDCJAC0001,69128,2017,01,33.2,N
IDCJAC0001,69128,2017,02,41.6,N
IDCJAC0001,69128,2017,03,174.8,N
IDCJAC0001,69128,2017,04,30.4,N
IDCJAC0001,69128,2017,05,23.0,N
IDCJAC0001,69128,2017,06,38.0,N
IDCJAC0001,69128,2017,07,9.8,N
IDCJAC0001,69128,2017,08,41.4,N
IDCJAC0001,69128,2017,09,10.2,N
IDCJAC0001,69128,2017,10,20.6,N
IDCJAC0001,69128,2017,11,79.6,N
IDCJAC0001,69128,2017,12,51.0,N
IDCJAC0001,69128,2018,01,49.8,N
IDCJAC0001,69128,2018,02,104.0,N
IDCJAC0001,69128,2018,04,11.0,N
IDCJAC0001,69128,2018,05,8.0,N
IDCJAC0001,69128,2018,06,38.6,N
IDCJAC0001,69128,2018,07,3.4,N
IDCJAC0001,69128,2018,08,11.2,N
IDCJAC0001,69128,2018,09,19.8,N
IDCJAC0001,69128,2018,10,54.2,N
IDCJAC0001,69128,2018,11,77.0,N
IDCJAC0001,69128,2018,12,87.2,N
IDCJAC0001,69128,2019,01,62.4,N
IDCJAC0001,69128,2019,02,37.2,N
IDCJAC0001,69128,2019,03,85.6,N
IDCJAC0001,69128,2019,04,2.2,N
