Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0001,23885,2000,null,null,null,null,null,null,null,null,54.8,66.2,7.2,6.4,null
IDCJAC0001,23885,2001,5.0,14.6,32.8,22.6,94.4,48.6,42.8,80.4,123.2,61.4,39.2,23.4,588.4
IDCJAC0001,23885,2002,18.4,0.2,25.0,5.4,62.6,57.2,78.8,43.0,32.6,26.4,33.6,7.2,390.4
IDCJAC0001,23885,2003,30.2,91.6,7.4,30.6,104.4,112.0,27.6,64.4,42.6,73.4,9.8,20.8,614.8
IDCJAC0001,23885,2004,9.6,9.0,24.4,12.4,50.2,96.4,69.8,68.4,42.8,11.6,35.0,20.6,450.2
IDCJAC0001,23885,2005,13.6,16.0,9.6,4.6,6.2,102.8,48.4,54.2,56.8,96.6,50.8,44.4,504.0
IDCJAC0001,23885,2006,23.4,22.8,9.4,42.2,36.8,21.6,27.6,9.6,21.8,0.4,14.8,12.8,243.2
IDCJAC0001,23885,2007,30.6,0.0,26.2,62.8,49.6,61.8,54.0,13.6,25.6,24.8,43.4,31.8,424.2
IDCJAC0001,23885,2008,6.6,3.8,7.4,32.0,50.4,27.8,62.6,69.8,18.0,4.0,13.8,31.6,327.8
IDCJAC0001,23885,2009,0.4,0.0,16.0,70.2,53.6,49.4,105.6,47.2,53.4,18.8,22.2,14.0,450.8
IDCJAC0001,23885,2010,10.8,3.4,18.2,55.6,39.2,57.6,60.8,80.0,71.8,36.6,19.0,23.0,476.0
IDCJAC0001,23885,2011,14.6,null,39.8,6.8,45.4,31.8,60.6,28.8,41.6,27.8,13.6,19.8,null
IDCJAC0001,23885,2012,26.0,42.4,81.6,28.8,51.4,115.8,57.2,61.0,36.4,23.2,17.2,10.8,551.8
IDCJAC0001,23885,2013,8.6,7.4,10.8,30.0,52.4,74.0,107.4,73.0,48.8,15.8,8.8,14.0,451.0
IDCJAC0001,23885,2014,11.8,54.2,16.6,48.2,55.0,47.2,67.6,4.6,26.8,3.4,16.6,8.8,360.8
IDCJAC0001,23885,2015,38.4,0.0,10.4,55.8,68.4,null,null,41.8,25.2,5.4,13.6,19.8,null
IDCJAC0001,23885,2016,26.2,34.6,23.0,9.8,66.4,77.8,118.4,68.6,64.0,65.8,16.0,48.0,618.6
IDCJAC0001,23885,2017,34.2,14.2,9.2,50.0,25.8,21.8,75.8,104.4,40.8,15.2,5.6,36.2,433.2
IDCJAC0001,23885,2018,4.8,3.6,8.0,26.2,26.4,27.2,46.6,82.6,9.4,11.8,25.0,17.6,289.2
IDCJAC0001,23885,2019,0.4,6.6,6.2,3.2,null,null,null,null,null,null,null,null,null
