Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0001,67108,1995,null,null,null,null,null,null,null,null,null,null,90.4,105.4,null
IDCJAC0001,67108,1996,106.8,13.4,25.8,27.8,96.6,31.8,12.0,2.2,47.6,18.6,44.4,33.2,460.2
IDCJAC0001,67108,1997,144.6,32.6,35.2,1.8,37.0,4.6,24.8,3.0,44.6,34.4,24.6,26.8,414.0
IDCJAC0001,67108,1998,107.0,54.2,30.2,null,1.8,71.6,45.8,231.0,33.8,12.0,null,18.4,null
IDCJAC0001,67108,1999,38.0,73.2,42.4,25.2,8.2,10.2,10.0,28.6,34.2,174.8,33.2,42.2,520.2
IDCJAC0001,67108,2000,16.0,14.8,193.4,51.0,18.4,21.0,11.6,8.4,24.0,58.4,107.4,58.8,583.2
IDCJAC0001,67108,2001,192.2,93.8,58.2,30.2,50.8,5.6,30.8,31.0,22.6,32.8,39.8,14.2,602.0
IDCJAC0001,67108,2002,55.0,216.2,56.4,22.0,32.4,14.0,17.0,4.4,6.4,0.4,8.4,47.6,480.2
IDCJAC0001,67108,2003,24.6,85.6,68.4,45.8,155.6,25.6,19.8,29.6,11.4,66.0,52.4,90.2,675.0
IDCJAC0001,67108,2004,47.8,96.2,42.2,80.8,11.0,2.0,21.2,24.8,26.8,182.2,78.0,91.2,704.2
IDCJAC0001,67108,2005,96.8,106.2,33.2,12.6,7.0,57.4,5.6,1.0,39.8,72.8,139.6,27.0,599.0
IDCJAC0001,67108,2006,114.2,63.4,21.4,3.8,15.4,43.0,35.6,20.0,82.2,6.4,31.0,46.8,483.2
IDCJAC0001,67108,2007,30.8,180.2,157.8,32.2,28.4,220.0,21.6,64.0,19.0,15.2,173.2,99.4,1041.8
IDCJAC0001,67108,2008,88.0,342.4,101.0,50.6,1.8,67.0,13.8,20.0,49.4,50.2,71.0,95.2,950.4
IDCJAC0001,67108,2009,28.6,109.6,74.8,84.0,113.6,18.0,20.2,3.8,27.0,43.0,17.2,51.6,591.4
IDCJAC0001,67108,2010,40.8,116.0,56.2,14.6,61.4,63.0,71.6,20.2,41.8,93.2,119.2,131.2,829.2
IDCJAC0001,67108,2011,38.2,27.6,83.0,27.0,52.2,64.2,47.0,44.6,68.4,42.6,139.6,99.6,734.0
IDCJAC0001,67108,2012,119.8,193.2,198.0,129.4,13.0,86.2,17.8,3.2,14.8,42.8,48.6,36.6,903.4
IDCJAC0001,67108,2013,168.2,162.0,60.8,79.6,52.4,152.0,2.8,7.0,28.8,6.0,163.2,28.8,911.6
IDCJAC0001,67108,2014,13.6,72.2,131.0,58.8,5.8,33.2,8.4,135.8,20.8,50.4,34.6,128.0,692.6
IDCJAC0001,67108,2015,145.0,34.0,55.8,253.4,52.6,62.0,36.0,46.6,10.8,58.2,65.2,0.0,819.6
IDCJAC0001,67108,2016,155.4,12.8,31.6,10.4,11.8,250.4,44.6,58.6,54.8,14.2,9.8,10.2,664.6
IDCJAC0001,67108,2017,23.6,93.0,285.4,27.6,15.6,56.6,0.4,20.8,1.4,56.8,26.6,31.2,639.0
IDCJAC0001,67108,2018,32.2,72.4,27.6,18.2,8.2,52.4,1.6,6.0,53.6,105.0,74.8,25.0,477.0
IDCJAC0001,67108,2019,0.8,21.2,124.0,6.4,null,null,null,null,null,null,null,null,null
