Product code,Station number,Year,Month,Monthly Precipitation Total (millimetres),Quality
IDCJAC0001,67108,1995,11,90.4,N
IDCJAC0001,67108,1995,12,105.4,N
IDCJAC0001,67108,1996,01,106.8,N
IDCJAC0001,67108,1996,02,13.4,N
IDCJAC0001,67108,1996,03,25.8,N
IDCJAC0001,67108,1996,04,27.8,N
IDCJAC0001,67108,1996,05,96.6,N
IDCJAC0001,67108,1996,06,31.8,N
IDCJAC0001,67108,1996,07,12.0,N
IDCJAC0001,67108,1996,08,2.2,N
IDCJAC0001,67108,1996,09,47.6,N
IDCJAC0001,67108,1996,10,18.6,Y
IDCJAC0001,67108,1996,11,44.4,N
IDCJAC0001,67108,1996,12,33.2,N
IDCJAC0001,67108,1997,01,144.6,N
IDCJAC0001,67108,1997,02,32.6,N
IDCJAC0001,67108,1997,03,35.2,N
IDCJAC0001,67108,1997,04,1.8,N
IDCJAC0001,67108,1997,05,37.0,N
IDCJAC0001,67108,1997,06,4.6,N
IDCJAC0001,67108,1997,07,24.8,N
IDCJAC0001,67108,1997,08,3.0,N
IDCJAC0001,67108,1997,09,44.6,N
IDCJAC0001,67108,1997,10,34.4,N
IDCJAC0001,67108,1997,11,24.6,N
IDCJAC0001,67108,1997,12,26.8,N
IDCJAC0001,67108,1998,01,107.0,N
IDCJAC0001,67108,1998,02,54.2,N
IDCJAC0001,67108,1998,03,30.2,Y
IDCJAC0001,67108,1998,05,1.8,N
IDCJAC0001,67108,1998,06,71.6,N
IDCJAC0001,67108,1998,07,45.8,N
IDCJAC0001,67108,1998,08,231.0,N
IDCJAC0001,67108,1998,09,33.8,N
IDCJAC0001,67108,1998,10,12.0,N
IDCJAC0001,67108,1998,12,18.4,N
IDCJAC0001,67108,1999,01,38.0,N
IDCJAC0001,67108,1999,02,73.2,N
IDCJAC0001,67108,1999,03,42.4,N
IDCJAC0001,67108,1999,04,25.2,N
IDCJAC0001,67108,1999,05,8.2,N
IDCJAC0001,67108,1999,06,10.2,N
IDCJAC0001,67108,1999,07,10.0,N
IDCJAC0001,67108,1999,08,28.6,N
IDCJAC0001,67108,1999,09,34.2,N
IDCJAC0001,67108,1999,10,174.8,N
IDCJAC0001,67108,1999,11,33.2,N
IDCJAC0001,67108,1999,12,42.2,N
IDCJAC0001,67108,2000,01,16.0,N
IDCJAC0001,67108,2000,02,14.8,N
IDCJAC0001,67108,2000,03,193.4,N
IDCJAC0001,67108,2000,04,51.0,N
IDCJAC0001,67108,2000,05,18.4,N
IDCJAC0001,67108,2000,06,21.0,N
IDCJAC0001,67108,2000,07,11.6,N
IDCJAC0001,67108,2000,08,8.4,N
IDCJAC0001,67108,2000,09,24.0,N
IDCJAC0001,67108,2000,10,58.4,N
IDCJAC0001,67108,2000,11,107.4,N
IDCJAC0001,67108,2000,12,58.8,N
IDCJAC0001,67108,2001,01,192.2,N
IDCJAC0001,67108,2001,02,93.8,N
IDCJAC0001,67108,2001,03,58.2,N
IDCJAC0001,67108,2001,04,30.2,N
IDCJAC0001,67108,2001,05,50.8,N
IDCJAC0001,67108,2001,06,5.6,N
IDCJAC0001,67108,2001,07,30.8,N
IDCJAC0001,67108,2001,08,31.0,N
IDCJAC0001,67108,2001,09,22.6,N
IDCJAC0001,67108,2001,10,32.8,N
IDCJAC0001,67108,2001,11,39.8,N
IDCJAC0001,67108,2001,12,14.2,N
IDCJAC0001,67108,2002,01,55.0,N
IDCJAC0001,67108,2002,02,216.2,N
IDCJAC0001,67108,2002,03,56.4,N
IDCJAC0001,67108,2002,04,22.0,N
IDCJAC0001,67108,2002,05,32.4,N
IDCJAC0001,67108,2002,06,14.0,N
IDCJAC0001,67108,2002,07,17.0,N
IDCJAC0001,67108,2002,08,4.4,N
IDCJAC0001,67108,2002,09,6.4,N
IDCJAC0001,67108,2002,10,0.4,N
IDCJAC0001,67108,2002,11,8.4,N
IDCJAC0001,67108,2002,12,47.6,N
IDCJAC0001,67108,2003,01,24.6,N
IDCJAC0001,67108,2003,02,85.6,N
IDCJAC0001,67108,2003,03,68.4,N
IDCJAC0001,67108,2003,04,45.8,N
IDCJAC0001,67108,2003,05,155.6,N
IDCJAC0001,67108,2003,06,25.6,N
IDCJAC0001,67108,2003,07,19.8,N
IDCJAC0001,67108,2003,08,29.6,N
IDCJAC0001,67108,2003,09,11.4,N
IDCJAC0001,67108,2003,10,66.0,N
IDCJAC0001,67108,2003,11,52.4,N
IDCJAC0001,67108,2003,12,90.2,N
IDCJAC0001,67108,2004,01,47.8,N
IDCJAC0001,67108,2004,02,96.2,N
IDCJAC0001,67108,2004,03,42.2,N
IDCJAC0001,67108,2004,04,80.8,N
IDCJAC0001,67108,2004,05,11.0,N
IDCJAC0001,67108,2004,06,2.0,N
IDCJAC0001,67108,2004,07,21.2,N
IDCJAC0001,67108,2004,08,24.8,N
