Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0001,26091,1985,null,null,null,null,null,null,null,null,3.2,61.2,58.5,91.6,null
IDCJAC0001,26091,1986,17.9,3.5,4.6,55.3,54.9,46.3,94.8,72.6,69.7,83.4,16.4,87.6,607.0
IDCJAC0001,26091,1987,11.2,19.4,15.9,17.2,114.4,67.8,74.8,50.0,20.6,48.2,16.6,40.0,496.1
IDCJAC0001,26091,1988,35.2,27.4,61.0,17.5,71.2,99.0,93.0,76.8,77.6,49.6,28.8,13.4,650.5
IDCJAC0001,26091,1989,17.0,8.8,23.8,51.4,63.0,115.6,90.2,108.6,51.2,64.8,12.8,27.0,634.2
IDCJAC0001,26091,1990,6.4,8.8,11.6,12.6,16.4,80.2,110.5,120.9,63.4,40.4,24.6,26.3,522.1
IDCJAC0001,26091,1991,60.8,0.0,21.8,35.4,8.8,137.4,76.5,160.6,70.1,6.7,39.1,20.0,637.2
IDCJAC0001,26091,1992,4.6,6.2,33.6,83.6,51.2,61.7,72.5,92.5,107.0,76.9,74.0,82.6,746.4
IDCJAC0001,26091,1993,37.8,19.4,5.4,4.0,47.8,48.6,72.2,67.6,68.2,73.4,18.0,49.7,512.1
IDCJAC0001,26091,1994,32.6,25.2,1.0,9.6,56.2,68.3,77.7,32.6,30.0,55.2,40.8,14.4,443.6
IDCJAC0001,26091,1995,44.2,17.6,14.0,74.8,49.2,68.8,121.2,60.9,39.2,24.4,13.2,12.2,539.7
IDCJAC0001,26091,1996,40.2,13.9,18.2,23.7,6.6,112.2,113.0,105.6,89.6,48.4,9.8,19.8,601.0
IDCJAC0001,26091,1997,32.5,9.8,21.4,10.4,92.8,30.6,33.2,62.8,91.8,21.0,79.4,5.6,491.3
IDCJAC0001,26091,1998,19.2,22.8,11.4,60.6,34.2,79.2,79.4,43.0,73.1,44.8,16.8,12.6,497.1
IDCJAC0001,26091,1999,5.2,12.6,53.2,12.0,79.4,87.2,37.4,48.6,54.8,28.2,36.8,90.2,545.6
IDCJAC0001,26091,2000,4.6,21.0,17.4,71.6,79.2,69.0,72.4,53.8,134.4,61.8,58.2,12.4,655.8
IDCJAC0001,26091,2001,43.0,23.0,80.0,32.0,42.8,73.6,30.2,99.0,78.2,72.2,null,null,null
IDCJAC0001,26091,2002,6.8,6.8,5.6,25.6,39.8,null,135.7,55.5,63.2,39.5,43.0,36.8,null
IDCJAC0001,26091,2003,31.7,43.1,53.1,29.0,36.9,168.9,null,100.6,51.7,53.5,20.8,21.8,null
IDCJAC0001,26091,2004,18.3,23.0,46.3,23.7,46.6,92.9,70.9,142.8,44.7,17.3,46.8,30.2,603.5
IDCJAC0001,26091,2005,11.4,34.6,9.6,14.4,13.8,95.8,37.7,84.4,40.6,87.2,35.4,32.8,497.7
IDCJAC0001,26091,2006,24.0,55.6,26.6,56.5,38.0,13.5,44.4,29.1,46.4,8.8,6.8,12.5,362.2
IDCJAC0001,26091,2007,101.7,0.5,15.0,24.5,120.2,33.6,76.6,55.0,63.3,41.1,80.3,26.6,638.4
IDCJAC0001,26091,2008,26.0,10.9,17.0,37.0,59.6,41.7,71.4,81.6,62.8,12.2,22.3,96.0,538.5
IDCJAC0001,26091,2009,2.4,0.2,35.4,58.6,16.0,58.0,103.1,106.8,99.4,42.2,56.0,36.8,614.9
IDCJAC0001,26091,2010,17.2,30.0,23.4,70.8,50.8,66.2,73.2,102.2,76.4,42.8,37.6,105.4,696.0
IDCJAC0001,26091,2011,99.2,48.0,79.4,38.0,64.8,67.4,92.2,84.0,41.8,36.0,33.6,34.6,719.0
IDCJAC0001,26091,2012,7.0,5.0,34.0,20.4,38.4,98.4,59.0,104.8,50.5,29.6,37.6,13.2,497.9
IDCJAC0001,26091,2013,1.2,null,11.4,33.6,50.6,60.4,143.0,160.8,60.3,90.8,26.0,28.0,null
IDCJAC0001,26091,2014,25.9,12.4,25.8,57.9,54.8,106.4,90.3,29.4,26.2,20.1,14.3,23.6,487.1
IDCJAC0001,26091,2015,81.6,1.2,15.6,30.6,79.2,45.8,66.6,43.8,33.4,1.6,39.2,10.2,448.8
IDCJAC0001,26091,2016,20.0,28.0,28.6,25.8,107.6,90.2,null,87.2,101.6,88.4,28.4,47.6,null
IDCJAC0001,26091,2017,53.4,17.6,55.8,82.2,56.6,19.8,100.6,109.2,73.6,32.8,56.6,17.4,675.6
IDCJAC0001,26091,2018,14.8,7.2,11.2,29.4,82.2,69.6,84.8,97.6,27.8,31.4,33.6,52.8,542.4
IDCJAC0001,26091,2019,0.2,12.2,16.2,7.4,null,null,null,null,null,null,null,null,null
