Product code,Station number,Year,Month,Monthly Precipitation Total (millimetres),Quality
IDCJAC0001,86375,1990,02,80.9,Y
IDCJAC0001,86375,1990,03,46.1,Y
IDCJAC0001,86375,1990,04,86.4,Y
IDCJAC0001,86375,1990,05,23.0,Y
IDCJAC0001,86375,1990,06,87.2,Y
IDCJAC0001,86375,1990,07,112.2,Y
IDCJAC0001,86375,1990,08,95.2,Y
IDCJAC0001,86375,1990,09,84.0,Y
IDCJAC0001,86375,1990,10,118.4,Y
IDCJAC0001,86375,1990,11,51.6,Y
IDCJAC0001,86375,1990,12,26.0,Y
IDCJAC0001,86375,1991,01,130.4,Y
IDCJAC0001,86375,1991,02,0.8,Y
IDCJAC0001,86375,1991,03,50.4,Y
IDCJAC0001,86375,1991,04,38.6,Y
IDCJAC0001,86375,1991,05,38.6,Y
IDCJAC0001,86375,1991,06,176.8,Y
IDCJAC0001,86375,1991,07,95.0,Y
IDCJAC0001,86375,1991,08,101.2,Y
IDCJAC0001,86375,1991,09,119.2,Y
IDCJAC0001,86375,1991,10,30.8,Y
IDCJAC0001,86375,1991,11,43.2,Y
IDCJAC0001,86375,1991,12,103.8,Y
IDCJAC0001,86375,1992,01,17.4,Y
IDCJAC0001,86375,1992,02,37.6,Y
IDCJAC0001,86375,1992,03,53.2,Y
IDCJAC0001,86375,1992,04,75.0,Y
IDCJAC0001,86375,1992,05,71.8,Y
IDCJAC0001,86375,1992,06,80.2,Y
IDCJAC0001,86375,1992,07,58.4,Y
IDCJAC0001,86375,1992,08,85.0,Y
IDCJAC0001,86375,1992,09,169.2,Y
IDCJAC0001,86375,1992,10,100.6,Y
IDCJAC0001,86375,1992,11,123.6,Y
IDCJAC0001,86375,1992,12,81.6,Y
IDCJAC0001,86375,1993,01,111.6,Y
IDCJAC0001,86375,1993,02,70.4,Y
IDCJAC0001,86375,1993,03,54.4,Y
IDCJAC0001,86375,1993,04,21.8,Y
IDCJAC0001,86375,1993,05,46.2,Y
IDCJAC0001,86375,1993,06,83.6,Y
IDCJAC0001,86375,1993,07,60.8,Y
IDCJAC0001,86375,1993,08,91.2,Y
IDCJAC0001,86375,1993,09,179.2,Y
IDCJAC0001,86375,1993,10,114.8,Y
IDCJAC0001,86375,1993,11,96.0,Y
IDCJAC0001,86375,1993,12,133.6,Y
IDCJAC0001,86375,1994,01,50.8,Y
IDCJAC0001,86375,1994,02,110.6,Y
IDCJAC0001,86375,1994,03,14.6,Y
IDCJAC0001,86375,1994,04,63.6,Y
IDCJAC0001,86375,1994,05,65.2,Y
IDCJAC0001,86375,1994,06,80.2,Y
IDCJAC0001,86375,1994,07,24.8,Y
IDCJAC0001,86375,1994,08,60.4,Y
IDCJAC0001,86375,1994,09,96.4,Y
IDCJAC0001,86375,1994,10,56.0,Y
IDCJAC0001,86375,1994,11,101.8,Y
IDCJAC0001,86375,1994,12,21.0,Y
IDCJAC0001,86375,1995,01,105.0,Y
IDCJAC0001,86375,1995,02,24.4,Y
IDCJAC0001,86375,1995,03,66.8,Y
IDCJAC0001,86375,1995,04,153.0,Y
IDCJAC0001,86375,1995,05,122.8,Y
IDCJAC0001,86375,1995,06,118.8,Y
IDCJAC0001,86375,1995,07,116.2,Y
IDCJAC0001,86375,1995,08,78.8,Y
IDCJAC0001,86375,1995,09,54.0,Y
IDCJAC0001,86375,1995,10,123.5,Y
IDCJAC0001,86375,1995,11,69.0,Y
IDCJAC0001,86375,1995,12,69.2,Y
IDCJAC0001,86375,1996,01,87.2,Y
IDCJAC0001,86375,1996,02,100.0,Y
IDCJAC0001,86375,1996,03,72.4,Y
IDCJAC0001,86375,1996,04,105.0,Y
IDCJAC0001,86375,1996,05,28.0,Y
IDCJAC0001,86375,1996,06,110.0,Y
IDCJAC0001,86375,1996,07,123.6,Y
IDCJAC0001,86375,1996,08,87.4,Y
IDCJAC0001,86375,1996,09,97.2,Y
IDCJAC0001,86375,1996,10,75.0,Y
IDCJAC0001,86375,1996,11,51.2,Y
IDCJAC0001,86375,1996,12,22.2,Y
IDCJAC0001,86375,1997,01,31.6,Y
IDCJAC0001,86375,1997,02,2.4,Y
IDCJAC0001,86375,1997,03,13.4,Y
IDCJAC0001,86375,1997,04,23.8,Y
IDCJAC0001,86375,1997,05,120.8,N
IDCJAC0001,86375,1997,06,42.3,Y
IDCJAC0001,86375,1997,07,42.0,Y
IDCJAC0001,86375,1997,08,62.0,Y
IDCJAC0001,86375,1997,09,68.2,Y
IDCJAC0001,86375,1997,10,41.6,Y
IDCJAC0001,86375,1997,11,86.0,Y
IDCJAC0001,86375,1997,12,9.2,Y
IDCJAC0001,86375,1998,01,94.8,Y
IDCJAC0001,86375,1998,02,58.0,Y
IDCJAC0001,86375,1998,03,29.2,Y
IDCJAC0001,86375,1998,04,62.5,Y
IDCJAC0001,86375,1998,05,45.0,Y
IDCJAC0001,86375,1998,06,94.2,Y
IDCJAC0001,86375,1998,07,58.6,Y
IDCJAC0001,86375,1998,08,20.9,Y
IDCJAC0001,86375,1998,09,49.4,N
IDCJAC0001,86375,1998,10,125.8,N
IDCJAC0001,86375,1998,11,94.0,N
IDCJAC0001,86375,1998,12,86.5,N
IDCJAC0001,86375,1999,01,41.0,N
IDCJAC0001,86375,1999,02,76.8,N
IDCJAC0001,86375,1999,03,35.8,N
IDCJAC0001,86375,1999,04,40.3,N
IDCJAC0001,86375,1999,05,65.8,N
IDCJAC0001,86375,1999,06,54.2,Y
IDCJAC0001,86375,1999,07,28.8,Y
IDCJAC0001,86375,1999,08,110.2,Y
IDCJAC0001,86375,1999,09,53.2,Y
IDCJAC0001,86375,1999,10,64.8,Y
IDCJAC0001,86375,1999,12,75.4,Y
IDCJAC0001,86375,2000,01,78.6,Y
IDCJAC0001,86375,2000,02,41.8,Y
IDCJAC0001,86375,2000,03,19.4,Y
IDCJAC0001,86375,2000,04,51.8,Y
