Product code,Station number,Year,Month,Highest temperature (°C),Day,Quality
IDCJAC0005,63226,2006,06,15.0,20,Y
IDCJAC0005,63226,2006,07,15.2,11,Y
IDCJAC0005,63226,2006,08,18.9,31,Y
IDCJAC0005,63226,2006,09,24.9,24,Y
IDCJAC0005,63226,2006,10,28.7,14,Y
IDCJAC0005,63226,2006,11,32.2,21,Y
IDCJAC0005,63226,2006,12,32.4,11,Y
IDCJAC0005,63226,2007,01,36.1,12,Y
IDCJAC0005,63226,2007,02,32.2,05,Y
IDCJAC0005,63226,2007,03,30.0,03,Y
IDCJAC0005,63226,2007,04,23.5,18,Y
IDCJAC0005,63226,2007,05,21.1,08,Y
IDCJAC0005,63226,2007,06,15.5,03,Y
IDCJAC0005,63226,2007,07,15.4,26,Y
IDCJAC0005,63226,2007,08,20.7,29,Y
IDCJAC0005,63226,2007,09,21.4,26,Y
IDCJAC0005,63226,2007,10,27.4,03,Y
IDCJAC0005,63226,2007,11,28.3,21,Y
IDCJAC0005,63226,2007,12,27.3,09,Y
IDCJAC0005,63226,2008,01,32.0,12,Y
IDCJAC0005,63226,2008,02,28.0,22,Y
IDCJAC0005,63226,2008,03,29.7,13,Y
IDCJAC0005,63226,2008,04,22.2,02,Y
IDCJAC0005,63226,2008,05,19.8,09,Y
IDCJAC0005,63226,2008,06,16.5,29,Y
IDCJAC0005,63226,2008,07,16.9,14,Y
IDCJAC0005,63226,2008,08,15.6,26,Y
IDCJAC0005,63226,2008,09,24.3,20,Y
IDCJAC0005,63226,2008,10,27.5,31,Y
IDCJAC0005,63226,2008,11,30.5,14,Y
IDCJAC0005,63226,2008,12,28.5,26,Y
IDCJAC0005,63226,2009,01,34.2,31,Y
IDCJAC0005,63226,2009,02,38.5,02,Y
IDCJAC0005,63226,2009,03,29.0,25,Y
IDCJAC0005,63226,2009,04,24.0,03,Y
IDCJAC0005,63226,2009,05,17.4,07,Y
IDCJAC0005,63226,2009,06,14.9,30,Y
IDCJAC0005,63226,2009,07,17.8,22,Y
IDCJAC0005,63226,2009,08,21.2,16,Y
IDCJAC0005,63226,2009,09,24.3,17,Y
IDCJAC0005,63226,2009,10,25.9,21,Y
IDCJAC0005,63226,2009,11,35.9,19,Y
IDCJAC0005,63226,2009,12,34.0,17,Y
IDCJAC0005,63226,2010,01,34.2,12,Y
IDCJAC0005,63226,2010,02,28.4,22,Y
IDCJAC0005,63226,2010,03,28.5,20,Y
IDCJAC0005,63226,2010,04,23.1,23,Y
IDCJAC0005,63226,2010,05,20.5,04,Y
IDCJAC0005,63226,2010,06,14.8,16,Y
IDCJAC0005,63226,2010,07,15.5,30,Y
IDCJAC0005,63226,2010,08,15.8,19,Y
IDCJAC0005,63226,2010,09,21.0,02,Y
IDCJAC0005,63226,2010,10,24.0,30,Y
IDCJAC0005,63226,2010,11,26.9,12,Y
IDCJAC0005,63226,2010,12,30.5,31,Y
IDCJAC0005,63226,2011,01,34.8,26,Y
IDCJAC0005,63226,2011,02,33.8,04,Y
IDCJAC0005,63226,2011,03,26.7,13,Y
IDCJAC0005,63226,2011,04,22.0,01,Y
IDCJAC0005,63226,2011,05,18.2,21,Y
IDCJAC0005,63226,2011,06,15.1,25,Y
IDCJAC0005,63226,2011,07,14.4,30,Y
IDCJAC0005,63226,2011,08,20.2,04,Y
IDCJAC0005,63226,2011,09,24.1,18,Y
IDCJAC0005,63226,2011,10,24.8,24,Y
IDCJAC0005,63226,2011,11,29.5,15,Y
IDCJAC0005,63226,2011,12,25.7,25,Y
IDCJAC0005,63226,2012,01,30.0,03,Y
IDCJAC0005,63226,2012,02,26.6,06,Y
IDCJAC0005,63226,2012,03,24.9,16,Y
IDCJAC0005,63226,2012,04,24.9,04,Y
IDCJAC0005,63226,2012,05,20.9,10,Y
IDCJAC0005,63226,2012,06,15.6,15,Y
IDCJAC0005,63226,2012,07,16.7,13,Y
IDCJAC0005,63226,2012,08,18.2,23,Y
IDCJAC0005,63226,2012,09,25.0,28,Y
IDCJAC0005,63226,2012,10,26.2,19,Y
IDCJAC0005,63226,2012,11,33.7,30,Y
IDCJAC0005,63226,2012,12,32.1,01,Y
IDCJAC0005,63226,2013,01,36.9,18,Y
IDCJAC0005,63226,2013,02,29.8,09,Y
IDCJAC0005,63226,2013,03,26.0,27,Y
IDCJAC0005,63226,2013,04,24.1,27,Y
IDCJAC0005,63226,2013,05,23.1,01,Y
IDCJAC0005,63226,2013,06,15.5,09,Y
IDCJAC0005,63226,2013,07,16.5,03,Y
IDCJAC0005,63226,2013,08,19.3,30,Y
IDCJAC0005,63226,2013,09,25.5,25,Y
IDCJAC0005,63226,2013,10,29.6,21,Y
IDCJAC0005,63226,2013,11,30.2,08,Y
IDCJAC0005,63226,2013,12,33.9,20,Y
IDCJAC0005,63226,2014,01,34.5,31,Y
IDCJAC0005,63226,2014,02,34.9,09,Y
IDCJAC0005,63226,2014,03,24.8,19,Y
IDCJAC0005,63226,2014,04,24.3,03,Y
IDCJAC0005,63226,2014,06,15.5,19,Y
IDCJAC0005,63226,2014,07,16.3,31,Y
IDCJAC0005,63226,2014,08,15.7,09,Y
IDCJAC0005,63226,2014,09,25.6,30,Y
IDCJAC0005,63226,2014,10,29.0,31,Y
IDCJAC0005,63226,2014,11,36.4,23,Y
IDCJAC0005,63226,2014,12,30.5,16,Y
IDCJAC0005,63226,2015,01,29.4,01,Y
IDCJAC0005,63226,2015,02,30.0,08,Y
IDCJAC0005,63226,2015,03,32.7,20,Y
IDCJAC0005,63226,2015,04,24.6,02,Y
IDCJAC0005,63226,2015,05,19.4,05,Y
IDCJAC0005,63226,2015,06,15.3,06,Y
IDCJAC0005,63226,2015,07,13.8,21,Y
IDCJAC0005,63226,2015,08,20.0,22,Y
IDCJAC0005,63226,2015,09,21.1,30,Y
IDCJAC0005,63226,2015,10,29.8,06,Y
IDCJAC0005,63226,2015,11,32.5,20,Y
IDCJAC0005,63226,2015,12,32.4,19,Y
IDCJAC0005,63226,2016,01,33.8,13,Y
IDCJAC0005,63226,2016,02,33.2,25,Y
IDCJAC0005,63226,2016,03,30.9,07,Y
IDCJAC0005,63226,2016,04,28.1,06,Y
IDCJAC0005,63226,2016,05,23.3,06,Y
IDCJAC0005,63226,2016,06,15.6,15,Y
IDCJAC0005,63226,2016,07,17.0,22,Y
IDCJAC0005,63226,2016,08,17.6,18,Y
IDCJAC0005,63226,2016,09,19.2,06,Y
IDCJAC0005,63226,2016,10,24.2,27,Y
IDCJAC0005,63226,2016,11,28.2,08,Y
IDCJAC0005,63226,2016,12,32.1,29,Y
IDCJAC0005,63226,2017,01,36.6,18,Y
IDCJAC0005,63226,2017,02,39.3,11,Y
IDCJAC0005,63226,2017,03,28.9,29,Y
IDCJAC0005,63226,2017,04,21.4,24,Y
IDCJAC0005,63226,2017,05,18.6,06,Y
IDCJAC0005,63226,2017,06,15.6,14,Y
IDCJAC0005,63226,2017,07,19.5,30,Y
IDCJAC0005,63226,2017,08,19.6,15,Y
IDCJAC0005,63226,2017,09,28.4,23,Y
IDCJAC0005,63226,2017,10,26.6,11,Y
IDCJAC0005,63226,2017,11,27.1,26,Y
IDCJAC0005,63226,2017,12,33.0,19,Y
IDCJAC0005,63226,2018,01,36.9,07,Y
IDCJAC0005,63226,2018,02,35.0,09,Y
IDCJAC0005,63226,2018,03,31.3,18,Y
IDCJAC0005,63226,2018,04,29.0,11,Y
IDCJAC0005,63226,2018,05,21.8,03,Y
IDCJAC0005,63226,2018,06,14.7,12,Y
IDCJAC0005,63226,2018,07,17.6,05,Y
IDCJAC0005,63226,2018,08,17.3,11,Y
IDCJAC0005,63226,2018,09,23.8,15,Y
IDCJAC0005,63226,2018,10,27.1,31,Y
IDCJAC0005,63226,2018,11,29.1,02,Y
IDCJAC0005,63226,2018,12,33.8,29,Y
IDCJAC0005,63226,2019,01,36.1,17,Y
IDCJAC0005,63226,2019,02,32.3,18,Y
