Product code,Station number,Year,Month,Monthly Precipitation Total (millimetres),Quality
IDCJAC0001,23887,1998,04,133.2,N
IDCJAC0001,23887,1998,05,40.6,N
IDCJAC0001,23887,1998,06,141.8,N
IDCJAC0001,23887,1998,07,119.8,N
IDCJAC0001,23887,1998,08,72.6,N
IDCJAC0001,23887,1998,09,63.0,N
IDCJAC0001,23887,1998,10,58.6,N
IDCJAC0001,23887,1998,11,43.8,N
IDCJAC0001,23887,1998,12,8.4,N
IDCJAC0001,23887,1999,01,16.2,N
IDCJAC0001,23887,1999,02,3.4,N
IDCJAC0001,23887,1999,03,30.6,N
IDCJAC0001,23887,1999,04,16.0,N
IDCJAC0001,23887,1999,05,170.0,N
IDCJAC0001,23887,1999,06,125.2,N
IDCJAC0001,23887,1999,07,65.8,N
IDCJAC0001,23887,1999,08,60.0,N
IDCJAC0001,23887,1999,09,107.0,N
IDCJAC0001,23887,1999,10,62.4,N
IDCJAC0001,23887,1999,11,39.8,N
IDCJAC0001,23887,1999,12,49.2,N
IDCJAC0001,23887,2000,01,13.4,N
IDCJAC0001,23887,2000,02,59.0,N
IDCJAC0001,23887,2000,03,32.6,N
IDCJAC0001,23887,2000,04,132.6,N
IDCJAC0001,23887,2000,05,148.6,N
IDCJAC0001,23887,2000,06,143.4,N
IDCJAC0001,23887,2000,07,138.4,N
IDCJAC0001,23887,2000,08,100.8,N
IDCJAC0001,23887,2000,09,115.0,N
IDCJAC0001,23887,2000,10,89.2,N
IDCJAC0001,23887,2000,11,16.2,N
IDCJAC0001,23887,2000,12,14.6,N
IDCJAC0001,23887,2001,01,15.0,N
IDCJAC0001,23887,2001,02,15.8,N
IDCJAC0001,23887,2001,03,81.8,N
IDCJAC0001,23887,2001,04,49.8,N
IDCJAC0001,23887,2001,05,124.0,N
IDCJAC0001,23887,2001,06,88.0,N
IDCJAC0001,23887,2001,07,63.0,N
IDCJAC0001,23887,2001,10,78.4,N
IDCJAC0001,23887,2001,11,54.6,N
IDCJAC0001,23887,2001,12,31.0,N
IDCJAC0001,23887,2002,01,36.2,N
IDCJAC0001,23887,2002,02,3.4,N
IDCJAC0001,23887,2002,03,20.8,N
