Product code,Station number,Year,Month,Lowest temperature (°C),Day,Quality
IDCJAC0008,61375,1994,07,1.7,27,Y
IDCJAC0008,61375,1994,08,1.5,09,Y
IDCJAC0008,61375,1994,09,3.7,22,Y
IDCJAC0008,61375,1994,10,6.2,09,Y
IDCJAC0008,61375,1994,11,8.2,03,Y
IDCJAC0008,61375,1994,12,10.2,11,Y
IDCJAC0008,61375,1995,01,12.4,24,Y
IDCJAC0008,61375,1995,02,12.7,08,Y
IDCJAC0008,61375,1995,03,10.8,14,Y
IDCJAC0008,61375,1995,04,7.7,11,Y
IDCJAC0008,61375,1995,05,3.2,06,Y
IDCJAC0008,61375,1995,06,2.9,21,Y
IDCJAC0008,61375,1995,07,1.6,20,Y
IDCJAC0008,61375,1995,08,1.6,08,Y
IDCJAC0008,61375,1995,09,0.8,07,Y
IDCJAC0008,61375,1995,10,3.1,24,Y
IDCJAC0008,61375,1995,11,3.7,02,Y
IDCJAC0008,61375,1995,12,6.9,20,Y
IDCJAC0008,61375,1996,01,14.9,04,Y
IDCJAC0008,61375,1996,02,13.0,17,Y
IDCJAC0008,61375,1996,03,8.8,21,Y
IDCJAC0008,61375,1996,04,8.0,18,Y
IDCJAC0008,61375,1996,05,5.8,22,Y
IDCJAC0008,61375,1996,06,2.9,09,Y
IDCJAC0008,61375,1996,07,1.1,17,Y
IDCJAC0008,61375,1996,08,0.8,09,Y
IDCJAC0008,61375,1996,09,5.5,11,Y
IDCJAC0008,61375,1996,10,6.1,21,Y
IDCJAC0008,61375,1996,11,5.9,11,Y
IDCJAC0008,61375,1996,12,9.6,15,Y
IDCJAC0008,61375,1997,01,10.0,14,Y
IDCJAC0008,61375,1997,02,12.7,05,Y
IDCJAC0008,61375,1997,03,11.3,24,Y
IDCJAC0008,61375,1997,04,6.6,09,Y
IDCJAC0008,61375,1997,05,5.5,31,Y
IDCJAC0008,61375,1997,06,2.4,15,Y
IDCJAC0008,61375,1997,07,2.3,22,Y
IDCJAC0008,61375,1997,08,2.8,10,Y
IDCJAC0008,61375,1997,09,6.4,30,Y
IDCJAC0008,61375,1997,10,6.2,04,Y
IDCJAC0008,61375,1997,11,11.2,06,Y
IDCJAC0008,61375,1997,12,13.1,11,Y
IDCJAC0008,61375,1998,01,14.6,06,Y
IDCJAC0008,61375,1998,02,11.5,18,Y
IDCJAC0008,61375,1998,03,12.8,11,Y
IDCJAC0008,61375,1998,04,9.0,15,Y
IDCJAC0008,61375,1998,05,3.5,10,Y
IDCJAC0008,61375,1998,06,3.6,19,Y
IDCJAC0008,61375,1998,07,1.8,31,Y
IDCJAC0008,61375,1998,08,1.4,01,Y
IDCJAC0008,61375,1998,09,5.4,17,Y
IDCJAC0008,61375,1998,10,5.3,28,Y
IDCJAC0008,61375,1998,11,6.9,04,Y
IDCJAC0008,61375,1998,12,10.3,02,Y
IDCJAC0008,61375,1999,01,13.9,16,Y
IDCJAC0008,61375,1999,02,11.0,20,Y
IDCJAC0008,61375,1999,03,7.7,25,Y
IDCJAC0008,61375,1999,04,6.4,27,Y
IDCJAC0008,61375,1999,05,5.1,17,Y
IDCJAC0008,61375,1999,06,1.9,17,Y
IDCJAC0008,61375,1999,07,2.9,23,Y
IDCJAC0008,61375,1999,08,2.1,02,Y
IDCJAC0008,61375,1999,09,3.5,12,Y
IDCJAC0008,61375,1999,10,7.9,21,Y
IDCJAC0008,61375,1999,11,6.8,19,Y
IDCJAC0008,61375,1999,12,10.0,21,Y
IDCJAC0008,61375,2000,01,12.1,07,Y
IDCJAC0008,61375,2000,02,12.4,16,Y
IDCJAC0008,61375,2000,03,12.6,24,Y
IDCJAC0008,61375,2000,04,5.0,23,Y
IDCJAC0008,61375,2000,05,3.7,29,Y
IDCJAC0008,61375,2000,06,2.0,07,Y
IDCJAC0008,61375,2000,07,0.7,13,Y
IDCJAC0008,61375,2000,08,3.6,24,Y
IDCJAC0008,61375,2000,09,4.5,13,Y
IDCJAC0008,61375,2000,10,6.4,02,Y
IDCJAC0008,61375,2000,11,9.0,08,Y
IDCJAC0008,61375,2000,12,10.2,02,Y
IDCJAC0008,61375,2001,01,12.3,11,Y
IDCJAC0008,61375,2001,02,13.5,19,Y
IDCJAC0008,61375,2001,03,10.5,30,Y
IDCJAC0008,61375,2001,04,8.0,12,Y
IDCJAC0008,61375,2001,05,3.5,31,Y
IDCJAC0008,61375,2001,06,2.8,15,Y
IDCJAC0008,61375,2001,07,2.2,09,Y
IDCJAC0008,61375,2001,08,2.0,24,Y
IDCJAC0008,61375,2001,09,6.2,15,Y
IDCJAC0008,61375,2001,10,5.4,20,Y
IDCJAC0008,61375,2001,11,8.3,14,Y
IDCJAC0008,61375,2001,12,10.6,28,Y
IDCJAC0008,61375,2002,01,11.7,13,Y
IDCJAC0008,61375,2002,02,12.2,11,Y
IDCJAC0008,61375,2002,03,11.7,15,Y
IDCJAC0008,61375,2002,04,8.0,28,Y
IDCJAC0008,61375,2002,05,5.0,29,Y
IDCJAC0008,61375,2002,06,3.0,27,Y
IDCJAC0008,61375,2002,07,0.7,11,Y
IDCJAC0008,61375,2002,08,2.1,14,Y
IDCJAC0008,61375,2002,09,3.9,11,Y
IDCJAC0008,61375,2002,10,5.6,01,Y
IDCJAC0008,61375,2002,11,7.2,17,Y
IDCJAC0008,61375,2002,12,9.2,07,Y
IDCJAC0008,61375,2003,01,12.9,12,Y
IDCJAC0008,61375,2003,02,14.7,02,Y
IDCJAC0008,61375,2003,03,9.6,03,Y
IDCJAC0008,61375,2003,04,8.3,06,Y
IDCJAC0008,61375,2003,05,6.0,23,Y
IDCJAC0008,61375,2003,06,3.3,24,Y
IDCJAC0008,61375,2003,07,0.8,31,Y
IDCJAC0008,61375,2003,08,2.6,10,Y
IDCJAC0008,61375,2003,09,2.8,09,Y
IDCJAC0008,61375,2003,10,4.0,10,Y
IDCJAC0008,61375,2003,11,5.5,03,Y
IDCJAC0008,61375,2003,12,12.5,09,Y
IDCJAC0008,61375,2004,01,11.5,09,Y
