Product code,Station number,Year,Month,Lowest temperature (°C),Day,Quality
IDCJAC0008,68192,1971,12,11.3,30,Y
IDCJAC0008,68192,1972,01,7.9,02,Y
IDCJAC0008,68192,1972,02,9.4,23,Y
IDCJAC0008,68192,1972,03,6.1,26,Y
IDCJAC0008,68192,1972,04,2.4,27,Y
IDCJAC0008,68192,1972,05,1.0,18,Y
IDCJAC0008,68192,1972,06,-1.6,12,Y
IDCJAC0008,68192,1972,07,-2.7,19,Y
IDCJAC0008,68192,1972,08,-0.4,22,Y
IDCJAC0008,68192,1972,09,-1.0,14,Y
IDCJAC0008,68192,1972,10,1.4,13,Y
IDCJAC0008,68192,1972,11,6.3,13,Y
IDCJAC0008,68192,1972,12,7.0,06,Y
IDCJAC0008,68192,1973,01,9.4,15,Y
IDCJAC0008,68192,1973,02,14.6,08,Y
IDCJAC0008,68192,1973,03,7.6,15,Y
IDCJAC0008,68192,1973,04,2.6,23,Y
IDCJAC0008,68192,1973,05,-1.3,18,Y
IDCJAC0008,68192,1973,06,-2.0,05,Y
IDCJAC0008,68192,1973,07,0.2,19,Y
IDCJAC0008,68192,1973,08,-1.0,03,Y
IDCJAC0008,68192,1973,09,1.3,04,Y
IDCJAC0008,68192,1973,10,6.0,14,Y
IDCJAC0008,68192,1973,11,7.6,14,Y
IDCJAC0008,68192,1973,12,8.5,23,Y
IDCJAC0008,68192,1974,01,13.1,30,Y
IDCJAC0008,68192,1974,02,10.8,22,Y
IDCJAC0008,68192,1974,03,12.1,21,Y
IDCJAC0008,68192,1974,04,7.4,30,Y
IDCJAC0008,68192,1974,05,1.7,24,Y
IDCJAC0008,68192,1974,06,-2.7,27,Y
IDCJAC0008,68192,1974,07,-2.0,13,Y
IDCJAC0008,68192,1974,08,-3.1,08,Y
IDCJAC0008,68192,1974,09,1.4,08,Y
IDCJAC0008,68192,1974,10,4.4,12,Y
IDCJAC0008,68192,1974,11,5.0,04,Y
IDCJAC0008,68192,1974,12,6.3,04,Y
IDCJAC0008,68192,1975,01,8.7,27,Y
IDCJAC0008,68192,1975,02,10.7,01,Y
IDCJAC0008,68192,1975,03,6.5,21,Y
IDCJAC0008,68192,1975,04,4.0,07,Y
IDCJAC0008,68192,1975,05,-0.5,30,Y
IDCJAC0008,68192,1975,06,-1.0,30,Y
