Product code,Station number,Year,Month,Highest temperature (°C),Day,Quality
IDCJAC0005,5007,1975,03,40.2,09,Y
IDCJAC0005,5007,1975,04,35.5,15,Y
IDCJAC0005,5007,1975,05,31.1,07,Y
IDCJAC0005,5007,1975,06,29.2,04,Y
IDCJAC0005,5007,1975,07,27.5,28,Y
IDCJAC0005,5007,1975,08,28.3,17,Y
IDCJAC0005,5007,1975,09,33.5,22,Y
IDCJAC0005,5007,1975,10,32.7,12,Y
IDCJAC0005,5007,1975,11,41.6,28,Y
IDCJAC0005,5007,1975,12,44.4,30,Y
IDCJAC0005,5007,1976,01,43.3,14,Y
IDCJAC0005,5007,1976,02,44.0,04,Y
IDCJAC0005,5007,1976,03,41.4,17,Y
IDCJAC0005,5007,1976,04,36.8,07,Y
IDCJAC0005,5007,1976,05,34.3,02,Y
IDCJAC0005,5007,1976,06,29.5,06,Y
IDCJAC0005,5007,1976,07,28.8,08,Y
IDCJAC0005,5007,1976,08,30.7,19,Y
IDCJAC0005,5007,1976,09,34.6,23,Y
IDCJAC0005,5007,1976,10,36.2,30,Y
IDCJAC0005,5007,1976,11,37.1,20,Y
IDCJAC0005,5007,1976,12,45.0,03,Y
IDCJAC0005,5007,1977,01,44.7,31,Y
IDCJAC0005,5007,1977,02,47.7,10,Y
IDCJAC0005,5007,1977,03,43.5,05,Y
IDCJAC0005,5007,1977,04,39.6,05,Y
IDCJAC0005,5007,1977,05,34.1,01,Y
IDCJAC0005,5007,1977,06,27.7,06,Y
IDCJAC0005,5007,1977,07,29.6,12,Y
IDCJAC0005,5007,1977,08,32.2,26,Y
IDCJAC0005,5007,1977,09,34.4,19,Y
IDCJAC0005,5007,1977,10,37.5,18,Y
IDCJAC0005,5007,1977,11,40.3,14,Y
IDCJAC0005,5007,1977,12,42.0,04,Y
IDCJAC0005,5007,1978,01,45.5,11,Y
IDCJAC0005,5007,1978,02,44.0,18,Y
IDCJAC0005,5007,1978,03,42.9,02,Y
IDCJAC0005,5007,1978,04,38.0,06,Y
IDCJAC0005,5007,1978,05,34.7,03,Y
IDCJAC0005,5007,1978,06,28.0,02,Y
IDCJAC0005,5007,1978,07,25.5,16,Y
IDCJAC0005,5007,1978,08,29.3,25,Y
IDCJAC0005,5007,1978,09,31.5,27,Y
IDCJAC0005,5007,1978,10,39.3,10,Y
IDCJAC0005,5007,1978,11,40.8,30,Y
IDCJAC0005,5007,1978,12,40.2,31,Y
IDCJAC0005,5007,1979,01,42.3,04,Y
IDCJAC0005,5007,1979,02,43.1,02,Y
IDCJAC0005,5007,1979,03,41.6,01,Y
IDCJAC0005,5007,1979,04,39.0,01,Y
IDCJAC0005,5007,1979,05,30.1,19,Y
IDCJAC0005,5007,1979,06,29.0,10,Y
IDCJAC0005,5007,1979,07,31.1,17,Y
IDCJAC0005,5007,1979,08,27.0,12,Y
IDCJAC0005,5007,1979,09,33.2,18,Y
IDCJAC0005,5007,1979,10,39.0,30,Y
IDCJAC0005,5007,1979,11,40.2,04,Y
IDCJAC0005,5007,1979,12,43.6,24,Y
IDCJAC0005,5007,1980,01,44.2,06,Y
IDCJAC0005,5007,1980,02,41.4,29,Y
IDCJAC0005,5007,1980,03,42.7,18,Y
IDCJAC0005,5007,1980,04,38.7,03,Y
IDCJAC0005,5007,1980,05,32.7,15,Y
IDCJAC0005,5007,1980,06,26.0,13,Y
IDCJAC0005,5007,1980,07,25.6,17,Y
IDCJAC0005,5007,1980,08,31.4,28,Y
IDCJAC0005,5007,1980,09,38.9,27,Y
IDCJAC0005,5007,1980,10,35.1,30,Y
IDCJAC0005,5007,1980,11,38.3,19,Y
IDCJAC0005,5007,1980,12,44.8,20,Y
IDCJAC0005,5007,1981,01,45.2,06,Y
IDCJAC0005,5007,1981,02,40.8,03,Y
IDCJAC0005,5007,1981,03,39.6,21,Y
IDCJAC0005,5007,1981,04,38.9,13,Y
IDCJAC0005,5007,1981,05,35.4,02,Y
IDCJAC0005,5007,1981,06,26.2,03,Y
IDCJAC0005,5007,1981,07,27.9,15,Y
IDCJAC0005,5007,1981,08,31.0,29,Y
IDCJAC0005,5007,1981,09,37.1,12,Y
IDCJAC0005,5007,1981,10,40.5,16,Y
IDCJAC0005,5007,1981,11,37.5,03,Y
IDCJAC0005,5007,1981,12,45.6,23,Y
IDCJAC0005,5007,1982,01,45.8,18,Y
IDCJAC0005,5007,1982,02,40.2,16,Y
IDCJAC0005,5007,1982,03,39.6,17,Y
IDCJAC0005,5007,1982,04,37.3,21,Y
IDCJAC0005,5007,1982,05,35.6,12,Y
IDCJAC0005,5007,1982,06,29.2,13,Y
IDCJAC0005,5007,1982,07,28.0,26,Y
IDCJAC0005,5007,1982,08,32.1,20,Y
IDCJAC0005,5007,1982,09,32.0,18,Y
IDCJAC0005,5007,1982,10,41.6,18,Y
IDCJAC0005,5007,1982,11,40.4,03,Y
IDCJAC0005,5007,1982,12,44.2,01,Y
IDCJAC0005,5007,1983,01,44.9,07,Y
IDCJAC0005,5007,1983,02,45.8,28,Y
IDCJAC0005,5007,1983,03,41.1,10,Y
IDCJAC0005,5007,1983,04,36.8,03,Y
IDCJAC0005,5007,1983,05,34.2,06,Y
IDCJAC0005,5007,1983,06,29.3,17,Y
IDCJAC0005,5007,1983,07,27.2,18,Y
IDCJAC0005,5007,1983,08,31.2,07,Y
IDCJAC0005,5007,1983,09,36.8,19,Y
IDCJAC0005,5007,1983,10,41.0,24,Y
IDCJAC0005,5007,1983,11,39.8,27,Y
IDCJAC0005,5007,1983,12,42.1,11,Y
IDCJAC0005,5007,1984,01,44.7,13,Y
IDCJAC0005,5007,1984,02,41.7,18,Y
IDCJAC0005,5007,1984,03,40.4,12,Y
IDCJAC0005,5007,1984,04,38.7,19,Y
IDCJAC0005,5007,1984,05,32.8,06,Y
IDCJAC0005,5007,1984,06,30.5,01,Y
IDCJAC0005,5007,1984,07,25.9,28,Y
IDCJAC0005,5007,1984,08,31.7,27,Y
IDCJAC0005,5007,1984,09,31.2,24,Y
IDCJAC0005,5007,1984,10,38.3,22,Y
IDCJAC0005,5007,1984,11,40.5,14,Y
IDCJAC0005,5007,1984,12,40.2,24,Y
IDCJAC0005,5007,1985,01,45.9,10,Y
IDCJAC0005,5007,1985,02,43.7,27,Y
IDCJAC0005,5007,1985,03,45.5,03,Y
IDCJAC0005,5007,1985,04,41.4,01,Y
IDCJAC0005,5007,1985,05,32.3,01,Y
IDCJAC0005,5007,1985,06,27.8,09,Y
IDCJAC0005,5007,1985,07,27.8,18,Y
IDCJAC0005,5007,1985,08,31.6,31,Y
IDCJAC0005,5007,1985,09,34.1,11,Y
IDCJAC0005,5007,1985,10,35.1,05,Y
IDCJAC0005,5007,1985,11,38.6,14,Y
