Product code,Station Number,Year,Jan,Day,Feb,Day,Mar,Day,Apr,Day,May,Day,Jun,Day,Jul,Day,Aug,Day,Sep,Day,Oct,Day,Nov,Day,Dec,Day,Annual
IDCJAC0005,58198,1992,,,,,,,,,,,,,,,,,,,,,34.7,28,32.7,26,
IDCJAC0005,58198,1993,32.5,15,32.2,05,32.9,01,29.0,06,25.1,14,25.9,19,25.1,31,27.2,16,30.2,20,35.2,10,33.4,09,33.3,23,35.2
IDCJAC0005,58198,1994,38.0,06,31.0,17,28.5,17,29.5,07,29.0,25,25.0,08,23.5,12,25.5,23,32.0,24,31.5,03,36.2,21,35.5,29,38.0
IDCJAC0005,58198,1995,33.4,21,34.8,04,30.5,27,29.0,06,26.0,14,25.3,09,23.7,18,28.8,22,28.1,21,31.9,23,34.0,29,33.2,19,34.8
IDCJAC0005,58198,1996,33.5,30,33.9,01,31.6,17,29.1,14,26.0,13,24.2,07,23.4,24,27.5,16,30.3,08,30.4,12,36.8,14,30.3,03,36.8
IDCJAC0005,58198,1997,29.0,30,34.3,23,29.8,04,29.1,18,25.4,29,24.6,07,24.0,09,27.2,18,28.4,08,29.2,12,33.6,12,33.6,22,34.3
IDCJAC0005,58198,1998,32.9,29,34.0,20,33.5,06,30.9,13,26.4,01,24.8,07,25.0,20,24.0,14,28.4,13,32.1,27,29.0,23,37.0,27,37.0
IDCJAC0005,58198,1999,30.0,30,34.0,18,32.0,22,27.0,21,27.0,31,22.0,30,24.0,19,26.0,20,27.0,16,28.0,31,29.0,23,30.0,10,34.0
IDCJAC0005,58198,2000,36.0,21,30.0,12,29.0,29,29.0,05,27.0,14,25.0,22,25.0,26,26.0,27,30.0,06,33.0,01,31.0,29,33.0,24,36.0
IDCJAC0005,58198,2001,33.0,27,29.0,27,32.0,26,27.0,08,26.0,17,25.0,09,23.0,14,26.0,17,26.0,25,35.0,30,31.0,12,40.0,25,40.0
IDCJAC0005,58198,2002,42.0,12,32.0,22,35.0,17,28.0,22,25.0,19,28.0,16,24.0,24,27.0,03,29.0,25,33.0,31,32.0,10,35.0,04,42.0
IDCJAC0005,58198,2003,32.0,31,31.0,17,30.0,01,28.0,03,29.0,20,26.0,29,22.0,12,27.0,31,33.0,27,31.0,29,30.0,22,35.0,26,35.0
IDCJAC0005,58198,2004,38.0,08,41.0,21,32.0,09,29.0,25,25.0,26,26.0,03,26.0,05,27.0,29,28.0,30,34.0,08,35.0,13,34.0,14,41.0
IDCJAC0005,58198,2005,34.0,03,34.0,09,31.0,05,28.0,19,28.0,01,24.0,12,24.0,26,25.0,20,27.0,25,37.0,06,31.0,15,34.0,06,37.0
IDCJAC0005,58198,2006,34.0,03,31.0,13,31.0,07,31.0,04,26.0,07,23.0,02,24.0,30,31.0,25,27.0,30,33.0,28,37.0,29,31.0,15,37.0
IDCJAC0005,58198,2007,33.0,27,29.0,10,31.0,02,28.0,19,30.0,04,23.0,03,26.0,04,27.0,03,31.0,29,31.0,03,30.0,04,29.0,22,33.0
IDCJAC0005,58198,2008,29.0,31,36.0,23,29.0,26,28.0,27,26.0,07,25.0,05,25.0,15,25.4,27,30.8,28,29.0,06,31.9,22,33.5,19,36.0
IDCJAC0005,58198,2009,32.9,16,30.7,20,35.6,01,29.4,25,25.0,16,24.3,05,27.5,01,36.7,24,31.6,26,33.6,03,38.1,17,32.9,09,38.1
IDCJAC0005,58198,2010,36.8,18,32.8,15,30.3,09,30.3,11,27.0,05,23.1,09,26.1,31,26.7,19,28.7,02,26.5,24,27.9,15,31.1,17,36.8
IDCJAC0005,58198,2011,29.9,18,33.8,20,33.4,01,27.9,11,24.5,08,23.2,05,23.2,26,25.1,29,32.0,18,27.7,25,31.0,10,28.9,20,33.8
IDCJAC0005,58198,2012,33.1,09,31.6,29,31.6,01,28.2,09,26.9,12,24.1,22,25.8,13,28.2,24,30.2,24,33.3,07,30.3,16,35.0,04,35.0
IDCJAC0005,58198,2013,33.6,12,29.1,01,33.1,17,29.0,16,27.5,04,24.7,07,25.3,05,27.4,12,30.1,25,34.0,07,32.7,24,33.1,29,34.0
IDCJAC0005,58198,2014,37.5,04,33.3,16,33.8,16,31.9,12,27.4,28,25.1,28,23.8,31,27.5,01,26.8,17,33.6,01,33.8,15,37.7,17,37.7
IDCJAC0005,58198,2015,33.3,25,29.5,01,36.3,05,28.6,19,28.7,06,23.8,09,24.0,26,28.2,03,27.7,16,31.0,05,34.6,21,32.2,11,36.3
IDCJAC0005,58198,2016,33.2,29,34.9,01,28.7,29,30.0,10,28.1,10,26.6,09,28.7,23,25.6,20,27.5,25,31.8,08,35.0,05,35.2,06,35.2
IDCJAC0005,58198,2017,35.9,18,37.2,12,30.3,05,29.0,10,26.1,24,23.3,29,26.1,18,31.1,16,38.2,28,31.4,26,27.4,28,33.0,25,38.2
IDCJAC0005,58198,2018,33.3,13,31.8,26,32.6,01,31.9,15,26.6,10,23.9,14,26.6,29,26.5,16,27.5,29,29.8,26,32.7,28,34.2,21,34.2
IDCJAC0005,58198,2019,33.7,19,35.2,13,33.0,11,28.6,09,,,,,,,,,,,,,,,,,
