Product code,Station Number,Year,Jan,Day,Feb,Day,Mar,Day,Apr,Day,May,Day,Jun,Day,Jul,Day,Aug,Day,Sep,Day,Oct,Day,Nov,Day,Dec,Day,Annual
IDCJAC0008,83084,1990,,,,,,,,,,,,,,,,,-5.6,15,-5.9,06,-4.6,18,-1.6,11,
IDCJAC0008,83084,1991,1.2,06,-0.5,17,-3.6,12,-5.2,22,-5.9,09,-4.5,27,-7.8,23,,,-8.0,12,-5.2,27,-5.9,30,-2.3,05,
IDCJAC0008,83084,1992,-0.6,29,-0.8,15,-2.0,16,-5.3,22,-4.5,27,-5.6,09,-8.0,21,-8.4,18,-7.0,08,-5.6,20,-5.1,26,-2.6,01,-8.4
IDCJAC0008,83084,1993,-1.1,04,-1.8,22,-0.2,03,-0.9,02,-5.2,16,-7.2,12,-4.4,16,-6.5,17,-5.8,21,-6.8,11,-4.2,23,-4.0,27,-7.2
IDCJAC0008,83084,1994,-3.9,09,-3.0,28,-2.8,12,-4.1,11,-7.2,20,-7.3,28,-7.5,23,-8.1,14,-8.5,19,-5.8,08,-6.0,08,-1.2,09,-8.5
IDCJAC0008,83084,1995,-0.6,02,5.3,20,-2.2,25,-6.0,08,-3.9,27,-6.5,21,-6.0,29,-7.8,09,-8.6,05,,,,,,,
IDCJAC0008,83084,1996,-1.1,25,-1.8,09,0.1,20,-4.8,28,-4.0,14,-6.9,08,-6.1,15,-7.7,19,-6.7,27,-6.2,20,-5.7,22,-2.0,13,-7.7
IDCJAC0008,83084,1997,-1.5,08,4.3,27,-0.3,24,-4.4,07,-6.5,31,-5.6,15,-8.2,13,-8.6,24,-5.2,29,-6.2,04,-4.1,17,-1.7,03,-8.6
IDCJAC0008,83084,1998,3.7,06,-3.9,17,-1.6,07,-3.7,14,-5.2,09,-7.0,24,-8.5,10,-6.1,24,-6.6,16,-7.0,28,-5.5,02,-2.5,27,-8.5
IDCJAC0008,83084,1999,3.3,20,-0.9,19,-2.8,29,-5.2,27,-7.7,16,-6.1,12,-6.0,25,-7.5,15,-6.1,18,-5.3,23,-3.4,17,-3.3,12,-7.7
IDCJAC0008,83084,2000,-2.3,24,-0.9,13,-2.3,24,-4.1,22,,,,,,,,,-5.1,06,-5.4,11,-2.2,07,-2.3,28,
IDCJAC0008,83084,2001,3.0,16,0.5,16,-2.3,28,-4.4,12,-4.4,19,-5.3,15,-3.9,17,-7.1,23,-4.9,26,-5.0,19,-5.4,19,-3.8,27,-7.1
IDCJAC0008,83084,2002,-0.9,12,-1.2,10,-2.7,30,-2.0,27,-4.1,29,-6.0,29,-7.6,25,-6.8,24,-6.7,10,-3.9,26,-1.1,05,-4.3,06,-7.6
IDCJAC0008,83084,2003,-1.7,09,2.9,18,-2.2,21,-3.1,05,-4.0,04,-4.4,24,-6.5,30,-8.0,20,-7.9,28,-6.9,09,-3.6,01,-0.3,06,-8.0
IDCJAC0008,83084,2004,-2.3,18,0.3,03,-1.7,01,-1.6,30,-6.1,02,-6.1,20,-8.2,18,-6.2,15,-6.4,12,-5.7,16,-3.1,03,-3.1,28,-8.2
IDCJAC0008,83084,2005,-2.3,07,-1.8,04,-3.0,06,-1.8,30,-4.4,28,-4.9,22,-6.1,17,-9.3,11,-5.2,17,-2.4,12,-2.6,11,-1.2,18,-9.3
