Product code,Station number,Year,Month,Highest temperature (°C),Day,Quality
IDCJAC0005,56037,1997,06,15.1,22,Y
IDCJAC0005,56037,1997,07,16.9,25,Y
IDCJAC0005,56037,1997,08,19.8,31,Y
IDCJAC0005,56037,1997,09,20.7,27,Y
IDCJAC0005,56037,1997,10,27.2,28,Y
IDCJAC0005,56037,1997,11,32.2,28,Y
IDCJAC0005,56037,1997,12,31.0,23,Y
IDCJAC0005,56037,1998,01,33.4,18,Y
IDCJAC0005,56037,1998,02,33.8,04,Y
IDCJAC0005,56037,1998,03,32.1,14,Y
IDCJAC0005,56037,1998,04,26.1,08,Y
IDCJAC0005,56037,1998,05,19.9,30,Y
IDCJAC0005,56037,1998,06,18.0,12,Y
IDCJAC0005,56037,1998,07,19.0,20,Y
IDCJAC0005,56037,1998,08,17.9,22,Y
IDCJAC0005,56037,1998,09,24.9,30,Y
IDCJAC0005,56037,1998,10,26.0,19,Y
IDCJAC0005,56037,1998,11,24.6,23,Y
IDCJAC0005,56037,1998,12,31.3,30,Y
IDCJAC0005,56037,1999,01,31.2,08,Y
IDCJAC0005,56037,1999,02,32.4,17,Y
IDCJAC0005,56037,1999,03,28.7,06,Y
IDCJAC0005,56037,1999,04,20.6,01,Y
IDCJAC0005,56037,1999,05,19.8,30,Y
IDCJAC0005,56037,1999,06,18.0,06,Y
IDCJAC0005,56037,1999,07,16.5,11,Y
IDCJAC0005,56037,1999,08,20.3,26,Y
IDCJAC0005,56037,1999,09,23.5,16,Y
IDCJAC0005,56037,1999,10,24.9,30,Y
IDCJAC0005,56037,1999,11,25.3,15,Y
IDCJAC0005,56037,1999,12,27.3,08,Y
IDCJAC0005,56037,2000,01,32.9,20,Y
IDCJAC0005,56037,2000,02,29.7,11,Y
IDCJAC0005,56037,2000,03,29.9,04,Y
IDCJAC0005,56037,2000,04,27.0,01,Y
IDCJAC0005,56037,2000,05,22.6,04,Y
IDCJAC0005,56037,2000,06,17.0,21,Y
IDCJAC0005,56037,2000,07,18.6,25,Y
IDCJAC0005,56037,2000,08,17.7,08,Y
IDCJAC0005,56037,2000,09,28.2,29,Y
IDCJAC0005,56037,2000,10,28.3,09,Y
IDCJAC0005,56037,2000,11,29.6,30,Y
IDCJAC0005,56037,2000,12,30.1,26,Y
IDCJAC0005,56037,2001,01,35.1,15,Y
IDCJAC0005,56037,2001,02,31.5,26,Y
IDCJAC0005,56037,2001,03,27.6,25,Y
IDCJAC0005,56037,2001,04,24.3,20,Y
IDCJAC0005,56037,2001,05,20.0,15,Y
IDCJAC0005,56037,2001,06,19.9,07,Y
IDCJAC0005,56037,2001,07,16.5,31,Y
IDCJAC0005,56037,2001,08,17.5,16,Y
IDCJAC0005,56037,2001,09,24.5,30,Y
IDCJAC0005,56037,2001,10,25.5,29,Y
IDCJAC0005,56037,2001,11,26.2,24,Y
IDCJAC0005,56037,2001,12,31.4,21,Y
IDCJAC0005,56037,2002,01,34.0,12,Y
IDCJAC0005,56037,2002,02,28.2,22,Y
IDCJAC0005,56037,2002,03,32.6,18,Y
IDCJAC0005,56037,2002,04,24.4,26,Y
IDCJAC0005,56037,2002,05,20.7,09,Y
IDCJAC0005,56037,2002,06,22.3,07,Y
IDCJAC0005,56037,2002,07,16.6,13,Y
IDCJAC0005,56037,2002,08,21.0,31,Y
IDCJAC0005,56037,2002,09,28.2,25,Y
IDCJAC0005,56037,2002,10,31.5,19,Y
IDCJAC0005,56037,2002,11,33.1,10,Y
IDCJAC0005,56037,2002,12,31.5,03,Y
IDCJAC0005,56037,2003,01,36.3,31,Y
IDCJAC0005,56037,2003,02,31.0,15,Y
IDCJAC0005,56037,2003,03,24.5,10,Y
IDCJAC0005,56037,2003,04,22.9,13,Y
IDCJAC0005,56037,2003,05,23.5,19,Y
IDCJAC0005,56037,2003,06,17.8,04,Y
IDCJAC0005,56037,2003,07,19.4,16,Y
IDCJAC0005,56037,2003,08,22.3,13,Y
IDCJAC0005,56037,2003,09,27.9,23,Y
IDCJAC0005,56037,2003,10,25.7,28,Y
IDCJAC0005,56037,2003,11,30.0,20,Y
IDCJAC0005,56037,2003,12,32.4,26,Y
IDCJAC0005,56037,2004,01,35.0,07,Y
IDCJAC0005,56037,2004,02,34.9,21,Y
