Product code,Station number,Year,Month,Highest temperature (°C),Day,Quality
IDCJAC0005,90186,1998,10,28.0,17,Y
IDCJAC0005,90186,1998,11,31.0,26,Y
IDCJAC0005,90186,1998,12,41.0,11,Y
IDCJAC0005,90186,1999,01,39.0,10,Y
IDCJAC0005,90186,1999,02,37.0,01,Y
IDCJAC0005,90186,1999,03,35.0,09,Y
IDCJAC0005,90186,1999,04,26.0,10,Y
IDCJAC0005,90186,1999,05,25.0,06,Y
IDCJAC0005,90186,1999,06,18.0,04,Y
IDCJAC0005,90186,1999,07,17.0,28,Y
IDCJAC0005,90186,1999,08,22.0,31,Y
IDCJAC0005,90186,1999,09,25.0,28,Y
IDCJAC0005,90186,1999,10,28.0,08,Y
IDCJAC0005,90186,1999,11,32.0,30,Y
IDCJAC0005,90186,1999,12,36.0,15,Y
IDCJAC0005,90186,2000,01,41.0,18,Y
IDCJAC0005,90186,2000,02,40.0,19,Y
IDCJAC0005,90186,2000,03,40.0,02,Y
IDCJAC0005,90186,2000,04,29.0,09,Y
IDCJAC0005,90186,2000,05,20.0,12,Y
IDCJAC0005,90186,2000,06,17.0,25,Y
IDCJAC0005,90186,2000,07,17.0,23,Y
IDCJAC0005,90186,2000,08,19.0,04,Y
IDCJAC0005,90186,2000,09,21.0,28,Y
IDCJAC0005,90186,2000,10,26.0,22,Y
IDCJAC0005,90186,2000,11,35.0,28,Y
IDCJAC0005,90186,2000,12,40.0,21,Y
IDCJAC0005,90186,2001,01,39.0,10,Y
IDCJAC0005,90186,2001,02,42.0,08,Y
IDCJAC0005,90186,2001,03,37.0,09,Y
IDCJAC0005,90186,2001,04,29.0,06,Y
IDCJAC0005,90186,2001,05,21.0,14,Y
IDCJAC0005,90186,2001,06,19.0,07,Y
IDCJAC0005,90186,2001,07,16.0,08,Y
IDCJAC0005,90186,2001,08,19.0,11,Y
IDCJAC0005,90186,2001,09,25.0,30,Y
IDCJAC0005,90186,2001,10,25.0,22,Y
IDCJAC0005,90186,2001,11,27.0,04,Y
IDCJAC0005,90186,2001,12,30.0,29,Y
IDCJAC0005,90186,2002,01,33.0,10,Y
IDCJAC0005,90186,2002,02,36.0,14,Y
IDCJAC0005,90186,2002,03,36.0,24,Y
