Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0001,70339,1996,null,null,null,null,0.4,49.6,28.8,28.2,73.8,54.0,93.0,68.0,null
IDCJAC0001,70339,1997,31.0,37.0,34.2,1.0,35.6,100.4,14.6,36.0,101.0,23.2,26.8,6.2,447.0
IDCJAC0001,70339,1998,36.0,26.2,0.8,54.8,20.4,110.6,88.4,122.6,69.6,50.6,87.8,6.4,674.2
IDCJAC0001,70339,1999,87.0,12.2,63.8,43.4,26.8,40.6,13.4,52.6,81.4,102.0,57.4,128.6,709.2
IDCJAC0001,70339,2000,53.0,10.6,44.0,49.2,67.0,24.2,30.0,77.2,68.6,86.0,139.0,27.2,676.0
IDCJAC0001,70339,2001,34.4,109.0,87.6,23.2,3.2,35.2,56.4,76.6,71.0,59.6,54.6,11.4,622.2
IDCJAC0001,70339,2002,31.0,null,20.0,17.2,23.8,43.8,18.6,23.8,65.6,12.0,13.2,20.2,null
IDCJAC0001,70339,2003,11.0,90.6,34.0,15.2,9.2,34.4,35.6,94.6,44.6,56.4,66.8,54.8,547.2
IDCJAC0001,70339,2004,41.2,33.6,1.0,9.2,12.4,13.2,13.0,60.4,62.4,65.8,81.0,108.2,501.4
IDCJAC0001,70339,2005,44.2,56.0,24.6,9.0,0.8,71.8,101.8,47.2,83.4,54.6,32.2,22.4,548.0
IDCJAC0001,70339,2006,76.2,47.2,12.8,13.6,7.8,64.6,53.2,13.4,10.8,5.6,27.0,8.0,340.2
IDCJAC0001,70339,2007,60.6,101.8,29.0,34.0,55.6,58.8,26.8,8.4,19.0,36.4,127.6,98.0,656.0
IDCJAC0001,70339,2008,47.8,84.4,36.4,11.4,11.0,29.4,53.4,20.8,31.2,37.2,66.4,105.2,534.6
IDCJAC0001,70339,2009,59.0,4.0,8.6,98.6,5.0,28.4,33.4,31.8,65.6,75.2,12.8,98.4,520.8
IDCJAC0001,70339,2010,6.6,162.6,112.8,21.4,53.8,36.0,53.8,null,99.0,151.6,148.0,253.4,null
IDCJAC0001,70339,2011,70.6,192.0,78.2,11.4,24.6,11.0,37.6,62.2,40.4,41.0,190.2,140.6,899.8
IDCJAC0001,70339,2012,85.0,146.2,269.6,45.6,27.8,42.6,44.0,27.6,40.4,58.6,39.4,20.0,846.8
IDCJAC0001,70339,2013,88.0,65.0,22.2,15.2,12.6,79.8,48.2,30.2,107.8,12.0,80.4,15.2,576.6
IDCJAC0001,70339,2014,13.2,150.8,71.8,111.2,18.4,81.0,18.2,27.6,29.2,36.8,36.0,88.6,682.8
IDCJAC0001,70339,2015,144.6,55.2,11.8,96.8,14.8,83.4,49.4,79.2,9.6,31.4,113.8,30.8,720.8
IDCJAC0001,70339,2016,108.4,31.4,54.4,6.6,37.2,184.0,64.4,38.2,151.0,40.4,53.4,93.4,862.8
IDCJAC0001,70339,2017,10.6,23.0,114.8,32.4,61.0,1.4,16.4,54.2,13.2,41.8,160.4,100.0,629.2
IDCJAC0001,70339,2018,37.4,66.2,1.4,16.6,10.0,24.6,6.0,24.0,28.4,27.4,52.0,109.4,403.4
IDCJAC0001,70339,2019,63.2,26.4,73.8,8.0,null,null,null,null,null,null,null,null,null
