Product code,Station number,Year,Month,Lowest temperature (°C),Day,Quality
IDCJAC0008,9581,1907,01,4.9,19,Y
IDCJAC0008,9581,1907,02,7.2,25,Y
IDCJAC0008,9581,1907,03,5.6,30,Y
IDCJAC0008,9581,1907,04,4.4,15,Y
IDCJAC0008,9581,1907,05,2.7,22,Y
IDCJAC0008,9581,1907,06,0.4,30,Y
IDCJAC0008,9581,1907,07,2.1,10,Y
IDCJAC0008,9581,1907,08,3.3,31,Y
IDCJAC0008,9581,1907,09,3.2,06,Y
IDCJAC0008,9581,1907,10,1.6,30,Y
IDCJAC0008,9581,1907,11,2.3,04,Y
IDCJAC0008,9581,1907,12,5.4,21,Y
IDCJAC0008,9581,1908,01,6.3,06,Y
IDCJAC0008,9581,1908,02,4.9,04,Y
IDCJAC0008,9581,1908,03,4.3,24,Y
IDCJAC0008,9581,1908,04,6.1,19,Y
IDCJAC0008,9581,1908,05,1.9,13,Y
IDCJAC0008,9581,1908,06,0.0,27,Y
IDCJAC0008,9581,1908,07,0.0,11,Y
IDCJAC0008,9581,1908,08,1.1,30,Y
IDCJAC0008,9581,1908,09,0.6,04,Y
IDCJAC0008,9581,1908,10,0.6,07,Y
IDCJAC0008,9581,1908,11,3.3,07,Y
IDCJAC0008,9581,1908,12,5.6,16,Y
IDCJAC0008,9581,1909,01,4.4,03,Y
IDCJAC0008,9581,1909,02,6.7,14,Y
IDCJAC0008,9581,1909,03,5.0,05,Y
IDCJAC0008,9581,1909,04,2.9,30,Y
IDCJAC0008,9581,1909,05,3.2,01,Y
IDCJAC0008,9581,1909,06,1.1,27,Y
IDCJAC0008,9581,1909,07,0.9,20,Y
IDCJAC0008,9581,1909,08,-0.7,23,Y
IDCJAC0008,9581,1909,09,2.3,28,Y
IDCJAC0008,9581,1909,10,4.0,12,Y
IDCJAC0008,9581,1909,11,4.0,26,Y
IDCJAC0008,9581,1909,12,7.8,22,Y
IDCJAC0008,9581,1910,01,6.6,18,Y
IDCJAC0008,9581,1910,02,7.6,22,Y
IDCJAC0008,9581,1910,03,8.2,28,Y
IDCJAC0008,9581,1910,04,4.3,28,Y
IDCJAC0008,9581,1910,05,3.4,31,Y
IDCJAC0008,9581,1910,06,1.1,21,Y
IDCJAC0008,9581,1910,07,0.4,01,Y
IDCJAC0008,9581,1910,08,2.9,08,Y
IDCJAC0008,9581,1910,09,1.8,07,Y
IDCJAC0008,9581,1910,10,2.4,10,Y
IDCJAC0008,9581,1910,11,3.9,05,Y
IDCJAC0008,9581,1910,12,4.7,15,Y
IDCJAC0008,9581,1911,01,8.6,11,Y
IDCJAC0008,9581,1911,02,5.2,05,Y
IDCJAC0008,9581,1911,03,6.1,18,Y
