Product code,Station Number,Year,Jan,Day,Feb,Day,Mar,Day,Apr,Day,May,Day,Jun,Day,Jul,Day,Aug,Day,Sep,Day,Oct,Day,Nov,Day,Dec,Day,Annual
IDCJAC0008,9581,1907,4.9,19,7.2,25,5.6,30,4.4,15,2.7,22,0.4,30,2.1,10,3.3,31,3.2,06,1.6,30,2.3,04,5.4,21,0.4
IDCJAC0008,9581,1908,6.3,06,4.9,04,4.3,24,6.1,19,1.9,13,0.0,27,0.0,11,1.1,30,0.6,04,0.6,07,3.3,07,5.6,16,0.0
IDCJAC0008,9581,1909,4.4,03,6.7,14,5.0,05,2.9,30,3.2,01,1.1,27,0.9,20,-0.7,23,2.3,28,4.0,12,4.0,26,7.8,22,-0.7
IDCJAC0008,9581,1910,6.6,18,7.6,22,8.2,28,4.3,28,3.4,31,1.1,21,0.4,01,2.9,08,1.8,07,2.4,10,3.9,05,4.7,15,0.4
IDCJAC0008,9581,1911,8.6,11,5.2,05,6.1,18,4.8,10,2.4,10,1.7,22,1.2,08,1.2,30,2.7,02,1.5,06,5.4,23,5.7,16,1.2
IDCJAC0008,9581,1912,9.0,25,7.3,16,5.9,21,4.9,21,2.6,28,1.2,26,-0.3,26,1.6,06,1.2,18,5.0,07,4.7,21,4.6,22,-0.3
IDCJAC0008,9581,1913,9.1,12,8.2,23,7.4,23,5.6,29,2.7,27,0.1,17,0.4,21,0.8,11,4.3,25,2.9,10,2.9,08,4.6,29,0.1
IDCJAC0008,9581,1914,6.7,31,6.1,14,5.1,27,4.2,22,2.3,11,1.2,22,-1.1,12,1.1,31,0.1,22,4.4,25,4.7,23,6.4,01,-1.1
IDCJAC0008,9581,1915,7.2,04,9.2,06,4.4,19,4.7,14,4.4,24,0.0,16,-0.6,26,1.7,23,1.1,04,3.6,14,1.1,05,6.1,02,-0.6
IDCJAC0008,9581,1916,6.1,09,6.2,09,6.6,26,3.4,25,3.6,13,0.7,16,-0.6,17,1.1,12,1.1,13,0.7,16,4.0,11,5.7,12,-0.6
IDCJAC0008,9581,1917,6.1,01,6.9,18,5.8,30,5.4,24,3.9,28,3.7,14,-0.6,09,0.1,21,3.3,17,0.8,05,2.7,12,4.6,04,-0.6
IDCJAC0008,9581,1918,5.6,03,6.0,12,5.1,12,7.9,26,2.8,16,2.2,28,1.2,06,-1.1,11,1.1,02,0.9,03,5.0,09,5.0,13,-1.1
IDCJAC0008,9581,1919,5.9,28,4.4,16,5.4,26,5.6,07,2.9,09,1.1,25,0.4,31,0.4,11,2.2,19,0.9,20,4.4,21,6.6,28,0.4
IDCJAC0008,9581,1920,7.8,30,5.6,11,4.9,30,6.0,14,4.4,19,0.6,29,-2.2,01,1.8,21,2.1,25,3.8,18,4.5,05,1.1,13,-2.2
IDCJAC0008,9581,1921,5.7,10,7.3,01,5.3,31,5.9,27,3.4,18,3.4,30,0.2,17,-0.8,30,3.0,28,2.6,21,3.1,19,4.2,01,-0.8
IDCJAC0008,9581,1922,5.8,22,7.5,13,5.9,23,3.7,03,2.0,22,0.6,13,0.3,16,1.7,22,2.2,19,3.7,15,3.3,21,1.4,31,0.3
