Product code,Station number,Year,Month,Lowest temperature (°C),Day,Quality
IDCJAC0008,59030,1957,01,16.1,27,Y
IDCJAC0008,59030,1957,02,16.1,23,Y
IDCJAC0008,59030,1957,03,15.0,26,Y
IDCJAC0008,59030,1957,04,12.2,15,Y
IDCJAC0008,59030,1957,05,9.4,21,Y
IDCJAC0008,59030,1957,06,10.6,16,Y
IDCJAC0008,59030,1957,07,6.1,12,Y
IDCJAC0008,59030,1957,08,8.3,12,Y
IDCJAC0008,59030,1957,09,7.8,02,Y
IDCJAC0008,59030,1957,10,10.0,02,Y
IDCJAC0008,59030,1957,11,10.6,09,Y
IDCJAC0008,59030,1957,12,14.4,05,Y
IDCJAC0008,59030,1958,01,14.4,02,Y
IDCJAC0008,59030,1958,02,17.2,24,Y
IDCJAC0008,59030,1958,03,17.2,20,Y
IDCJAC0008,59030,1958,04,13.9,29,Y
IDCJAC0008,59030,1958,05,12.8,30,Y
IDCJAC0008,59030,1958,06,5.6,16,Y
IDCJAC0008,59030,1958,07,7.2,13,Y
IDCJAC0008,59030,1958,08,7.2,30,Y
IDCJAC0008,59030,1958,09,5.0,05,Y
IDCJAC0008,59030,1958,10,10.0,01,Y
IDCJAC0008,59030,1958,11,13.3,18,Y
IDCJAC0008,59030,1958,12,16.1,15,Y
IDCJAC0008,59030,1959,01,15.6,04,Y
IDCJAC0008,59030,1959,02,18.3,20,Y
IDCJAC0008,59030,1959,03,13.9,04,Y
IDCJAC0008,59030,1959,04,14.4,27,Y
IDCJAC0008,59030,1959,05,9.4,24,Y
IDCJAC0008,59030,1959,06,6.7,15,Y
IDCJAC0008,59030,1959,07,6.1,26,Y
IDCJAC0008,59030,1959,08,8.9,17,Y
IDCJAC0008,59030,1959,09,10.0,04,Y
IDCJAC0008,59030,1959,10,9.4,06,Y
IDCJAC0008,59030,1959,11,13.9,11,Y
IDCJAC0008,59030,1959,12,15.6,14,Y
IDCJAC0008,59030,1960,01,16.1,06,Y
IDCJAC0008,59030,1960,02,15.6,27,Y
IDCJAC0008,59030,1960,03,15.0,24,Y
IDCJAC0008,59030,1960,04,10.6,23,Y
IDCJAC0008,59030,1960,05,8.9,16,Y
IDCJAC0008,59030,1960,06,7.2,25,Y
IDCJAC0008,59030,1960,07,5.0,05,Y
IDCJAC0008,59030,1960,08,7.2,07,Y
IDCJAC0008,59030,1960,09,10.0,14,Y
IDCJAC0008,59030,1960,10,10.0,25,Y
