Product code,Station number,Year,Month,Highest temperature (°C),Day,Quality
IDCJAC0005,9106,1991,07,24.0,14,Y
IDCJAC0005,9106,1991,08,25.5,25,Y
IDCJAC0005,9106,1991,09,25.5,29,Y
IDCJAC0005,9106,1991,11,32.8,22,Y
IDCJAC0005,9106,1991,12,41.0,17,Y
IDCJAC0005,9106,1992,01,40.5,16,Y
IDCJAC0005,9106,1992,02,38.0,27,Y
IDCJAC0005,9106,1992,03,34.0,02,Y
IDCJAC0005,9106,1992,04,32.7,01,Y
IDCJAC0005,9106,1992,05,23.5,28,Y
IDCJAC0005,9106,1992,06,21.7,10,Y
IDCJAC0005,9106,1992,12,39.3,06,Y
IDCJAC0005,9106,1993,01,41.0,29,Y
IDCJAC0005,9106,1993,02,39.5,05,Y
IDCJAC0005,9106,1993,03,37.4,02,Y
IDCJAC0005,9106,1993,04,31.4,15,Y
IDCJAC0005,9106,1993,05,27.5,16,Y
IDCJAC0005,9106,1993,06,20.5,02,Y
IDCJAC0005,9106,1993,07,22.4,21,Y
IDCJAC0005,9106,1993,08,23.5,21,Y
IDCJAC0005,9106,1993,09,27.5,10,Y
IDCJAC0005,9106,1993,10,29.3,20,Y
IDCJAC0005,9106,1993,11,40.0,24,Y
IDCJAC0005,9106,1993,12,40.0,16,Y
IDCJAC0005,9106,1994,06,23.0,18,Y
IDCJAC0005,9106,1994,07,27.0,21,Y
IDCJAC0005,9106,1994,08,27.0,25,Y
IDCJAC0005,9106,1994,09,31.0,20,Y
IDCJAC0005,9106,1994,10,34.7,21,Y
IDCJAC0005,9106,1994,11,38.8,29,Y
IDCJAC0005,9106,1994,12,42.0,30,Y
IDCJAC0005,9106,1995,01,39.3,12,Y
IDCJAC0005,9106,1995,02,41.5,23,Y
IDCJAC0005,9106,1995,03,38.8,15,Y
IDCJAC0005,9106,1995,04,31.5,12,Y
IDCJAC0005,9106,1995,05,27.5,08,Y
IDCJAC0005,9106,1995,06,24.0,04,Y
IDCJAC0005,9106,1995,07,23.0,04,Y
IDCJAC0005,9106,1995,08,25.5,28,Y
IDCJAC0005,9106,1995,09,27.0,24,Y
IDCJAC0005,9106,1995,10,31.8,14,Y
IDCJAC0005,9106,1995,11,33.5,21,Y
IDCJAC0005,9106,1995,12,33.5,11,Y
IDCJAC0005,9106,1996,01,42.7,17,Y
IDCJAC0005,9106,1996,02,44.0,15,Y
IDCJAC0005,9106,1996,03,41.5,08,Y
IDCJAC0005,9106,1996,04,34.0,17,Y
IDCJAC0005,9106,1996,05,32.0,07,Y
IDCJAC0005,9106,1996,06,22.5,14,Y
IDCJAC0005,9106,1996,07,21.5,29,Y
IDCJAC0005,9106,1996,08,24.4,29,Y
IDCJAC0005,9106,1996,09,24.7,05,Y
IDCJAC0005,9106,1996,11,37.5,11,Y
IDCJAC0005,9106,1996,12,40.0,31,Y
IDCJAC0005,9106,1997,01,44.4,01,Y
IDCJAC0005,9106,1997,02,46.0,26,Y
IDCJAC0005,9106,1997,03,36.5,15,Y
IDCJAC0005,9106,1997,04,34.3,25,Y
IDCJAC0005,9106,1997,05,28.5,16,Y
IDCJAC0005,9106,1997,06,24.7,17,Y
IDCJAC0005,9106,1997,07,24.0,30,Y
IDCJAC0005,9106,1997,08,21.8,25,Y
IDCJAC0005,9106,1997,09,25.0,28,Y
IDCJAC0005,9106,1997,10,33.5,22,Y
IDCJAC0005,9106,1997,11,38.0,03,Y
IDCJAC0005,9106,1997,12,43.0,25,Y
IDCJAC0005,9106,1998,01,44.0,07,Y
IDCJAC0005,9106,1998,02,42.0,28,Y
IDCJAC0005,9106,1998,03,41.0,06,Y
IDCJAC0005,9106,1998,04,36.0,03,Y
IDCJAC0005,9106,1998,05,32.0,09,Y
IDCJAC0005,9106,1998,06,26.0,07,Y
IDCJAC0005,9106,1998,07,21.3,23,Y
IDCJAC0005,9106,1998,08,28.0,26,Y
IDCJAC0005,9106,1998,09,25.0,16,Y
IDCJAC0005,9106,1998,10,34.5,30,Y
IDCJAC0005,9106,1998,11,39.0,11,Y
IDCJAC0005,9106,1998,12,41.0,14,Y
IDCJAC0005,9106,1999,01,41.0,20,Y
IDCJAC0005,9106,1999,02,40.7,08,Y
IDCJAC0005,9106,1999,03,38.0,11,Y
IDCJAC0005,9106,1999,05,28.0,04,Y
IDCJAC0005,9106,1999,06,23.0,10,Y
IDCJAC0005,9106,1999,07,25.5,25,Y
IDCJAC0005,9106,2000,02,40.0,08,Y
IDCJAC0005,9106,2000,03,39.1,08,Y
IDCJAC0005,9106,2000,04,32.0,10,Y
IDCJAC0005,9106,2000,05,28.0,09,Y
IDCJAC0005,9106,2000,06,26.0,12,Y
IDCJAC0005,9106,2000,07,21.2,16,Y
IDCJAC0005,9106,2000,08,23.2,23,Y
IDCJAC0005,9106,2000,09,28.4,11,Y
IDCJAC0005,9106,2000,10,35.0,28,Y
IDCJAC0005,9106,2000,11,37.8,15,Y
IDCJAC0005,9106,2000,12,41.5,27,Y
IDCJAC0005,9106,2001,01,37.8,08,Y
IDCJAC0005,9106,2001,02,37.0,05,Y
IDCJAC0005,9106,2001,03,40.0,03,Y
IDCJAC0005,9106,2001,04,36.8,04,Y
IDCJAC0005,9106,2001,05,27.5,04,Y
IDCJAC0005,9106,2001,06,24.5,28,Y
IDCJAC0005,9106,2001,07,25.0,26,Y
IDCJAC0005,9106,2001,08,24.5,21,Y
IDCJAC0005,9106,2001,09,28.6,26,Y
IDCJAC0005,9106,2001,10,28.5,30,Y
IDCJAC0005,9106,2001,11,36.5,27,Y
IDCJAC0005,9106,2001,12,32.2,16,Y
IDCJAC0005,9106,2002,01,38.0,31,Y
IDCJAC0005,9106,2002,02,38.5,24,Y
IDCJAC0005,9106,2002,03,37.5,14,Y
IDCJAC0005,9106,2002,04,31.6,30,Y
IDCJAC0005,9106,2002,05,35.5,01,Y
IDCJAC0005,9106,2002,06,24.0,28,Y
IDCJAC0005,9106,2002,07,24.7,17,Y
IDCJAC0005,9106,2002,08,25.1,24,Y
IDCJAC0005,9106,2002,09,27.5,29,Y
