Product code,Station number,Year,Month,Monthly Precipitation Total (millimetres),Quality
IDCJAC0001,81125,1996,06,9.0,N
IDCJAC0001,81125,1996,07,79.4,N
IDCJAC0001,81125,1996,08,36.4,N
IDCJAC0001,81125,1996,09,55.0,N
IDCJAC0001,81125,1996,10,25.0,N
IDCJAC0001,81125,1996,11,25.4,N
IDCJAC0001,81125,1996,12,20.0,N
IDCJAC0001,81125,1997,01,37.8,N
IDCJAC0001,81125,1997,02,10.0,N
IDCJAC0001,81125,1997,03,2.2,N
IDCJAC0001,81125,1997,04,1.2,N
IDCJAC0001,81125,1997,05,54.0,N
IDCJAC0001,81125,1997,06,25.2,N
IDCJAC0001,81125,1997,07,8.0,N
IDCJAC0001,81125,1997,08,51.6,N
IDCJAC0001,81125,1997,09,71.2,N
IDCJAC0001,81125,1997,10,19.0,N
IDCJAC0001,81125,1997,11,58.2,N
IDCJAC0001,81125,1997,12,4.0,N
IDCJAC0001,81125,1998,01,16.0,N
IDCJAC0001,81125,1998,02,38.0,N
IDCJAC0001,81125,1998,03,3.2,N
IDCJAC0001,81125,1998,04,72.0,N
IDCJAC0001,81125,1998,05,9.6,N
IDCJAC0001,81125,1998,06,31.0,N
IDCJAC0001,81125,1998,07,53.2,N
IDCJAC0001,81125,1998,08,73.8,N
IDCJAC0001,81125,1998,09,47.2,N
IDCJAC0001,81125,1998,10,48.0,N
IDCJAC0001,81125,1998,11,102.0,N
IDCJAC0001,81125,1998,12,4.4,N
IDCJAC0001,81125,1999,01,4.2,N
IDCJAC0001,81125,1999,02,2.0,N
IDCJAC0001,81125,1999,03,65.2,N
IDCJAC0001,81125,1999,04,45.6,N
IDCJAC0001,81125,1999,05,64.4,N
IDCJAC0001,81125,1999,06,43.4,N
IDCJAC0001,81125,1999,07,33.8,N
IDCJAC0001,81125,1999,08,97.2,N
IDCJAC0001,81125,1999,09,25.4,N
IDCJAC0001,81125,1999,10,29.2,N
IDCJAC0001,81125,1999,11,59.0,N
IDCJAC0001,81125,1999,12,57.2,N
IDCJAC0001,81125,2000,01,9.6,N
IDCJAC0001,81125,2000,02,44.6,N
IDCJAC0001,81125,2000,03,26.0,N
IDCJAC0001,81125,2000,04,58.8,N
IDCJAC0001,81125,2000,05,59.0,N
IDCJAC0001,81125,2000,06,45.0,N
IDCJAC0001,81125,2000,07,50.0,N
IDCJAC0001,81125,2000,08,44.4,N
IDCJAC0001,81125,2000,09,51.2,N
IDCJAC0001,81125,2000,10,52.6,N
IDCJAC0001,81125,2000,11,81.4,N
IDCJAC0001,81125,2000,12,6.0,N
IDCJAC0001,81125,2001,01,46.4,N
IDCJAC0001,81125,2001,02,78.2,N
IDCJAC0001,81125,2001,03,25.6,N
IDCJAC0001,81125,2001,04,25.0,N
IDCJAC0001,81125,2001,05,8.4,N
IDCJAC0001,81125,2001,06,35.6,N
IDCJAC0001,81125,2001,07,30.2,N
IDCJAC0001,81125,2001,08,40.4,N
IDCJAC0001,81125,2001,09,31.6,N
IDCJAC0001,81125,2001,10,75.8,N
IDCJAC0001,81125,2001,11,21.6,N
IDCJAC0001,81125,2001,12,7.4,N
IDCJAC0001,81125,2002,01,8.2,N
IDCJAC0001,81125,2002,02,53.6,N
IDCJAC0001,81125,2002,03,15.2,N
IDCJAC0001,81125,2002,04,6.0,N
IDCJAC0001,81125,2002,05,17.8,N
IDCJAC0001,81125,2002,06,36.2,N
IDCJAC0001,81125,2002,07,13.0,N
IDCJAC0001,81125,2002,08,10.4,N
IDCJAC0001,81125,2002,09,28.0,N
IDCJAC0001,81125,2002,10,8.6,N
IDCJAC0001,81125,2002,11,11.0,N
IDCJAC0001,81125,2002,12,4.2,N
IDCJAC0001,81125,2003,01,31.4,N
IDCJAC0001,81125,2003,02,31.6,N
IDCJAC0001,81125,2003,03,0.2,N
IDCJAC0001,81125,2003,04,83.0,N
