Product code,Station Number,Year,Jan,Day,Feb,Day,Mar,Day,Apr,Day,May,Day,Jun,Day,Jul,Day,Aug,Day,Sep,Day,Oct,Day,Nov,Day,Dec,Day,Annual
IDCJAC0005,61287,2007,,,,,,,,,,,,,,,24.0,30,26.3,28,33.3,03,34.2,21,32.5,10,
IDCJAC0005,61287,2008,36.5,13,34.9,22,34.1,13,28.6,02,24.2,10,22.7,11,20.7,20,22.7,26,30.1,20,34.3,31,35.2,14,34.3,10,36.5
IDCJAC0005,61287,2009,38.4,15,41.4,08,34.4,26,27.6,04,23.6,07,20.8,30,22.5,21,28.0,23,30.1,17,35.4,23,42.8,21,41.2,08,42.8
IDCJAC0005,61287,2010,38.1,26,33.2,23,33.9,27,28.6,23,25.7,02,19.1,05,19.0,18,21.6,18,27.3,02,28.1,30,30.5,13,33.6,31,38.1
IDCJAC0005,61287,2011,41.5,26,39.7,04,36.8,01,29.6,02,24.0,22,21.4,04,20.6,31,25.3,03,29.6,18,29.3,24,35.9,14,29.1,25,41.5
IDCJAC0005,61287,2012,34.6,04,32.8,06,31.3,04,29.5,07,26.7,11,21.9,15,19.1,17,24.0,23,29.7,28,33.7,19,40.6,30,40.8,01,40.8
IDCJAC0005,61287,2013,43.8,18,34.6,10,31.7,16,29.7,29,28.8,01,19.7,06,21.4,29,26.2,30,31.2,25,35.0,22,36.7,08,37.4,21,43.8
IDCJAC0005,61287,2014,38.8,19,38.9,09,30.1,22,30.3,03,25.8,26,20.0,20,21.9,31,20.6,09,31.2,30,37.4,26,43.0,23,36.9,03,43.0
IDCJAC0005,61287,2015,34.5,01,36.5,08,37.4,20,30.3,16,24.8,05,20.1,08,18.3,31,25.2,02,27.0,30,34.6,06,36.9,20,36.8,21,37.4
IDCJAC0005,61287,2016,38.7,14,38.5,25,35.7,10,33.2,06,25.4,14,19.4,18,23.1,22,22.8,10,22.1,08,29.9,27,35.6,08,40.3,05,40.3
IDCJAC0005,61287,2017,42.2,13,45.4,11,33.8,12,26.6,25,24.4,02,19.7,23,24.4,30,25.4,15,34.3,23,34.8,30,32.9,26,40.1,24,45.4
IDCJAC0005,61287,2018,41.7,07,40.4,09,37.1,19,33.0,09,26.9,03,20.8,12,24.7,05,23.6,11,31.1,15,33.1,31,37.7,06,37.3,31,41.7
IDCJAC0005,61287,2019,40.8,27,39.9,19,35.8,06,31.4,08,,,,,,,,,,,,,,,,,
