Product code,Station number,Year,Month,Monthly Precipitation Total (millimetres),Quality
IDCJAC0001,58208,1995,01,17.8,N
IDCJAC0001,58208,1995,02,207.6,N
IDCJAC0001,58208,1995,03,101.6,N
IDCJAC0001,58208,1995,04,23.8,N
IDCJAC0001,58208,1995,05,52.0,N
IDCJAC0001,58208,1995,06,17.4,N
IDCJAC0001,58208,1995,07,3.0,N
IDCJAC0001,58208,1995,08,14.4,N
IDCJAC0001,58208,1995,09,10.8,N
IDCJAC0001,58208,1995,10,34.6,N
IDCJAC0001,58208,1995,11,141.8,N
IDCJAC0001,58208,1995,12,167.8,N
IDCJAC0001,58208,1996,01,302.0,N
IDCJAC0001,58208,1996,02,114.2,N
IDCJAC0001,58208,1996,03,87.4,N
IDCJAC0001,58208,1996,04,27.2,N
IDCJAC0001,58208,1996,05,513.8,N
IDCJAC0001,58208,1996,06,28.4,N
IDCJAC0001,58208,1996,07,30.0,N
IDCJAC0001,58208,1996,08,62.0,N
IDCJAC0001,58208,1996,09,21.2,N
IDCJAC0001,58208,1996,10,10.0,N
IDCJAC0001,58208,1996,11,137.2,N
IDCJAC0001,58208,1996,12,134.4,N
IDCJAC0001,58208,1997,01,90.4,N
IDCJAC0001,58208,1997,02,134.4,N
IDCJAC0001,58208,1997,03,42.0,N
IDCJAC0001,58208,1997,04,23.6,N
IDCJAC0001,58208,1997,05,104.2,N
IDCJAC0001,58208,1997,06,33.8,N
IDCJAC0001,58208,1997,07,38.8,N
IDCJAC0001,58208,1997,08,2.4,N
IDCJAC0001,58208,1997,09,44.8,N
IDCJAC0001,58208,1997,10,76.0,N
IDCJAC0001,58208,1997,11,73.2,N
IDCJAC0001,58208,1997,12,210.0,N
IDCJAC0001,58208,1998,01,38.0,N
IDCJAC0001,58208,1998,02,173.6,N
IDCJAC0001,58208,1998,03,23.0,N
IDCJAC0001,58208,1998,04,113.2,N
IDCJAC0001,58208,1998,05,19.6,N
IDCJAC0001,58208,1998,06,35.0,N
IDCJAC0001,58208,1998,07,79.8,N
IDCJAC0001,58208,1998,08,68.4,N
IDCJAC0001,58208,1998,09,76.2,N
IDCJAC0001,58208,1998,10,31.6,N
IDCJAC0001,58208,1998,11,92.8,N
IDCJAC0001,58208,1998,12,170.6,N
IDCJAC0001,58208,1999,01,66.8,N
IDCJAC0001,58208,1999,02,244.8,N
IDCJAC0001,58208,1999,03,147.0,N
IDCJAC0001,58208,1999,04,4.0,N
IDCJAC0001,58208,1999,05,90.6,N
IDCJAC0001,58208,1999,06,111.2,N
IDCJAC0001,58208,1999,07,114.2,N
IDCJAC0001,58208,1999,08,101.6,N
IDCJAC0001,58208,1999,09,16.4,N
IDCJAC0001,58208,1999,10,98.6,N
IDCJAC0001,58208,1999,11,112.8,N
IDCJAC0001,58208,1999,12,103.0,N
IDCJAC0001,58208,2000,01,93.0,N
IDCJAC0001,58208,2000,02,0.0,N
IDCJAC0001,58208,2000,03,0.4,N
IDCJAC0001,58208,2000,04,69.2,N
IDCJAC0001,58208,2000,05,92.6,N
IDCJAC0001,58208,2000,06,37.4,N
IDCJAC0001,58208,2000,07,22.2,N
IDCJAC0001,58208,2000,08,16.6,N
IDCJAC0001,58208,2000,09,1.8,N
IDCJAC0001,58208,2000,10,59.2,N
IDCJAC0001,58208,2000,11,93.2,N
IDCJAC0001,58208,2000,12,98.4,N
IDCJAC0001,58208,2001,01,122.8,N
IDCJAC0001,58208,2001,02,358.2,N
IDCJAC0001,58208,2001,03,248.6,N
IDCJAC0001,58208,2001,04,47.6,N
IDCJAC0001,58208,2001,05,65.0,N
IDCJAC0001,58208,2001,06,9.2,N
IDCJAC0001,58208,2001,07,35.2,N
IDCJAC0001,58208,2001,08,26.4,N
IDCJAC0001,58208,2001,09,29.4,N
