Product code,Station number,Year,Month,Highest temperature (°C),Day,Quality
IDCJAC0005,87031,1943,10,26.2,29,Y
IDCJAC0005,87031,1943,11,31.6,17,Y
IDCJAC0005,87031,1943,12,39.2,31,Y
IDCJAC0005,87031,1944,01,40.8,14,Y
IDCJAC0005,87031,1944,02,37.4,14,Y
IDCJAC0005,87031,1944,03,34.7,08,Y
IDCJAC0005,87031,1944,04,29.6,01,Y
IDCJAC0005,87031,1944,05,19.7,24,Y
IDCJAC0005,87031,1944,06,16.6,10,Y
IDCJAC0005,87031,1944,07,17.2,29,Y
IDCJAC0005,87031,1944,08,21.3,25,Y
IDCJAC0005,87031,1944,09,29.2,30,Y
IDCJAC0005,87031,1944,10,32.4,08,Y
IDCJAC0005,87031,1944,11,35.1,28,Y
IDCJAC0005,87031,1944,12,36.9,05,Y
IDCJAC0005,87031,1945,01,39.3,24,Y
IDCJAC0005,87031,1945,02,35.2,08,Y
IDCJAC0005,87031,1945,03,33.5,22,Y
IDCJAC0005,87031,1945,04,26.7,21,Y
IDCJAC0005,87031,1945,05,21.4,05,Y
IDCJAC0005,87031,1945,06,20.2,03,Y
IDCJAC0005,87031,1945,07,17.1,29,Y
IDCJAC0005,87031,1945,08,18.7,20,Y
IDCJAC0005,87031,1945,09,22.4,28,Y
IDCJAC0005,87031,1945,10,29.9,23,Y
IDCJAC0005,87031,1945,11,34.9,08,Y
IDCJAC0005,87031,1945,12,39.8,26,Y
IDCJAC0005,87031,1946,01,40.9,31,Y
IDCJAC0005,87031,1946,02,39.0,07,Y
IDCJAC0005,87031,1946,03,29.2,04,Y
IDCJAC0005,87031,1946,04,23.0,20,Y
IDCJAC0005,87031,1946,05,22.4,10,Y
IDCJAC0005,87031,1946,06,15.2,09,Y
IDCJAC0005,87031,1946,07,16.7,08,Y
IDCJAC0005,87031,1946,08,18.8,10,Y
IDCJAC0005,87031,1946,09,21.6,11,Y
IDCJAC0005,87031,1946,10,27.2,12,Y
IDCJAC0005,87031,1946,11,32.9,26,Y
IDCJAC0005,87031,1946,12,40.0,20,Y
IDCJAC0005,87031,1947,01,39.2,20,Y
IDCJAC0005,87031,1947,02,36.0,02,Y
IDCJAC0005,87031,1947,03,35.7,11,Y
IDCJAC0005,87031,1947,04,28.9,08,Y
IDCJAC0005,87031,1947,05,24.7,06,Y
IDCJAC0005,87031,1947,06,19.6,16,Y
IDCJAC0005,87031,1947,07,16.3,04,Y
IDCJAC0005,87031,1947,08,21.2,05,Y
IDCJAC0005,87031,1947,09,25.6,27,Y
IDCJAC0005,87031,1947,10,29.2,19,Y
IDCJAC0005,87031,1947,11,31.6,19,Y
IDCJAC0005,87031,1947,12,37.9,30,Y
IDCJAC0005,87031,1948,01,40.1,22,Y
IDCJAC0005,87031,1948,02,39.8,12,Y
IDCJAC0005,87031,1948,03,30.9,25,Y
IDCJAC0005,87031,1948,04,30.6,09,Y
IDCJAC0005,87031,1948,05,23.7,01,Y
IDCJAC0005,87031,1948,06,17.0,19,Y
IDCJAC0005,87031,1948,07,15.6,10,Y
IDCJAC0005,87031,1948,08,20.8,07,Y
IDCJAC0005,87031,1948,09,28.2,26,Y
IDCJAC0005,87031,1948,10,30.1,25,Y
IDCJAC0005,87031,1948,11,32.7,16,Y
IDCJAC0005,87031,1948,12,37.2,24,Y
IDCJAC0005,87031,1949,01,36.8,29,Y
IDCJAC0005,87031,1949,02,29.2,26,Y
IDCJAC0005,87031,1949,03,34.9,04,Y
IDCJAC0005,87031,1949,04,25.9,07,Y
IDCJAC0005,87031,1949,05,22.3,01,Y
IDCJAC0005,87031,1949,06,13.9,11,Y
