Product code,Station number,Year,Month,Highest temperature (°C),Day,Quality
IDCJAC0005,10905,1993,08,21.1,21,Y
IDCJAC0005,10905,1993,09,25.2,26,Y
IDCJAC0005,10905,1993,10,29.3,30,Y
IDCJAC0005,10905,1993,11,39.0,24,Y
IDCJAC0005,10905,1993,12,39.4,18,Y
IDCJAC0005,10905,1994,01,43.3,21,Y
IDCJAC0005,10905,1994,02,36.6,19,Y
IDCJAC0005,10905,1994,03,38.4,17,Y
IDCJAC0005,10905,1994,04,33.5,19,Y
IDCJAC0005,10905,1994,05,27.0,04,Y
IDCJAC0005,10905,1994,06,21.0,17,Y
IDCJAC0005,10905,1994,07,25.0,30,Y
IDCJAC0005,10905,1994,08,26.7,25,Y
IDCJAC0005,10905,1994,09,28.3,26,Y
IDCJAC0005,10905,1994,10,30.8,22,Y
IDCJAC0005,10905,1994,11,36.6,07,Y
IDCJAC0005,10905,1994,12,36.8,01,Y
IDCJAC0005,10905,1995,01,38.3,18,Y
IDCJAC0005,10905,1995,02,39.3,23,Y
IDCJAC0005,10905,1995,03,36.2,15,Y
IDCJAC0005,10905,1995,04,30.7,13,Y
IDCJAC0005,10905,1995,05,24.5,10,Y
IDCJAC0005,10905,1995,06,20.4,05,Y
IDCJAC0005,10905,1995,07,20.6,05,Y
IDCJAC0005,10905,1995,08,20.9,27,Y
IDCJAC0005,10905,1995,09,24.4,16,Y
IDCJAC0005,10905,1995,10,33.9,15,Y
IDCJAC0005,10905,1995,11,35.8,22,Y
IDCJAC0005,10905,1995,12,30.6,15,Y
IDCJAC0005,10905,1996,01,37.5,03,Y
IDCJAC0005,10905,1996,02,40.6,12,Y
IDCJAC0005,10905,1996,03,37.3,09,Y
IDCJAC0005,10905,1996,04,34.0,10,Y
IDCJAC0005,10905,1996,05,29.5,07,Y
IDCJAC0005,10905,1996,06,21.9,10,Y
IDCJAC0005,10905,1996,07,27.6,18,Y
IDCJAC0005,10905,1996,08,25.6,30,Y
IDCJAC0005,10905,1996,09,25.2,21,Y
IDCJAC0005,10905,1996,10,32.3,20,Y
IDCJAC0005,10905,1996,11,37.7,23,Y
IDCJAC0005,10905,1996,12,37.8,20,Y
IDCJAC0005,10905,1997,01,45.1,03,Y
IDCJAC0005,10905,1997,02,41.5,04,Y
IDCJAC0005,10905,1997,03,31.8,25,Y
IDCJAC0005,10905,1997,04,30.7,25,Y
IDCJAC0005,10905,1997,05,24.6,16,Y
IDCJAC0005,10905,1997,06,22.7,26,Y
IDCJAC0005,10905,1997,07,21.7,31,Y
IDCJAC0005,10905,1997,08,20.6,01,Y
IDCJAC0005,10905,1997,09,23.4,23,Y
IDCJAC0005,10905,1997,10,32.6,22,Y
IDCJAC0005,10905,1997,11,34.3,30,Y
IDCJAC0005,10905,1997,12,41.1,27,Y
IDCJAC0005,10905,1998,01,42.3,11,Y
IDCJAC0005,10905,1998,02,38.6,20,Y
IDCJAC0005,10905,1998,03,38.6,07,Y
IDCJAC0005,10905,1998,04,34.5,04,Y
IDCJAC0005,10905,1998,05,26.0,04,Y
IDCJAC0005,10905,1998,06,23.5,07,Y
IDCJAC0005,10905,1998,07,18.1,24,Y
IDCJAC0005,10905,1998,08,23.6,26,Y
IDCJAC0005,10905,1998,09,22.8,20,Y
IDCJAC0005,10905,1998,10,33.6,31,Y
IDCJAC0005,10905,1998,11,32.7,30,Y
IDCJAC0005,10905,1998,12,30.8,14,Y
