Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0001,70005,1885,47.8,41.9,26.4,19.3,3.6,16.8,17.0,4.9,32.0,18.9,54.7,21.4,304.7
IDCJAC0001,70005,1886,76.6,50.4,11.2,38.3,8.5,2.8,23.3,41.2,45.2,60.5,40.4,79.5,477.9
IDCJAC0001,70005,1887,113.0,44.0,46.1,19.2,25.9,80.2,38.4,55.5,50.3,91.1,139.7,116.1,819.5
IDCJAC0001,70005,1888,27.5,63.8,27.7,0.8,23.8,5.0,9.9,52.9,69.6,19.4,27.0,183.8,511.2
IDCJAC0001,70005,1889,104.6,62.2,3.9,20.6,79.9,68.5,21.4,19.0,41.5,52.3,101.8,9.4,585.1
IDCJAC0001,70005,1890,67.4,86.2,52.4,25.5,70.5,172.0,63.4,29.5,24.3,54.1,31.6,26.2,703.1
IDCJAC0001,70005,1891,67.8,33.3,21.1,44.2,8.2,376.8,124.3,78.2,45.2,56.1,71.7,43.2,970.1
IDCJAC0001,70005,1892,35.7,17.8,54.0,83.5,24.2,3.3,62.0,23.6,101.0,161.5,84.5,55.2,706.3
IDCJAC0001,70005,1893,114.4,10.1,135.3,98.4,30.7,39.8,103.7,13.2,51.4,57.2,97.2,206.7,958.1
IDCJAC0001,70005,1894,46.1,46.7,101.9,48.2,8.7,101.5,13.3,20.7,34.8,28.2,6.3,53.8,510.2
IDCJAC0001,70005,1895,44.0,46.3,47.7,41.9,19.9,72.7,12.2,50.0,47.9,2.5,0.3,33.4,418.8
IDCJAC0001,70005,1896,40.5,33.1,26.5,6.2,87.4,169.0,11.5,54.3,38.3,7.3,67.6,45.7,587.4
IDCJAC0001,70005,1897,108.7,120.6,39.2,31.1,46.2,35.2,23.9,45.4,39.6,36.8,4.6,56.9,588.2
IDCJAC0001,70005,1898,0.8,178.6,8.6,4.4,50.6,27.4,14.5,61.0,12.7,77.2,8.9,35.6,480.3
IDCJAC0001,70005,1899,68.5,3.3,50.9,149.6,27.9,96.9,78.2,86.6,21.0,4.3,23.1,8.3,618.6
IDCJAC0001,70005,1900,35.4,3.3,74.7,91.9,190.0,39.3,83.4,17.1,36.6,5.5,32.4,25.5,635.1
IDCJAC0001,70005,1901,20.0,6.3,34.5,49.0,2.0,55.8,50.5,96.8,25.1,75.2,30.0,12.2,457.4
IDCJAC0001,70005,1902,71.4,9.5,95.0,29.9,3.5,70.9,150.7,12.7,31.2,57.8,32.0,103.3,667.9
IDCJAC0001,70005,1903,11.5,27.1,23.7,21.4,35.1,5.0,38.4,11.2,70.4,39.0,29.0,75.6,387.4
IDCJAC0001,70005,1904,98.5,36.3,26.6,11.0,29.2,21.8,52.7,37.6,31.8,30.1,16.3,14.0,405.9
IDCJAC0001,70005,1905,90.3,23.2,60.0,35.3,35.7,9.1,35.7,73.1,24.5,157.5,0.3,40.2,584.9
IDCJAC0001,70005,1906,6.4,11.2,204.2,3.0,10.2,6.8,1.0,47.8,41.2,70.0,99.7,56.9,558.4
IDCJAC0001,70005,1907,50.6,10.2,31.4,34.1,35.9,57.8,4.3,11.8,7.6,18.6,55.9,119.1,437.3
IDCJAC0001,70005,1908,120.5,35.3,9.6,33.5,8.4,37.4,6.6,90.9,81.9,33.2,68.6,33.6,559.5
IDCJAC0001,70005,1909,60.9,84.4,15.1,5.8,5.1,128.4,77.7,8.1,26.8,27.2,3.6,49.7,492.8
IDCJAC0001,70005,1910,92.2,6.3,48.2,3.3,5.8,54.6,45.5,1.8,67.2,39.4,51.8,75.5,491.6
