Product code,Station Number,Year,Jan,Day,Feb,Day,Mar,Day,Apr,Day,May,Day,Jun,Day,Jul,Day,Aug,Day,Sep,Day,Oct,Day,Nov,Day,Dec,Day,Annual
IDCJAC0008,23885,2000,,,,,,,,,,,,,,,,,7.0,20,7.0,09,10.0,06,11.0,29,
IDCJAC0008,23885,2001,12.0,28,13.0,27,10.0,29,7.0,12,7.0,31,6.0,30,6.0,29,5.0,03,5.0,05,7.0,20,6.0,11,9.0,08,5.0
IDCJAC0008,23885,2002,10.0,12,9.0,11,10.0,12,9.0,28,6.0,28,4.0,19,4.0,10,5.0,25,4.0,11,5.0,10,7.0,05,8.0,09,4.0
IDCJAC0008,23885,2003,11.0,04,13.0,09,9.0,02,7.0,16,7.0,28,6.0,23,5.0,31,3.0,19,4.0,29,4.0,11,6.0,03,11.0,06,3.0
IDCJAC0008,23885,2004,11.0,18,12.0,29,9.0,30,9.0,29,7.3,29,6.0,05,4.0,19,4.0,15,4.9,12,6.5,15,6.6,03,9.3,02,4.0
IDCJAC0008,23885,2005,10.6,07,9.9,02,9.7,26,6.8,15,6.5,30,5.7,03,5.1,17,4.1,24,5.7,12,5.2,14,9.5,10,11.6,16,4.1
IDCJAC0008,23885,2006,12.2,03,11.2,11,13.2,31,7.9,15,4.4,25,3.9,14,3.7,20,4.1,10,5.9,25,5.5,06,6.1,14,7.6,25,3.7
IDCJAC0008,23885,2007,13.6,09,12.7,08,10.6,25,10.1,22,8.8,30,3.5,15,4.5,18,5.0,20,5.6,15,6.4,08,9.5,04,9.6,10,3.5
IDCJAC0008,23885,2008,11.6,12,9.7,29,9.1,27,6.9,27,8.2,17,7.1,20,2.4,28,4.6,22,6.8,24,7.0,21,7.2,23,9.3,08,2.4
IDCJAC0008,23885,2009,11.9,09,12.9,24,10.8,23,9.2,29,6.4,29,5.7,11,4.4,07,4.8,08,6.1,26,5.0,09,9.7,05,9.3,04,4.4
IDCJAC0008,23885,2010,12.5,18,12.9,06,9.7,11,8.8,12,7.4,13,4.1,15,4.0,05,5.5,05,5.2,29,6.9,07,6.2,01,10.9,19,4.0
IDCJAC0008,23885,2011,12.4,03,10.3,06,10.6,02,9.4,03,7.0,31,5.4,14,3.3,16,6.1,30,5.5,25,6.5,02,9.1,01,9.0,01,3.3
IDCJAC0008,23885,2012,12.5,12,12.8,09,11.0,22,8.1,11,7.1,21,3.8,10,4.0,06,4.2,01,6.0,18,5.4,11,8.9,22,10.1,06,3.8
IDCJAC0008,23885,2013,11.1,29,11.4,01,12.0,18,10.0,16,8.6,24,5.8,16,5.5,20,5.0,01,9.0,26,6.9,25,7.6,09,8.8,05,5.0
IDCJAC0008,23885,2014,12.4,08,11.2,27,11.5,22,8.9,23,7.3,08,6.6,10,4.8,18,3.4,04,5.9,03,6.0,14,9.0,05,9.6,26,3.4
IDCJAC0008,23885,2015,11.8,27,12.1,05,11.1,24,5.9,20,6.8,24,4.4,11,2.9,20,4.6,08,4.8,29,8.9,14,8.6,27,7.7,02,2.9
IDCJAC0008,23885,2016,11.7,29,12.3,20,10.1,30,9.4,07,9.2,29,4.4,13,4.0,17,4.2,25,5.8,23,5.3,19,7.6,24,8.5,18,4.0
IDCJAC0008,23885,2017,13.5,21,11.9,24,9.8,31,8.6,03,6.0,08,4.0,04,5.1,15,3.9,28,6.3,10,7.2,01,7.8,04,9.8,08,3.9
IDCJAC0008,23885,2018,13.4,14,11.9,26,9.2,21,10.9,30,5.9,16,4.4,28,3.8,13,5.8,22,5.1,16,7.2,24,7.9,24,10.4,22,3.8
IDCJAC0008,23885,2019,13.3,09,12.0,14,10.4,30,9.6,18,,,,,,,,,,,,,,,,,
