Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0001,83090,2004,null,null,null,null,null,null,null,18.8,54.2,30.8,71.4,81.2,null
IDCJAC0001,83090,2005,54.4,86.2,31.2,19.8,5.2,64.2,75.4,80.8,75.6,37.6,64.0,41.2,635.6
IDCJAC0001,83090,2006,39.2,10.4,13.0,27.8,38.8,47.2,47.0,35.0,50.2,6.2,24.2,19.4,358.4
IDCJAC0001,83090,2007,19.8,84.4,49.0,24.0,36.6,139.8,45.0,13.0,29.6,34.6,133.8,68.8,678.4
IDCJAC0001,83090,2008,53.0,69.4,25.2,23.0,13.8,20.0,55.0,36.8,44.4,11.2,94.8,29.4,476.0
IDCJAC0001,83090,2009,25.2,11.8,35.2,38.8,11.2,13.0,37.8,57.8,80.6,127.2,60.6,33.0,532.2
IDCJAC0001,83090,2010,51.6,null,95.2,31.8,48.8,52.2,19.8,77.8,42.8,107.0,89.6,132.2,null
IDCJAC0001,83090,2011,50.4,126.2,59.4,17.2,34.4,30.8,79.8,57.4,55.2,70.8,119.6,35.6,736.8
IDCJAC0001,83090,2012,26.6,145.2,175.8,21.8,52.4,203.2,51.2,47.0,59.2,73.2,75.0,31.8,962.4
IDCJAC0001,83090,2013,38.8,76.4,38.4,42.6,7.8,70.2,53.0,63.8,54.2,58.8,54.4,61.0,619.4
IDCJAC0001,83090,2014,39.2,17.4,54.6,84.0,43.4,74.0,21.4,58.8,51.2,49.6,44.0,144.0,681.6
IDCJAC0001,83090,2015,56.4,51.4,4.4,106.6,27.8,43.4,73.6,51.2,30.2,57.2,69.4,41.0,612.6
IDCJAC0001,83090,2016,155.8,16.8,77.2,11.4,41.8,93.8,142.6,38.0,97.8,102.0,57.2,83.2,917.6
IDCJAC0001,83090,2017,34.8,27.4,42.4,51.8,18.0,15.0,34.2,71.0,27.8,56.6,77.6,124.8,581.4
IDCJAC0001,83090,2018,73.0,18.8,15.8,10.6,null,56.6,28.6,32.4,27.2,50.8,65.4,75.2,null
IDCJAC0001,83090,2019,35.0,24.4,73.2,8.0,null,null,null,null,null,null,null,null,null
