Product code,Station number,Year,Month,Highest temperature (°C),Day,Quality
IDCJAC0005,18230,2017,06,19.2,20,Y
IDCJAC0005,18230,2017,07,21.1,28,Y
IDCJAC0005,18230,2017,08,21.8,31,Y
IDCJAC0005,18230,2017,09,25.5,22,Y
IDCJAC0005,18230,2017,10,32.4,17,Y
IDCJAC0005,18230,2017,11,37.0,21,Y
IDCJAC0005,18230,2017,12,35.0,18,Y
IDCJAC0005,18230,2018,01,40.5,18,Y
IDCJAC0005,18230,2018,02,35.3,05,Y
IDCJAC0005,18230,2018,03,35.9,09,Y
IDCJAC0005,18230,2018,04,31.3,19,Y
IDCJAC0005,18230,2018,05,23.7,26,Y
IDCJAC0005,18230,2018,06,20.0,05,Y
IDCJAC0005,18230,2018,07,19.5,26,Y
IDCJAC0005,18230,2018,08,23.2,28,Y
IDCJAC0005,18230,2018,09,24.2,30,Y
IDCJAC0005,18230,2018,10,31.7,13,Y
IDCJAC0005,18230,2018,11,30.6,18,Y
IDCJAC0005,18230,2018,12,37.1,06,Y
IDCJAC0005,18230,2019,01,40.8,03,Y
IDCJAC0005,18230,2019,02,36.5,24,Y
IDCJAC0005,18230,2019,03,39.4,01,Y
IDCJAC0005,18230,2019,04,31.1,04,Y
