Product code,Station Number,Year,Jan,Day,Feb,Day,Mar,Day,Apr,Day,May,Day,Jun,Day,Jul,Day,Aug,Day,Sep,Day,Oct,Day,Nov,Day,Dec,Day,Annual
IDCJAC0008,70005,1965,1.1,28,3.9,13,,,-2.7,27,-7.1,31,-9.3,21,-5.9,12,-5.6,03,-1.5,20,-4.7,04,0.1,12,1.8,20,
IDCJAC0008,70005,1966,5.6,19,5.1,07,2.8,31,0.6,30,-5.6,30,-6.4,08,-6.7,11,-5.3,09,-3.4,06,0.0,22,2.2,05,3.3,17,-6.7
IDCJAC0008,70005,1967,4.0,06,6.1,20,2.2,25,-5.0,27,-5.0,18,-10.0,28,-7.2,21,-5.0,04,-5.6,01,1.0,30,1.2,01,0.7,04,-10.0
IDCJAC0008,70005,1968,4.6,16,2.5,09,4.4,11,0.0,24,-2.2,05,-4.4,10,-4.8,16,-5.0,14,-2.3,03,-1.7,02,-0.2,15,3.3,12,-5.0
IDCJAC0008,70005,1969,6.9,07,5.8,27,3.3,22,-0.6,24,-3.6,27,-6.3,28,-6.7,11,-5.4,11,-2.6,13,0.3,05,3.6,28,2.9,06,-6.7
IDCJAC0008,70005,1970,4.4,23,2.8,21,0.6,30,-0.6,24,4.6,01,-3.8,18,-8.1,16,-6.8,08,-4.0,20,-0.6,23,0.7,03,4.1,31,-8.1
IDCJAC0008,70005,1971,3.9,02,5.6,25,4.4,28,0.8,21,-3.6,25,-7.6,23,-9.3,11,-7.8,14,-6.4,13,-2.8,17,-0.8,08,0.2,16,-9.3
IDCJAC0008,70005,1972,3.6,02,6.4,24,1.7,26,-3.4,26,-4.1,30,-5.9,20,-7.2,24,-3.3,23,-5.7,11,-3.1,14,0.6,28,3.7,05,-7.2
IDCJAC0008,70005,1973,4.5,11,6.8,14,1.9,24,-2.9,24,-7.0,22,-8.5,08,-6.1,30,-5.0,22,-1.9,18,-1.0,22,-0.9,15,3.0,08,-8.5
IDCJAC0008,70005,1974,5.0,08,5.5,05,0.5,16,-1.6,06,-2.2,30,-7.0,27,-7.0,13,-6.1,06,-3.2,19,-1.5,21,-1.7,08,0.4,04,-7.0
IDCJAC0008,70005,1975,0.4,13,5.0,03,3.2,21,-2.3,27,-4.8,30,-7.5,09,-6.6,10,-4.6,09,-1.8,26,-3.4,18,2.6,26,4.4,27,-7.5
IDCJAC0008,70005,1976,5.0,27,2.4,12,2.9,22,-2.4,21,-5.0,13,-6.1,05,-7.2,22,-6.1,20,-2.2,27,-2.7,12,2.5,18,2.9,20,-7.2
IDCJAC0008,70005,1977,2.0,06,3.4,20,2.6,28,-2.0,28,-4.6,26,-6.1,14,-8.3,04,-6.6,09,-4.1,05,-0.4,06,-0.2,06,2.0,19,-8.3
IDCJAC0008,70005,1978,3.4,19,3.0,10,3.8,28,-4.1,28,-2.0,15,-4.3,11,-6.8,15,-6.7,25,-3.3,17,-1.5,20,-1.4,12,3.0,14,-6.8
IDCJAC0008,70005,1979,3.1,29,1.7,17,3.4,26,-2.7,28,-4.5,17,-7.7,25,-9.4,15,-6.5,05,-4.5,15,-2.0,14,0.2,08,3.6,12,-9.4
IDCJAC0008,70005,1980,3.0,27,1.9,07,3.5,13,-0.6,10,-4.6,19,-5.3,25,-5.4,11,-6.3,27,-3.8,04,-1.6,17,-2.5,04,5.3,18,-6.3
IDCJAC0008,70005,1981,9.0,14,7.1,19,4.5,21,-3.6,26,-4.4,21,-4.5,17,-6.7,11,-4.4,01,-3.7,06,-0.4,04,-0.9,17,3.5,16,-6.7
IDCJAC0008,70005,1982,6.9,08,1.6,27,3.5,03,0.4,28,-5.5,16,-5.5,27,-8.1,22,-7.0,05,-4.5,05,-3.4,10,0.0,12,1.6,08,-8.1
IDCJAC0008,70005,1983,2.7,12,3.9,18,5.6,18,-0.5,21,-3.4,19,-4.6,06,-4.4,10,-3.7,19,-3.1,16,-0.8,08,-2.1,19,-0.4,29,-4.6
IDCJAC0008,70005,1984,5.8,06,3.0,29,2.0,09,-1.8,30,-2.6,26,-5.8,07,-4.7,07,-4.4,04,-1.4,27,-1.4,31,0.7,01,1.6,04,-5.8
IDCJAC0008,70005,1985,2.8,06,1.3,27,1.6,05,0.2,17,-5.0,22,-6.3,26,-7.9,25,-5.9,03,-4.4,08,0.4,01,0.5,24,,,
IDCJAC0008,70005,1986,,,,,3.8,14,,,-4.0,28,,,,,-5.3,12,,,,,,,,,
IDCJAC0008,70005,1987,,,,,,,,,,,,,,,,,,,-2.6,01,3.4,25,2.8,23,
IDCJAC0008,70005,1988,5.0,26,4.2,01,3.8,15,1.0,25,-2.3,14,-4.8,27,-4.0,28,-4.0,25,-5.0,14,-1.0,13,1.0,07,4.6,13,-5.0
