Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0001,69137,1994,null,null,null,null,null,13.2,3.4,9.6,31.4,27.8,48.8,40.0,null
IDCJAC0001,69137,1995,127.0,34.0,18.2,163.6,74.2,64.2,5.6,1.0,0.0,0.0,2.0,0.0,489.8
IDCJAC0001,69137,1996,0.0,0.0,0.0,0.0,1.8,55.4,121.0,24.0,68.2,35.2,80.6,60.8,447.0
IDCJAC0001,69137,1997,24.8,36.0,133.2,6.0,38.0,29.4,29.4,17.2,87.4,33.6,22.8,61.4,519.2
IDCJAC0001,69137,1998,123.6,12.0,9.2,24.6,61.0,65.6,40.2,116.2,29.2,17.8,122.6,54.0,676.0
IDCJAC0001,69137,1999,449.2,22.8,50.0,110.0,10.2,25.2,74.2,11.2,8.2,66.6,22.4,118.6,968.6
IDCJAC0001,69137,2000,26.4,14.6,62.0,31.4,32.8,43.4,23.6,53.8,null,null,null,19.6,null
IDCJAC0001,69137,2001,56.0,70.4,13.8,38.0,33.0,18.0,108.6,46.6,48.4,42.2,38.8,20.2,534.0
IDCJAC0001,69137,2002,42.8,164.2,21.8,82.2,18.2,5.8,2.2,21.6,22.2,98.2,46.0,8.6,533.8
IDCJAC0001,69137,2003,14.2,41.6,42.4,128.6,140.4,26.8,16.6,55.8,10.4,85.9,49.6,77.4,689.7
IDCJAC0001,69137,2004,77.8,48.6,8.4,59.0,41.8,12.3,41.6,33.6,68.2,68.0,72.3,89.7,621.3
IDCJAC0001,69137,2005,44.2,66.7,62.0,23.6,42.0,18.2,96.4,16.8,71.6,86.0,45.0,19.8,592.3
IDCJAC0001,69137,2006,21.4,9.0,29.8,30.2,169.2,85.6,141.2,15.6,24.4,5.6,30.4,13.4,575.8
IDCJAC0001,69137,2007,4.2,77.8,41.4,73.0,9.0,186.0,76.0,28.2,31.6,26.4,78.0,58.8,690.4
IDCJAC0001,69137,2008,52.2,154.4,23.2,30.8,2.0,16.2,28.6,82.2,11.4,22.4,108.4,41.2,573.0
IDCJAC0001,69137,2009,16.0,15.0,9.2,83.6,21.2,107.8,6.0,6.8,44.0,74.8,36.6,25.4,446.4
IDCJAC0001,69137,2010,0.0,null,null,33.2,113.0,23.6,63.2,22.8,22.0,78.0,52.0,88.0,null
IDCJAC0001,69137,2011,25.0,79.4,16.0,45.8,41.6,20.6,10.6,37.6,15.0,77.8,91.8,34.4,495.6
IDCJAC0001,69137,2012,31.8,130.0,162.0,172.0,17.8,89.8,18.6,48.8,17.4,29.0,57.4,27.8,802.4
IDCJAC0001,69137,2013,73.8,69.8,40.0,32.4,2.8,191.6,4.8,18.2,82.4,33.2,107.4,18.8,675.2
IDCJAC0001,69137,2014,23.4,2.2,71.4,86.0,45.6,117.4,19.2,63.0,67.6,77.6,55.0,77.6,706.0
IDCJAC0001,69137,2015,81.4,11.6,9.8,225.2,36.6,36.2,85.6,63.8,25.4,22.4,115.0,30.2,743.2
IDCJAC0001,69137,2016,137.6,2.4,51.4,15.2,28.2,136.2,34.4,21.2,110.6,30.8,20.8,29.0,617.8
IDCJAC0001,69137,2017,21.2,31.0,57.8,8.2,81.2,2.0,9.6,52.8,5.2,21.0,168.0,null,null
IDCJAC0001,69137,2018,null,null,12.0,0.4,31.2,104.0,11.0,20.6,13.6,64.0,44.0,125.4,null
IDCJAC0001,69137,2019,74.4,43.0,129.6,24.6,null,null,null,null,null,null,null,null,null
