Product code,Station number,Year,Month,Highest temperature (°C),Day,Quality
IDCJAC0005,79105,1996,02,33.0,26,Y
IDCJAC0005,79105,1996,03,33.7,13,Y
IDCJAC0005,79105,1996,04,26.6,06,Y
IDCJAC0005,79105,1996,05,23.6,04,Y
IDCJAC0005,79105,1996,06,15.8,21,Y
IDCJAC0005,79105,1996,07,15.8,18,Y
IDCJAC0005,79105,1996,08,17.8,26,Y
IDCJAC0005,79105,1996,09,21.1,16,Y
IDCJAC0005,79105,1996,10,30.9,24,Y
IDCJAC0005,79105,1996,11,31.2,25,Y
IDCJAC0005,79105,1996,12,34.3,21,Y
IDCJAC0005,79105,1997,01,40.8,20,Y
IDCJAC0005,79105,1997,02,40.8,05,Y
IDCJAC0005,79105,1997,03,32.4,07,Y
IDCJAC0005,79105,1997,04,29.0,13,Y
IDCJAC0005,79105,1997,05,24.6,01,Y
IDCJAC0005,79105,1997,06,21.1,05,Y
IDCJAC0005,79105,1997,07,16.3,07,Y
IDCJAC0005,79105,1997,08,18.1,29,Y
IDCJAC0005,79105,1997,09,18.7,18,Y
IDCJAC0005,79105,1997,10,31.3,25,Y
IDCJAC0005,79105,1997,11,38.3,25,Y
IDCJAC0005,79105,1997,12,34.7,11,Y
IDCJAC0005,79105,1998,01,41.7,17,Y
IDCJAC0005,79105,1998,02,41.8,26,Y
IDCJAC0005,79105,1998,03,39.1,12,Y
IDCJAC0005,79105,1998,04,29.3,07,Y
IDCJAC0005,79105,1998,05,20.5,13,Y
IDCJAC0005,79105,1998,06,19.3,05,Y
IDCJAC0005,79105,1998,07,14.1,06,Y
IDCJAC0005,79105,1998,08,19.1,29,Y
IDCJAC0005,79105,1998,09,24.5,28,Y
IDCJAC0005,79105,1998,10,28.1,01,Y
IDCJAC0005,79105,1998,11,31.4,26,Y
IDCJAC0005,79105,1998,12,41.3,11,Y
IDCJAC0005,79105,1999,01,41.6,05,Y
IDCJAC0005,79105,1999,02,36.9,04,Y
IDCJAC0005,79105,1999,03,33.1,01,Y
IDCJAC0005,79105,1999,04,26.5,12,Y
IDCJAC0005,79105,1999,05,23.7,03,Y
IDCJAC0005,79105,1999,06,16.2,04,Y
IDCJAC0005,79105,1999,07,16.1,15,Y
IDCJAC0005,79105,1999,08,22.8,31,Y
IDCJAC0005,79105,1999,09,25.2,28,Y
IDCJAC0005,79105,1999,10,27.3,08,Y
IDCJAC0005,79105,1999,11,31.8,30,Y
IDCJAC0005,79105,1999,12,35.9,15,Y
IDCJAC0005,79105,2000,01,38.6,18,Y
IDCJAC0005,79105,2000,02,41.9,03,Y
IDCJAC0005,79105,2000,03,37.9,02,Y
IDCJAC0005,79105,2000,04,28.4,11,Y
IDCJAC0005,79105,2000,05,19.7,12,Y
IDCJAC0005,79105,2000,06,15.3,24,Y
IDCJAC0005,79105,2000,07,16.8,23,Y
IDCJAC0005,79105,2000,08,17.0,04,Y
IDCJAC0005,79105,2000,09,21.4,16,Y
IDCJAC0005,79105,2000,10,27.8,05,Y
IDCJAC0005,79105,2000,11,36.7,28,Y
IDCJAC0005,79105,2000,12,38.1,21,Y
IDCJAC0005,79105,2001,01,39.6,14,Y
IDCJAC0005,79105,2001,02,39.1,03,Y
IDCJAC0005,79105,2001,03,34.6,08,Y
IDCJAC0005,79105,2001,04,29.6,06,Y
IDCJAC0005,79105,2001,05,22.0,04,Y
IDCJAC0005,79105,2001,06,20.3,04,Y
IDCJAC0005,79105,2001,07,15.5,10,Y
IDCJAC0005,79105,2001,08,18.9,14,Y
IDCJAC0005,79105,2001,09,27.9,23,Y
IDCJAC0005,79105,2001,10,26.7,22,Y
IDCJAC0005,79105,2001,11,27.6,17,Y
IDCJAC0005,79105,2001,12,34.8,29,Y
IDCJAC0005,79105,2002,01,36.9,26,Y
IDCJAC0005,79105,2002,02,36.3,14,Y
IDCJAC0005,79105,2002,03,34.5,18,Y
IDCJAC0005,79105,2002,04,29.6,03,Y
IDCJAC0005,79105,2002,05,27.5,07,Y
IDCJAC0005,79105,2002,06,17.7,12,Y
IDCJAC0005,79105,2002,07,18.5,27,Y
IDCJAC0005,79105,2002,08,20.0,10,Y
IDCJAC0005,79105,2002,09,26.8,15,Y
IDCJAC0005,79105,2002,10,29.8,18,Y
IDCJAC0005,79105,2002,11,33.7,23,Y
IDCJAC0005,79105,2002,12,40.2,17,Y
IDCJAC0005,79105,2003,01,43.6,25,Y
IDCJAC0005,79105,2003,02,36.5,04,Y
IDCJAC0005,79105,2003,03,33.2,18,Y
IDCJAC0005,79105,2003,04,26.6,07,Y
IDCJAC0005,79105,2003,05,23.5,06,Y
IDCJAC0005,79105,2003,06,19.4,02,Y
IDCJAC0005,79105,2003,07,16.1,05,Y
IDCJAC0005,79105,2003,08,16.2,04,Y
IDCJAC0005,79105,2003,09,21.3,23,Y
IDCJAC0005,79105,2003,10,28.6,18,Y
IDCJAC0005,79105,2003,11,36.5,15,Y
IDCJAC0005,79105,2003,12,38.3,30,Y
IDCJAC0005,79105,2004,01,35.7,20,Y
IDCJAC0005,79105,2004,02,39.7,08,Y
IDCJAC0005,79105,2004,03,36.7,04,Y
IDCJAC0005,79105,2004,04,33.7,14,Y
IDCJAC0005,79105,2004,05,18.3,22,Y
IDCJAC0005,79105,2004,06,19.0,08,Y
IDCJAC0005,79105,2004,07,15.0,10,Y
IDCJAC0005,79105,2004,08,22.2,25,Y
IDCJAC0005,79105,2004,09,24.9,26,Y
IDCJAC0005,79105,2004,10,34.6,12,Y
IDCJAC0005,79105,2004,11,36.6,26,Y
IDCJAC0005,79105,2004,12,38.7,23,Y
IDCJAC0005,79105,2005,01,40.1,11,Y
IDCJAC0005,79105,2005,02,35.9,23,Y
IDCJAC0005,79105,2005,03,36.9,01,Y
IDCJAC0005,79105,2005,04,33.3,02,Y
IDCJAC0005,79105,2005,05,23.8,04,Y
IDCJAC0005,79105,2005,06,23.1,08,Y
IDCJAC0005,79105,2005,07,17.9,22,Y
IDCJAC0005,79105,2005,08,22.0,29,Y
IDCJAC0005,79105,2005,09,22.4,09,Y
IDCJAC0005,79105,2005,10,24.6,31,Y
IDCJAC0005,79105,2005,11,33.3,02,Y
IDCJAC0005,79105,2005,12,43.5,31,Y
IDCJAC0005,79105,2006,01,42.3,21,Y
IDCJAC0005,79105,2006,02,35.1,23,Y
IDCJAC0005,79105,2006,03,38.2,12,Y
IDCJAC0005,79105,2006,04,26.3,11,Y
IDCJAC0005,79105,2006,05,19.5,16,Y
IDCJAC0005,79105,2006,06,16.8,20,Y
IDCJAC0005,79105,2006,07,15.1,27,Y
IDCJAC0005,79105,2006,08,21.2,31,Y
IDCJAC0005,79105,2006,09,28.7,19,Y
IDCJAC0005,79105,2006,10,35.6,12,Y
IDCJAC0005,79105,2006,11,37.7,20,Y
IDCJAC0005,79105,2006,12,39.8,10,Y
IDCJAC0005,79105,2007,01,40.5,16,Y
IDCJAC0005,79105,2007,02,37.9,05,Y
IDCJAC0005,79105,2007,03,36.9,23,Y
IDCJAC0005,79105,2007,04,29.4,14,Y
IDCJAC0005,79105,2007,05,22.2,14,Y
IDCJAC0005,79105,2007,06,14.1,28,Y
IDCJAC0005,79105,2007,07,18.7,25,Y
IDCJAC0005,79105,2007,08,23.9,27,Y
IDCJAC0005,79105,2007,09,24.1,23,Y
IDCJAC0005,79105,2007,10,35.4,21,Y
IDCJAC0005,79105,2007,11,36.6,19,Y
IDCJAC0005,79105,2007,12,41.7,31,Y
IDCJAC0005,79105,2008,01,41.9,01,Y
IDCJAC0005,79105,2008,02,35.4,19,Y
IDCJAC0005,79105,2008,03,39.1,16,Y
IDCJAC0005,79105,2008,04,26.9,10,Y
IDCJAC0005,79105,2008,05,19.8,15,Y
IDCJAC0005,79105,2008,06,17.1,02,Y
IDCJAC0005,79105,2008,07,14.9,14,Y
IDCJAC0005,79105,2008,08,16.9,29,Y
IDCJAC0005,79105,2008,09,27.5,27,Y
IDCJAC0005,79105,2008,10,33.7,30,Y
IDCJAC0005,79105,2008,11,33.8,12,Y
IDCJAC0005,79105,2008,12,32.9,26,Y
IDCJAC0005,79105,2009,01,43.5,29,Y
IDCJAC0005,79105,2009,02,45.4,07,Y
IDCJAC0005,79105,2009,03,35.6,21,Y
IDCJAC0005,79105,2009,04,30.5,02,Y
IDCJAC0005,79105,2009,05,21.8,21,Y
IDCJAC0005,79105,2009,06,18.2,30,Y
IDCJAC0005,79105,2009,07,17.0,20,Y
IDCJAC0005,79105,2009,08,19.5,15,Y
IDCJAC0005,79105,2009,09,29.3,12,Y
IDCJAC0005,79105,2009,10,32.7,31,Y
IDCJAC0005,79105,2009,11,37.8,11,Y
IDCJAC0005,79105,2009,12,38.9,16,Y
IDCJAC0005,79105,2010,01,42.7,11,Y
IDCJAC0005,79105,2010,02,38.1,10,Y
IDCJAC0005,79105,2010,03,33.4,17,Y
IDCJAC0005,79105,2010,04,27.4,20,Y
IDCJAC0005,79105,2010,05,22.1,03,Y
IDCJAC0005,79105,2010,06,16.0,04,Y
IDCJAC0005,79105,2010,07,15.2,12,Y
IDCJAC0005,79105,2010,08,16.7,30,Y
IDCJAC0005,79105,2010,09,18.6,25,Y
IDCJAC0005,79105,2010,10,28.1,29,Y
IDCJAC0005,79105,2010,11,32.3,22,Y
IDCJAC0005,79105,2010,12,40.3,31,Y
IDCJAC0005,79105,2011,01,39.6,31,Y
IDCJAC0005,79105,2011,02,37.6,01,Y
IDCJAC0005,79105,2011,03,30.0,07,Y
IDCJAC0005,79105,2011,04,26.9,08,Y
IDCJAC0005,79105,2011,05,22.2,21,Y
IDCJAC0005,79105,2011,06,17.6,02,Y
IDCJAC0005,79105,2011,07,16.5,31,Y
IDCJAC0005,79105,2011,08,21.2,03,Y
IDCJAC0005,79105,2011,09,28.3,19,Y
IDCJAC0005,79105,2011,10,30.5,19,Y
IDCJAC0005,79105,2011,11,35.3,18,Y
IDCJAC0005,79105,2011,12,35.5,25,Y
IDCJAC0005,79105,2012,01,40.5,02,Y
IDCJAC0005,79105,2012,02,36.9,25,Y
IDCJAC0005,79105,2012,03,32.3,14,Y
IDCJAC0005,79105,2012,04,31.4,06,Y
IDCJAC0005,79105,2012,05,23.8,01,Y
IDCJAC0005,79105,2012,06,17.6,01,Y
IDCJAC0005,79105,2012,07,15.5,22,Y
IDCJAC0005,79105,2012,08,18.5,22,Y
IDCJAC0005,79105,2012,09,25.2,27,Y
IDCJAC0005,79105,2012,10,31.6,30,Y
IDCJAC0005,79105,2012,11,41.0,29,Y
IDCJAC0005,79105,2012,12,38.1,23,Y
IDCJAC0005,79105,2013,01,41.9,04,Y
IDCJAC0005,79105,2013,02,36.9,06,Y
IDCJAC0005,79105,2013,03,37.1,12,Y
IDCJAC0005,79105,2013,04,28.9,07,Y
IDCJAC0005,79105,2013,05,24.2,09,Y
