Product code,Station Number,Year,Jan,Day,Feb,Day,Mar,Day,Apr,Day,May,Day,Jun,Day,Jul,Day,Aug,Day,Sep,Day,Oct,Day,Nov,Day,Dec,Day,Annual
IDCJAC0005,61288,1969,,,,,,,,,,,,,,,,,,,,,31.0,25,36.5,20,
IDCJAC0005,61288,1970,39.1,10,33.8,19,33.9,10,28.9,12,24.4,02,22.8,15,24.2,25,25.3,01,27.1,08,34.9,07,31.3,25,34.7,04,39.1
IDCJAC0005,61288,1971,35.3,09,31.4,02,31.0,15,28.9,11,23.4,10,21.8,09,18.1,05,21.9,20,27.2,24,33.9,26,32.2,13,36.1,06,36.1
IDCJAC0005,61288,1972,31.1,10,31.1,18,32.6,30,25.7,22,22.7,04,20.0,10,20.1,19,25.0,25,29.5,23,30.1,05,31.9,20,39.4,23,39.4
IDCJAC0005,61288,1973,39.4,25,39.0,05,35.5,12,28.6,26,27.3,10,24.1,01,23.4,31,28.1,07,30.7,30,32.0,17,34.5,20,33.0,02,39.4
IDCJAC0005,61288,1974,31.7,05,33.0,02,30.6,05,31.1,01,26.0,15,20.5,28,23.4,17,21.5,19,24.5,13,29.0,16,36.5,11,37.5,17,37.5
IDCJAC0005,61288,1975,37.2,23,37.8,08,31.5,15,28.5,04,26.6,24,23.5,04,24.0,13,23.5,20,28.7,18,28.5,31,33.8,20,39.0,15,39.0
IDCJAC0005,61288,1976,30.7,15,32.8,18,30.7,19,28.3,05,24.7,04,22.7,01,21.7,25,24.5,22,25.2,30,26.8,04,32.4,12,38.5,15,38.5
IDCJAC0005,61288,1977,38.2,30,39.4,01,31.3,24,29.5,06,24.2,13,22.3,18,21.6,23,26.1,30,29.3,29,32.4,29,35.4,30,39.4,15,39.4
IDCJAC0005,61288,1978,37.5,14,36.5,21,33.0,07,28.7,10,23.7,03,19.3,03,23.9,22,20.8,01,25.0,12,28.8,27,34.5,29,34.8,12,37.5
IDCJAC0005,61288,1979,39.7,09,38.0,13,,,31.4,22,27.0,03,20.5,08,22.0,21,23.5,27,28.5,10,31.6,10,34.6,30,39.6,02,
IDCJAC0005,61288,1980,37.6,25,38.7,21,37.1,04,31.7,03,25.0,11,23.5,09,21.4,14,25.9,23,34.9,30,36.1,02,39.9,28,38.7,12,39.9
IDCJAC0005,61288,1981,39.2,27,37.0,09,33.9,20,30.4,13,22.5,15,21.2,01,24.1,24,22.0,20,33.3,23,32.0,29,30.0,28,37.6,05,39.2
IDCJAC0005,61288,1982,39.5,25,36.1,09,32.3,08,27.6,24,25.9,05,17.1,20,18.5,28,27.3,31,29.5,02,34.5,30,39.5,25,37.5,16,39.5
IDCJAC0005,61288,1983,37.5,09,41.5,09,38.0,09,29.4,11,23.2,08,20.6,30,20.5,01,21.0,16,31.0,29,32.5,28,34.7,08,37.3,25,41.5
