Product code,Station Number,Year,Jan,Day,Feb,Day,Mar,Day,Apr,Day,May,Day,Jun,Day,Jul,Day,Aug,Day,Sep,Day,Oct,Day,Nov,Day,Dec,Day,Annual
IDCJAC0008,68072,2000,,,,,,,,,,,,,,,,,,,,,18.0,29,8.0,02,
IDCJAC0008,68072,2001,11.0,11,12.5,19,8.3,29,7.4,14,4.8,31,4.2,28,2.9,21,2.4,26,5.0,09,5.3,09,8.4,04,8.7,27,2.4
IDCJAC0008,68072,2002,10.5,04,11.7,12,9.9,24,9.2,28,6.4,27,3.0,27,-0.5,13,-0.9,24,2.9,30,4.0,01,7.1,05,7.4,07,-0.9
IDCJAC0008,68072,2003,10.5,09,13.9,05,9.0,21,7.1,16,7.1,31,5.6,24,3.6,04,-0.2,10,3.9,28,3.9,12,6.9,03,11.4,06,-0.2
IDCJAC0008,68072,2004,10.3,19,13.0,28,9.2,01,9.7,19,4.4,11,2.5,06,1.6,04,3.3,08,4.2,17,6.5,16,8.4,04,9.3,28,1.6
IDCJAC0008,68072,2005,10.7,11,10.0,04,9.4,06,9.3,01,3.1,31,2.7,15,4.2,30,1.4,13,4.7,07,8.4,19,10.0,24,9.5,20,1.4
IDCJAC0008,68072,2006,14.2,08,12.4,11,12.1,17,5.3,23,4.9,29,3.2,12,1.1,11,3.0,03,5.1,26,2.7,29,6.8,10,7.9,26,1.1
IDCJAC0008,68072,2007,12.1,14,14.4,14,11.4,31,9.6,26,5.8,21,2.7,23,3.0,16,4.2,14,4.4,16,3.9,13,10.9,05,12.0,26,2.7
IDCJAC0008,68072,2008,11.0,23,12.8,29,7.7,30,3.7,29,5.0,24,4.9,23,1.8,23,-0.2,18,2.5,11,3.5,07,8.4,26,10.1,22,-0.2
IDCJAC0008,68072,2009,9.7,10,13.4,13,11.0,29,5.0,28,5.6,29,3.6,13,-0.5,25,2.7,09,5.5,29,5.4,07,10.0,11,8.5,12,-0.5
IDCJAC0008,68072,2010,8.6,19,12.5,26,11.9,25,6.6,26,5.5,13,2.8,28,2.8,22,1.5,18,3.8,30,5.9,01,9.1,03,9.9,25,1.5
IDCJAC0008,68072,2011,12.0,05,12.9,24,10.7,08,7.6,12,3.8,15,4.2,17,2.2,15,4.9,08,4.3,13,5.0,01,11.3,04,8.9,03,2.2
IDCJAC0008,68072,2012,10.5,12,13.2,16,11.4,21,7.0,10,3.0,23,2.9,20,2.6,09,2.5,05,2.5,01,4.8,24,5.7,12,7.4,06,2.5
IDCJAC0008,68072,2013,9.6,15,11.4,13,7.2,18,8.2,21,5.5,06,4.2,20,3.0,09,3.5,22,4.1,13,4.6,04,6.6,06,9.4,07,3.0
IDCJAC0008,68072,2014,11.5,27,9.5,21,8.1,17,8.4,21,7.7,10,5.8,28,2.2,09,1.8,03,4.9,07,6.5,16,8.3,17,12.2,14,1.8
IDCJAC0008,68072,2015,11.7,30,13.4,04,10.2,29,8.0,28,6.0,14,3.7,03,2.0,04,1.8,12,4.1,02,8.8,30,10.1,16,10.6,05,1.8
IDCJAC0008,68072,2016,12.8,18,14.1,16,10.5,20,9.8,11,5.4,30,1.3,30,2.3,25,4.0,22,5.9,17,5.5,24,8.0,03,12.4,02,1.3
IDCJAC0008,68072,2017,13.6,21,12.6,13,12.5,31,6.3,28,5.6,08,3.4,25,1.0,07,2.1,06,2.9,18,4.3,01,7.8,01,11.8,07,1.0
IDCJAC0008,68072,2018,11.9,14,11.7,01,10.8,27,9.1,30,5.4,18,1.8,23,0.7,23,2.4,29,2.4,03,6.4,01,8.6,19,11.2,07,0.7
IDCJAC0008,68072,2019,14.8,06,10.8,14,9.7,31,7.3,28,,,,,,,,,,,,,,,,,
