Product code,Station Number,Year,Jan,Day,Feb,Day,Mar,Day,Apr,Day,May,Day,Jun,Day,Jul,Day,Aug,Day,Sep,Day,Oct,Day,Nov,Day,Dec,Day,Annual
IDCJAC0005,67113,1995,,,,,,,,,,,,,,,,,27.4,19,34.1,19,37.6,28,34.7,18,
IDCJAC0005,67113,1996,41.1,31,35.7,05,34.0,27,32.7,07,26.8,11,22.3,20,21.7,19,24.7,13,31.6,17,34.4,11,35.3,13,39.1,24,41.1
IDCJAC0005,67113,1997,39.1,22,38.5,09,35.4,19,30.8,14,25.8,01,24.7,06,20.9,25,26.3,17,27.8,15,37.6,27,43.0,27,41.5,21,43.0
IDCJAC0005,67113,1998,42.4,18,40.4,26,40.6,13,33.9,08,24.2,06,22.6,01,22.3,06,21.9,31,33.6,30,37.2,18,30.6,22,37.9,12,42.4
IDCJAC0005,67113,1999,41.2,11,34.6,15,34.8,06,28.4,20,25.7,30,21.5,10,21.5,19,26.1,20,28.6,15,32.2,10,33.1,15,36.3,03,41.2
IDCJAC0005,67113,2000,42.1,19,40.5,05,36.7,03,28.9,03,25.7,13,21.1,21,23.8,25,23.1,27,35.0,29,36.7,07,34.7,30,38.2,22,42.1
IDCJAC0005,67113,2001,46.0,15,35.9,13,29.7,20,30.3,17,24.9,16,23.3,13,20.9,14,25.8,16,30.6,30,31.7,25,34.8,30,40.8,03,46.0
IDCJAC0005,67113,2002,39.3,21,35.7,16,35.8,17,29.3,11,26.0,07,24.9,07,21.6,20,27.5,11,33.2,24,37.2,30,42.6,25,41.8,22,42.6
IDCJAC0005,67113,2003,45.0,30,37.2,13,30.4,19,26.7,15,26.7,19,23.7,03,22.7,15,25.4,30,35.8,22,31.4,19,38.1,15,39.2,25,45.0
IDCJAC0005,67113,2004,41.1,07,45.0,21,39.5,09,31.3,17,26.7,04,26.0,14,25.2,04,29.7,27,32.7,29,38.9,14,42.3,30,41.3,01,45.0
IDCJAC0005,67113,2005,44.3,14,39.3,08,33.5,15,34.2,03,25.6,10,23.0,10,22.7,30,25.0,31,30.0,10,33.5,03,35.6,09,40.1,31,44.3
IDCJAC0005,67113,2006,44.4,01,39.5,02,37.8,13,33.6,12,25.5,07,20.1,08,23.2,11,26.0,17,33.4,24,37.8,14,40.9,21,40.4,01,44.4
IDCJAC0005,67113,2007,41.6,21,34.7,03,36.6,03,28.2,15,28.4,03,20.3,04,23.7,26,27.9,27,28.8,28,35.4,03,32.9,14,33.7,21,41.6
IDCJAC0005,67113,2008,38.4,13,31.8,22,33.2,20,29.9,02,23.4,16,22.7,30,21.5,14,22.1,01,33.4,28,35.7,03,36.5,14,36.2,06,38.4
IDCJAC0005,67113,2009,43.3,15,42.5,08,34.2,25,29.1,15,23.6,04,20.9,29,26.7,22,27.3,21,33.1,17,36.4,21,42.2,20,42.3,17,43.3
IDCJAC0005,67113,2010,42.9,23,37.1,12,36.0,21,31.3,24,26.9,11,20.3,05,20.7,31,24.7,19,29.8,27,31.8,30,34.0,14,35.9,31,42.9
IDCJAC0005,67113,2011,41.5,31,41.8,01,33.4,13,27.8,09,23.2,21,21.3,21,21.2,04,25.9,04,32.4,18,34.5,24,38.7,14,31.3,25,41.8
IDCJAC0005,67113,2012,37.3,04,32.5,28,31.1,16,29.5,03,27.9,11,20.3,29,23.5,13,28.9,23,34.1,28,35.1,05,38.4,30,38.8,24,38.8
IDCJAC0005,67113,2013,46.5,18,35.3,08,33.5,28,30.0,14,27.3,01,22.0,07,23.2,04,28.5,30,33.0,25,37.2,21,39.3,08,41.9,20,46.5
IDCJAC0005,67113,2014,40.8,18,37.5,09,30.8,22,29.6,03,26.4,23,21.7,28,25.6,31,22.8,10,35.0,30,37.0,31,44.9,23,36.8,03,44.9
IDCJAC0005,67113,2015,37.3,04,37.3,08,37.4,01,31.2,16,27.1,05,23.1,09,20.4,26,28.4,22,29.9,15,38.6,06,41.9,20,40.5,01,41.9
IDCJAC0005,67113,2016,40.7,14,42.2,25,35.6,09,36.6,06,29.4,01,21.4,09,25.5,22,25.9,10,25.6,09,33.4,10,37.4,22,40.6,29,42.2
IDCJAC0005,67113,2017,45.1,18,46.9,11,33.7,29,28.3,09,26.1,01,20.7,12,28.2,30,25.9,11,37.3,23,36.1,30,33.9,24,44.1,19,46.9
IDCJAC0005,67113,2018,47.3,07,40.0,24,38.8,18,35.8,09,29.2,03,20.8,15,25.9,05,26.4,11,33.2,15,33.5,31,38.0,02,41.4,28,47.3
IDCJAC0005,67113,2019,42.4,17,40.4,18,38.4,06,33.8,08,,,,,,,,,,,,,,,,,
