Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0001,61260,1968,null,null,null,null,null,8.5,17.1,85.1,29.0,4.6,29.0,84.5,null
IDCJAC0001,61260,1969,4.6,126.7,64.5,55.6,29.5,100.7,19.4,61.1,42.7,95.3,128.5,73.2,801.8
IDCJAC0001,61260,1970,112.3,27.8,80.9,21.2,12.1,7.4,0.0,23.5,104.8,41.5,null,213.6,null
IDCJAC0001,61260,1971,148.0,198.9,71.4,29.4,58.1,34.6,16.5,4.3,26.4,16.3,51.5,94.7,750.1
IDCJAC0001,61260,1972,175.0,23.4,121.8,96.6,18.6,13.2,2.1,50.9,21.9,127.1,79.2,null,null
IDCJAC0001,61260,1973,null,128.6,47.9,21.1,null,null,null,null,null,null,null,null,null
IDCJAC0001,61260,1994,null,null,null,null,null,null,8.2,16.4,2.6,24.2,9.4,107.0,null
IDCJAC0001,61260,1995,93.6,26.4,0.4,null,6.6,38.0,1.4,0.2,82.4,21.8,125.4,48.2,null
IDCJAC0001,61260,1996,48.8,26.2,33.0,1.6,86.2,35.0,41.4,54.2,91.8,43.2,88.6,76.6,626.6
IDCJAC0001,61260,1997,108.4,106.0,31.0,4.0,43.6,25.6,27.2,19.6,70.4,60.4,35.4,41.8,573.4
IDCJAC0001,61260,1998,63.0,68.6,3.2,12.4,122.8,52.2,101.0,119.2,66.4,74.8,45.6,32.4,761.6
IDCJAC0001,61260,1999,53.4,63.6,54.6,81.8,9.2,54.4,124.8,29.0,34.1,147.4,63.0,64.8,780.1
IDCJAC0001,61260,2000,45.2,30.0,216.6,86.0,32.6,13.6,17.0,24.4,33.8,37.6,95.9,61.2,693.9
IDCJAC0001,61260,2001,70.2,137.0,157.4,46.8,78.8,5.4,49.6,33.2,19.6,36.4,54.8,58.0,747.2
IDCJAC0001,61260,2002,30.4,245.0,92.2,11.8,43.0,19.4,6.6,7.4,11.2,11.6,23.4,103.0,605.0
IDCJAC0001,61260,2003,2.6,115.0,38.2,66.6,59.2,12.0,29.4,43.6,0.2,68.0,71.0,64.2,570.0
IDCJAC0001,61260,2004,92.8,137.6,40.2,10.4,19.4,4.2,17.4,31.6,35.6,104.8,49.6,84.6,628.2
IDCJAC0001,61260,2005,55.4,156.2,101.4,19.0,55.2,79.8,12.6,3.2,36.8,77.6,73.0,13.2,683.4
IDCJAC0001,61260,2006,49.2,31.2,68.4,16.6,7.6,29.8,37.2,21.4,109.4,4.6,38.0,44.8,458.2
IDCJAC0001,61260,2007,14.0,79.0,48.8,44.8,49.2,352.2,15.4,78.2,20.8,7.4,144.8,119.8,974.4
IDCJAC0001,61260,2008,122.6,192.0,40.4,169.2,1.6,119.0,25.8,23.0,116.0,81.8,62.6,85.4,1039.4
IDCJAC0001,61260,2009,2.6,223.6,40.6,142.4,78.4,41.2,24.8,0.8,25.4,49.4,62.6,75.0,766.8
IDCJAC0001,61260,2010,118.8,109.8,89.6,36.0,52.6,79.6,58.2,22.2,20.4,58.6,142.2,68.8,856.8
IDCJAC0001,61260,2011,52.2,24.2,47.0,60.4,69.8,170.4,46.2,56.2,87.6,79.6,155.6,89.8,939.0
IDCJAC0001,61260,2012,48.6,154.4,107.0,45.2,7.0,80.4,33.2,8.8,32.0,4.0,43.4,38.4,602.4
IDCJAC0001,61260,2013,156.0,147.2,117.8,48.8,36.8,63.6,7.8,11.6,24.4,16.8,160.6,15.4,806.8
IDCJAC0001,61260,2014,14.4,61.4,135.8,62.6,14.8,14.6,22.6,77.0,24.2,37.8,24.6,172.4,662.2
IDCJAC0001,61260,2015,141.4,35.4,25.4,298.6,79.6,36.4,12.8,29.4,29.2,44.2,113.0,161.0,1006.4
IDCJAC0001,61260,2016,302.8,20.4,13.4,19.4,12.2,88.2,35.6,32.6,70.8,53.2,37.8,75.4,761.8
IDCJAC0001,61260,2017,66.2,41.8,145.0,49.4,21.4,51.8,2.4,8.4,8.6,97.2,89.4,66.0,647.6
IDCJAC0001,61260,2018,6.0,107.6,119.6,16.2,7.0,56.4,2.2,13.6,39.4,86.8,62.6,88.0,605.4
IDCJAC0001,61260,2019,46.8,41.4,121.4,12.8,null,null,null,null,null,null,null,null,null
