Product code,Station number,Year,Month,Lowest temperature (°C),Day,Quality
IDCJAC0008,94029,1882,04,2.8,07,Y
IDCJAC0008,94029,1882,05,1.6,20,Y
IDCJAC0008,94029,1882,06,0.6,16,Y
IDCJAC0008,94029,1882,07,-0.6,30,Y
IDCJAC0008,94029,1882,08,0.9,11,Y
IDCJAC0008,94029,1882,09,2.9,15,Y
IDCJAC0008,94029,1882,10,3.1,28,Y
IDCJAC0008,94029,1882,11,5.6,16,Y
IDCJAC0008,94029,1882,12,7.6,07,Y
IDCJAC0008,94029,1883,01,9.8,18,Y
IDCJAC0008,94029,1883,02,8.9,19,Y
IDCJAC0008,94029,1883,03,8.2,02,Y
IDCJAC0008,94029,1883,04,6.1,24,Y
IDCJAC0008,94029,1883,05,1.6,14,Y
IDCJAC0008,94029,1883,06,4.0,03,Y
IDCJAC0008,94029,1883,07,-0.8,25,Y
IDCJAC0008,94029,1883,08,1.4,04,Y
IDCJAC0008,94029,1883,09,2.9,29,Y
IDCJAC0008,94029,1883,10,2.3,08,Y
IDCJAC0008,94029,1883,11,5.3,01,Y
IDCJAC0008,94029,1883,12,5.0,23,Y
IDCJAC0008,94029,1884,01,5.2,26,Y
IDCJAC0008,94029,1884,02,5.7,04,Y
IDCJAC0008,94029,1884,03,3.6,17,Y
IDCJAC0008,94029,1884,04,3.8,18,Y
IDCJAC0008,94029,1884,05,0.8,15,Y
IDCJAC0008,94029,1884,06,2.4,22,Y
IDCJAC0008,94029,1884,07,-0.1,23,Y
IDCJAC0008,94029,1884,08,0.1,07,Y
IDCJAC0008,94029,1884,09,0.6,12,Y
IDCJAC0008,94029,1884,10,1.1,06,Y
IDCJAC0008,94029,1884,11,2.8,24,Y
IDCJAC0008,94029,1884,12,5.6,01,Y
IDCJAC0008,94029,1885,01,5.4,28,Y
IDCJAC0008,94029,1885,02,6.0,08,Y
IDCJAC0008,94029,1885,03,5.1,30,Y
IDCJAC0008,94029,1885,04,1.5,26,Y
IDCJAC0008,94029,1885,05,2.1,29,Y
IDCJAC0008,94029,1885,06,-1.2,29,Y
IDCJAC0008,94029,1885,07,-1.4,01,Y
IDCJAC0008,94029,1885,08,0.0,01,Y
IDCJAC0008,94029,1885,09,2.7,08,Y
IDCJAC0008,94029,1885,10,0.9,12,Y
IDCJAC0008,94029,1885,11,2.8,11,Y
IDCJAC0008,94029,1885,12,6.8,21,Y
IDCJAC0008,94029,1886,01,8.1,12,Y
IDCJAC0008,94029,1886,02,5.9,28,Y
IDCJAC0008,94029,1886,03,4.4,25,Y
IDCJAC0008,94029,1886,04,1.7,14,Y
IDCJAC0008,94029,1886,05,2.3,11,Y
IDCJAC0008,94029,1886,06,-1.0,03,Y
IDCJAC0008,94029,1886,07,-1.4,16,Y
IDCJAC0008,94029,1886,08,0.6,25,Y
IDCJAC0008,94029,1886,09,0.0,12,Y
IDCJAC0008,94029,1886,10,1.1,08,Y
