Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0001,58216,2002,null,null,null,null,null,null,null,null,null,null,10.0,88.0,null
IDCJAC0001,58216,2003,31.0,238.1,197.8,395.6,null,null,69.8,68.2,6.0,117.2,33.8,65.8,null
IDCJAC0001,58216,2004,144.2,160.6,73.4,110.2,17.0,30.4,42.2,10.8,15.3,112.8,143.2,254.4,1114.5
IDCJAC0001,58216,2005,91.6,37.8,43.6,127.8,115.6,367.4,150.2,57.6,33.8,67.0,201.4,100.8,1394.6
IDCJAC0001,58216,2006,443.6,174.0,224.0,175.2,61.8,185.6,156.8,179.6,70.2,8.6,78.8,105.6,1863.8
IDCJAC0001,58216,2007,88.4,91.4,111.2,94.6,50.6,152.6,13.4,109.6,66.0,78.6,170.0,114.8,1141.2
IDCJAC0001,58216,2008,230.5,295.0,77.6,378.6,126.8,100.0,129.2,27.0,107.6,53.2,47.4,37.4,1610.3
IDCJAC0001,58216,2009,97.6,153.8,0.0,137.2,112.6,183.8,61.4,2.6,null,null,48.8,145.6,null
IDCJAC0001,58216,2010,107.0,309.0,239.4,103.8,120.2,110.0,152.8,11.0,62.8,368.8,56.4,463.8,2105.0
IDCJAC0001,58216,2011,200.6,60.8,149.6,172.2,121.2,113.4,49.4,139.8,36.6,179.0,66.0,111.6,1400.2
IDCJAC0001,58216,2012,210.2,166.2,95.4,284.8,113.6,282.6,168.2,11.8,6.0,29.2,24.2,138.4,1530.6
IDCJAC0001,58216,2013,217.6,292.0,201.8,177.0,104.8,133.0,158.8,5.2,45.8,73.8,195.8,37.6,1643.2
IDCJAC0001,58216,2014,71.4,25.8,165.8,64.4,109.0,81.4,26.8,302.8,32.0,17.0,52.0,150.4,1098.8
IDCJAC0001,58216,2015,240.8,268.2,80.2,163.8,140.0,238.6,72.6,54.0,82.2,43.8,179.2,135.8,1699.2
IDCJAC0001,58216,2016,127.0,59.2,329.2,93.4,9.6,304.8,16.0,151.6,60.0,27.0,53.4,27.2,1258.4
IDCJAC0001,58216,2017,150.2,97.8,303.2,26.6,96.2,239.4,9.6,2.4,0.2,180.2,121.0,56.8,1283.6
IDCJAC0001,58216,2018,null,178.4,null,235.2,56.8,89.2,59.8,50.6,199.0,88.4,84.6,56.6,null
IDCJAC0001,58216,2019,3.0,45.0,121.8,124.0,null,null,null,null,null,null,null,null,null
