Product code,Station Number,Year,Jan,Day,Feb,Day,Mar,Day,Apr,Day,May,Day,Jun,Day,Jul,Day,Aug,Day,Sep,Day,Oct,Day,Nov,Day,Dec,Day,Annual
IDCJAC0005,68072,2000,,,,,,,,,,,,,,,,,,,,,28.0,30,38.0,22,
IDCJAC0005,68072,2001,43.0,15,35.8,09,28.4,20,32.8,19,24.1,16,22.2,06,19.9,31,24.7,16,29.4,24,28.7,24,31.5,30,39.2,03,43.0
IDCJAC0005,68072,2002,36.0,07,30.4,16,33.8,17,28.7,13,22.4,10,23.3,07,21.7,19,26.0,11,30.8,24,31.5,03,41.2,25,40.1,22,41.2
IDCJAC0005,68072,2003,45.1,30,33.7,13,28.5,13,27.2,08,24.7,19,22.5,02,22.8,23,24.0,30,33.2,22,30.6,19,36.4,15,37.2,25,45.1
IDCJAC0005,68072,2004,37.1,21,38.1,06,37.6,09,28.5,01,22.6,04,23.1,14,21.6,04,24.1,27,28.9,22,37.1,13,39.2,30,37.6,19,39.2
IDCJAC0005,68072,2005,38.1,12,40.2,08,31.0,15,33.5,03,25.5,10,23.2,09,20.7,31,24.4,31,25.7,23,33.3,26,34.6,09,37.9,21,40.2
IDCJAC0005,68072,2006,43.6,01,33.7,17,34.5,13,30.9,12,24.6,07,18.6,29,21.3,11,25.8,17,31.9,24,36.1,14,40.0,21,36.6,01,43.6
IDCJAC0005,68072,2007,40.2,21,31.2,24,33.5,24,28.4,02,27.4,03,20.2,03,22.0,26,26.4,28,27.6,28,35.2,22,34.1,14,31.6,29,40.2
IDCJAC0005,68072,2008,33.4,31,29.9,07,31.5,20,28.2,03,23.5,06,21.8,30,22.4,14,23.5,31,31.3,13,35.0,03,30.5,06,33.1,28,35.0
IDCJAC0005,68072,2009,40.0,15,40.0,07,33.5,26,28.5,03,22.2,06,22.5,30,24.7,22,26.6,16,32.3,17,33.1,21,40.9,22,43.0,17,43.0
IDCJAC0005,68072,2010,40.2,23,35.9,22,34.5,26,30.0,23,26.3,04,20.4,25,19.6,29,23.1,31,27.2,27,30.1,23,33.4,13,33.3,26,40.2
IDCJAC0005,68072,2011,37.2,31,40.5,01,31.6,09,26.8,09,23.6,21,20.1,03,20.3,30,26.1,04,29.6,23,33.2,24,35.0,14,28.4,26,40.5
IDCJAC0005,68072,2012,36.2,04,31.1,27,31.2,21,27.6,03,26.3,09,20.2,15,22.4,13,24.2,23,31.1,28,32.3,25,38.3,30,35.9,01,38.3
IDCJAC0005,68072,2013,45.4,18,33.1,09,30.8,24,30.1,14,23.7,09,19.8,07,22.6,29,25.0,30,30.4,25,34.9,21,34.8,08,40.5,20,45.4
IDCJAC0005,68072,2014,34.9,02,32.1,08,31.3,18,30.0,03,26.6,26,20.8,28,23.2,31,21.6,09,31.2,30,32.6,05,40.1,14,33.1,02,40.1
IDCJAC0005,68072,2015,34.9,04,35.1,08,33.4,09,29.9,16,26.0,05,19.9,08,19.3,24,27.5,22,27.5,15,36.5,06,41.4,20,38.0,01,41.4
IDCJAC0005,68072,2016,38.2,20,41.0,25,31.5,09,34.6,06,26.6,14,21.1,09,24.5,22,23.9,19,25.3,09,30.1,16,36.8,22,38.5,13,41.0
IDCJAC0005,68072,2017,43.2,30,42.8,10,30.8,27,26.1,09,25.0,06,19.5,11,26.0,30,23.2,10,36.3,23,33.4,30,29.9,24,40.4,14,43.2
IDCJAC0005,68072,2018,42.5,07,38.0,24,38.6,18,34.5,12,27.0,03,19.6,07,24.6,05,25.4,11,31.5,15,32.8,23,37.7,02,39.0,28,42.5
IDCJAC0005,68072,2019,39.5,31,35.1,12,32.5,04,31.3,08,,,,,,,,,,,,,,,,,
