Product code,Station number,Year,Month,Lowest temperature (°C),Day,Quality
IDCJAC0008,86383,1994,10,2.0,29,Y
IDCJAC0008,86383,1994,11,-0.8,16,Y
IDCJAC0008,86383,1994,12,0.4,01,Y
IDCJAC0008,86383,1995,01,1.6,08,Y
IDCJAC0008,86383,1995,02,5.2,11,Y
IDCJAC0008,86383,1995,03,-0.3,16,Y
IDCJAC0008,86383,1995,04,-0.8,28,Y
IDCJAC0008,86383,1995,05,0.5,30,Y
IDCJAC0008,86383,1995,06,-3.4,22,Y
IDCJAC0008,86383,1995,07,0.5,27,Y
IDCJAC0008,86383,1995,08,-1.7,28,Y
IDCJAC0008,86383,1995,09,-2.1,03,Y
IDCJAC0008,86383,1995,10,-0.9,09,Y
IDCJAC0008,86383,1995,11,2.7,12,Y
IDCJAC0008,86383,1995,12,1.5,02,Y
IDCJAC0008,86383,1996,01,2.7,21,Y
IDCJAC0008,86383,1996,02,2.4,14,Y
IDCJAC0008,86383,1996,03,0.1,20,Y
IDCJAC0008,86383,1996,04,0.2,28,Y
IDCJAC0008,86383,1996,05,-0.8,17,Y
IDCJAC0008,86383,1996,06,-4.3,14,Y
IDCJAC0008,86383,1996,07,-2.8,09,Y
IDCJAC0008,86383,1996,08,0.2,19,Y
IDCJAC0008,86383,1996,09,-0.5,25,Y
IDCJAC0008,86383,1996,10,0.8,21,Y
IDCJAC0008,86383,1996,11,2.3,30,Y
IDCJAC0008,86383,1996,12,1.0,27,Y
IDCJAC0008,86383,1997,01,2.3,12,Y
IDCJAC0008,86383,1997,02,6.2,28,Y
IDCJAC0008,86383,1997,03,0.6,13,Y
IDCJAC0008,86383,1997,04,-1.5,25,Y
IDCJAC0008,86383,1997,05,-2.9,10,Y
IDCJAC0008,86383,1997,06,-3.4,20,Y
IDCJAC0008,86383,1997,07,-3.5,11,Y
IDCJAC0008,86383,1997,08,-5.8,05,Y
IDCJAC0008,86383,1997,09,-3.6,29,Y
IDCJAC0008,86383,1997,10,-1.3,01,Y
IDCJAC0008,86383,1997,11,0.6,03,Y
IDCJAC0008,86383,1997,12,3.2,04,Y
IDCJAC0008,86383,1998,01,3.3,24,Y
IDCJAC0008,86383,1998,02,3.6,28,Y
IDCJAC0008,86383,1998,03,2.9,25,Y
IDCJAC0008,86383,1998,04,-1.2,23,Y
IDCJAC0008,86383,1998,05,-2.2,10,Y
IDCJAC0008,86383,1998,06,-5.8,18,Y
IDCJAC0008,86383,1998,07,-4.5,17,Y
IDCJAC0008,86383,1998,08,-2.2,27,Y
IDCJAC0008,86383,1998,09,-1.4,09,Y
IDCJAC0008,86383,1998,10,0.0,29,Y
IDCJAC0008,86383,1998,11,-0.8,02,Y
IDCJAC0008,86383,1998,12,2.1,21,Y
IDCJAC0008,86383,1999,01,5.3,21,Y
IDCJAC0008,86383,1999,02,3.4,08,Y
IDCJAC0008,86383,1999,03,2.4,17,Y
IDCJAC0008,86383,1999,04,-3.3,25,Y
IDCJAC0008,86383,1999,05,-2.3,17,Y
IDCJAC0008,86383,1999,06,-2.8,12,Y
IDCJAC0008,86383,1999,07,-3.1,26,Y
IDCJAC0008,86383,1999,08,-1.1,07,Y
IDCJAC0008,86383,1999,09,-0.6,11,Y
IDCJAC0008,86383,1999,10,1.7,23,Y
IDCJAC0008,86383,1999,11,0.0,09,Y
IDCJAC0008,86383,1999,12,0.7,20,Y
IDCJAC0008,86383,2000,01,2.3,24,Y
IDCJAC0008,86383,2000,02,5.7,14,Y
IDCJAC0008,86383,2000,03,3.1,25,Y
IDCJAC0008,86383,2000,04,-1.4,25,Y
IDCJAC0008,86383,2000,05,-3.1,18,Y
IDCJAC0008,86383,2000,06,-1.4,26,Y
IDCJAC0008,86383,2000,07,-1.9,14,Y
IDCJAC0008,86383,2000,08,-1.4,17,Y
IDCJAC0008,86383,2000,09,1.6,20,Y
IDCJAC0008,86383,2000,10,-0.2,17,Y
IDCJAC0008,86383,2000,11,3.8,07,Y
IDCJAC0008,86383,2000,12,1.8,31,Y
IDCJAC0008,86383,2001,01,4.8,09,Y
IDCJAC0008,86383,2001,02,6.0,11,Y
IDCJAC0008,86383,2001,03,2.2,13,Y
IDCJAC0008,86383,2001,04,0.0,14,Y
IDCJAC0008,86383,2001,05,-1.0,11,Y
IDCJAC0008,86383,2001,06,-2.4,27,Y
IDCJAC0008,86383,2001,07,-2.4,05,Y
IDCJAC0008,86383,2001,08,-0.9,04,Y
IDCJAC0008,86383,2001,09,-0.8,27,Y
IDCJAC0008,86383,2001,10,0.6,21,Y
IDCJAC0008,86383,2001,11,2.8,08,Y
IDCJAC0008,86383,2001,12,2.5,08,Y
IDCJAC0008,86383,2002,01,4.0,05,Y
IDCJAC0008,86383,2002,02,4.9,17,Y
IDCJAC0008,86383,2002,03,4.3,09,Y
IDCJAC0008,86383,2002,04,-0.1,29,Y
IDCJAC0008,86383,2002,05,-0.9,31,Y
IDCJAC0008,86383,2002,06,-4.6,19,Y
IDCJAC0008,86383,2002,07,-3.8,25,Y
IDCJAC0008,86383,2002,08,-4.1,26,Y
IDCJAC0008,86383,2002,09,-2.4,12,Y
IDCJAC0008,86383,2002,10,-1.3,10,Y
IDCJAC0008,86383,2002,11,0.2,23,Y
IDCJAC0008,86383,2002,12,4.2,26,Y
IDCJAC0008,86383,2003,01,3.5,23,Y
IDCJAC0008,86383,2003,02,3.5,18,Y
IDCJAC0008,86383,2003,03,4.2,06,Y
IDCJAC0008,86383,2003,04,-0.8,05,Y
IDCJAC0008,86383,2003,05,-2.9,30,Y
IDCJAC0008,86383,2003,06,-2.1,26,Y
IDCJAC0008,86383,2003,07,-3.2,21,Y
IDCJAC0008,86383,2003,08,-4.0,20,Y
IDCJAC0008,86383,2003,09,-2.6,08,Y
IDCJAC0008,86383,2003,10,-0.5,16,Y
IDCJAC0008,86383,2003,11,1.5,04,Y
IDCJAC0008,86383,2003,12,3.8,14,Y
IDCJAC0008,86383,2004,01,1.4,19,Y
IDCJAC0008,86383,2004,02,2.4,24,Y
IDCJAC0008,86383,2004,03,2.1,11,Y
IDCJAC0008,86383,2004,04,0.9,20,Y
IDCJAC0008,86383,2004,05,-2.5,14,Y
IDCJAC0008,86383,2004,06,-2.8,12,Y
IDCJAC0008,86383,2004,07,-1.2,18,Y
IDCJAC0008,86383,2004,08,-1.1,17,Y
IDCJAC0008,86383,2004,09,2.1,03,Y
IDCJAC0008,86383,2004,10,2.8,25,Y
IDCJAC0008,86383,2004,11,2.7,04,Y
IDCJAC0008,86383,2004,12,4.2,30,Y
IDCJAC0008,86383,2005,01,2.9,03,Y
IDCJAC0008,86383,2005,02,4.6,16,Y
IDCJAC0008,86383,2005,03,-1.7,26,Y
IDCJAC0008,86383,2005,04,0.9,05,Y
IDCJAC0008,86383,2005,05,-3.2,20,Y
IDCJAC0008,86383,2005,06,-3.8,25,Y
IDCJAC0008,86383,2005,07,-3.4,21,Y
IDCJAC0008,86383,2005,08,-1.8,11,Y
IDCJAC0008,86383,2005,09,-1.6,01,Y
IDCJAC0008,86383,2005,10,0.7,15,Y
IDCJAC0008,86383,2005,11,3.2,16,Y
IDCJAC0008,86383,2005,12,4.9,25,Y
IDCJAC0008,86383,2006,01,4.4,25,Y
IDCJAC0008,86383,2006,02,3.6,08,Y
IDCJAC0008,86383,2006,03,4.4,18,Y
IDCJAC0008,86383,2006,04,0.0,17,Y
IDCJAC0008,86383,2006,05,-1.4,31,Y
IDCJAC0008,86383,2006,06,-3.1,08,Y
IDCJAC0008,86383,2006,07,-4.4,21,Y
IDCJAC0008,86383,2006,08,-1.6,08,Y
IDCJAC0008,86383,2006,09,-2.2,28,Y
IDCJAC0008,86383,2006,10,-3.8,22,Y
IDCJAC0008,86383,2006,11,1.0,27,Y
IDCJAC0008,86383,2006,12,1.1,17,Y
IDCJAC0008,86383,2007,01,3.4,09,Y
IDCJAC0008,86383,2007,02,3.1,01,Y
IDCJAC0008,86383,2007,03,2.7,18,Y
IDCJAC0008,86383,2007,04,1.1,26,Y
IDCJAC0008,86383,2007,05,2.1,27,Y
IDCJAC0008,86383,2007,06,-3.0,24,Y
IDCJAC0008,86383,2007,07,-2.9,22,Y
IDCJAC0008,86383,2007,08,-1.4,14,Y
IDCJAC0008,86383,2007,09,-2.3,05,Y
IDCJAC0008,86383,2007,10,-0.7,18,Y
IDCJAC0008,86383,2007,11,2.0,06,Y
IDCJAC0008,86383,2007,12,4.5,10,Y
IDCJAC0008,86383,2008,01,4.7,15,Y
IDCJAC0008,86383,2008,02,2.8,29,Y
IDCJAC0008,86383,2008,03,1.5,01,Y
IDCJAC0008,86383,2008,04,0.5,16,Y
IDCJAC0008,86383,2008,05,-2.0,24,Y
IDCJAC0008,86383,2008,06,-0.3,17,Y
IDCJAC0008,86383,2008,07,-2.9,25,Y
IDCJAC0008,86383,2008,08,-1.9,23,Y
IDCJAC0008,86383,2008,09,-0.7,10,Y
IDCJAC0008,86383,2008,10,-1.4,23,Y
IDCJAC0008,86383,2008,11,0.8,17,Y
IDCJAC0008,86383,2008,12,2.3,11,Y
IDCJAC0008,86383,2009,01,0.9,03,Y
IDCJAC0008,86383,2009,02,6.6,26,Y
IDCJAC0008,86383,2009,03,3.0,28,Y
IDCJAC0008,86383,2009,04,-2.7,30,Y
IDCJAC0008,86383,2009,05,-0.3,31,Y
IDCJAC0008,86383,2009,06,-2.1,19,Y
IDCJAC0008,86383,2009,07,-3.5,08,Y
IDCJAC0008,86383,2009,08,-2.0,08,Y
IDCJAC0008,86383,2009,09,-0.6,15,Y
IDCJAC0008,86383,2009,10,-0.2,10,Y
IDCJAC0008,86383,2009,11,2.3,06,Y
IDCJAC0008,86383,2009,12,4.4,02,Y
IDCJAC0008,86383,2010,01,4.8,24,Y
IDCJAC0008,86383,2010,02,4.2,24,Y
IDCJAC0008,86383,2010,03,4.9,02,Y
IDCJAC0008,86383,2010,04,3.1,28,Y
IDCJAC0008,86383,2010,05,-2.4,23,Y
IDCJAC0008,86383,2010,06,-1.9,28,Y
IDCJAC0008,86383,2010,07,-3.2,09,Y
IDCJAC0008,86383,2010,08,-0.6,08,Y
IDCJAC0008,86383,2010,09,0.3,03,Y
IDCJAC0008,86383,2010,10,0.7,02,Y
IDCJAC0008,86383,2010,11,2.9,19,Y
IDCJAC0008,86383,2010,12,4.3,28,Y
IDCJAC0008,86383,2011,01,5.5,04,Y
IDCJAC0008,86383,2011,02,6.3,07,Y
IDCJAC0008,86383,2011,03,4.8,05,Y
IDCJAC0008,86383,2011,04,3.6,11,Y
IDCJAC0008,86383,2011,05,-1.0,10,Y
IDCJAC0008,86383,2011,06,-2.1,16,Y
IDCJAC0008,86383,2011,07,-1.8,16,Y
IDCJAC0008,86383,2011,08,0.3,26,Y
