Product code,Station number,Year,Month,Lowest temperature (°C),Day,Quality
IDCJAC0008,47019,1959,01,13.3,27,Y
IDCJAC0008,47019,1959,02,12.2,16,Y
IDCJAC0008,47019,1959,03,12.2,18,Y
IDCJAC0008,47019,1959,04,5.0,29,Y
IDCJAC0008,47019,1959,05,3.3,22,Y
IDCJAC0008,47019,1959,06,-2.8,16,Y
IDCJAC0008,47019,1959,07,-0.6,10,Y
IDCJAC0008,47019,1959,08,1.7,19,Y
IDCJAC0008,47019,1959,09,2.8,03,Y
IDCJAC0008,47019,1959,10,2.8,01,Y
IDCJAC0008,47019,1959,11,8.9,09,Y
IDCJAC0008,47019,1959,12,11.1,15,Y
IDCJAC0008,47019,1960,01,14.4,19,Y
IDCJAC0008,47019,1960,02,12.8,26,Y
IDCJAC0008,47019,1960,03,11.1,24,Y
IDCJAC0008,47019,1960,04,3.9,26,Y
IDCJAC0008,47019,1960,05,2.2,10,Y
IDCJAC0008,47019,1960,06,-1.7,29,Y
IDCJAC0008,47019,1960,07,-1.1,25,Y
IDCJAC0008,47019,1960,08,-0.6,25,Y
IDCJAC0008,47019,1960,09,1.1,05,Y
IDCJAC0008,47019,1960,10,4.4,05,Y
IDCJAC0008,47019,1960,11,6.1,06,Y
IDCJAC0008,47019,1960,12,11.1,16,Y
IDCJAC0008,47019,1961,01,13.9,03,Y
IDCJAC0008,47019,1961,02,13.3,11,Y
IDCJAC0008,47019,1961,03,10.0,04,Y
IDCJAC0008,47019,1961,04,7.2,28,Y
IDCJAC0008,47019,1961,05,1.7,12,Y
IDCJAC0008,47019,1961,06,-1.1,23,Y
IDCJAC0008,47019,1961,07,-2.2,20,Y
IDCJAC0008,47019,1961,08,0.6,07,Y
IDCJAC0008,47019,1961,09,3.9,04,Y
IDCJAC0008,47019,1961,10,6.7,04,Y
IDCJAC0008,47019,1961,11,10.6,13,Y
IDCJAC0008,47019,1961,12,11.1,19,Y
IDCJAC0008,47019,1962,01,14.4,22,Y
IDCJAC0008,47019,1962,02,13.9,16,Y
IDCJAC0008,47019,1962,03,11.1,31,Y
IDCJAC0008,47019,1962,04,6.7,30,Y
IDCJAC0008,47019,1962,05,2.8,05,Y
IDCJAC0008,47019,1962,06,0.6,27,Y
IDCJAC0008,47019,1962,07,-1.7,09,Y
IDCJAC0008,47019,1962,08,1.1,23,Y
IDCJAC0008,47019,1962,09,3.9,03,Y
IDCJAC0008,47019,1962,10,4.4,01,Y
IDCJAC0008,47019,1962,11,8.9,05,Y
IDCJAC0008,47019,1962,12,11.7,12,Y
IDCJAC0008,47019,1963,01,12.2,17,Y
IDCJAC0008,47019,1963,02,11.7,16,Y
IDCJAC0008,47019,1963,03,10.6,28,Y
IDCJAC0008,47019,1963,04,5.0,23,Y
IDCJAC0008,47019,1963,05,2.8,24,Y
IDCJAC0008,47019,1963,06,0.0,27,Y
IDCJAC0008,47019,1963,07,0.6,17,Y
IDCJAC0008,47019,1963,08,0.0,07,Y
IDCJAC0008,47019,1963,09,5.0,18,Y
IDCJAC0008,47019,1963,10,7.8,04,Y
IDCJAC0008,47019,1963,11,8.9,01,Y
IDCJAC0008,47019,1963,12,13.3,01,Y
IDCJAC0008,47019,1964,01,12.8,16,Y
IDCJAC0008,47019,1964,02,10.6,24,Y
IDCJAC0008,47019,1964,03,7.8,11,Y
IDCJAC0008,47019,1964,04,6.7,13,Y
IDCJAC0008,47019,1964,05,2.2,25,Y
IDCJAC0008,47019,1964,06,0.0,16,Y
IDCJAC0008,47019,1964,07,-1.1,08,Y
IDCJAC0008,47019,1964,08,0.6,12,Y
IDCJAC0008,47019,1964,09,4.4,24,Y
IDCJAC0008,47019,1964,10,6.7,24,Y
IDCJAC0008,47019,1964,11,9.4,07,Y
IDCJAC0008,47019,1964,12,10.6,18,Y
IDCJAC0008,47019,1965,01,13.9,21,Y
IDCJAC0008,47019,1965,02,14.4,12,Y
IDCJAC0008,47019,1965,03,7.8,26,Y
IDCJAC0008,47019,1965,04,5.6,29,Y
IDCJAC0008,47019,1965,05,1.7,21,Y
IDCJAC0008,47019,1965,06,0.6,25,Y
IDCJAC0008,47019,1965,07,-0.6,10,Y
IDCJAC0008,47019,1965,08,2.8,05,Y
IDCJAC0008,47019,1965,09,2.8,14,Y
IDCJAC0008,47019,1965,10,6.1,02,Y
IDCJAC0008,47019,1965,11,1.7,13,Y
IDCJAC0008,47019,1965,12,12.8,17,Y
IDCJAC0008,47019,1966,01,13.9,19,Y
IDCJAC0008,47019,1966,02,13.9,19,Y
IDCJAC0008,47019,1966,03,3.9,21,Y
IDCJAC0008,47019,1966,04,3.9,27,Y
IDCJAC0008,47019,1966,05,1.1,24,Y
IDCJAC0008,47019,1966,06,-2.2,07,Y
IDCJAC0008,47019,1966,07,-2.2,19,Y
IDCJAC0008,47019,1966,08,-1.1,01,Y
IDCJAC0008,47019,1966,09,3.9,10,Y
IDCJAC0008,47019,1966,10,5.6,04,Y
IDCJAC0008,47019,1966,11,7.8,03,Y
IDCJAC0008,47019,1966,12,11.7,17,Y
IDCJAC0008,47019,1967,01,13.9,18,Y
IDCJAC0008,47019,1967,02,14.4,17,Y
IDCJAC0008,47019,1967,03,8.3,23,Y
IDCJAC0008,47019,1967,04,2.8,27,Y
IDCJAC0008,47019,1967,05,1.1,26,Y
IDCJAC0008,47019,1967,06,1.7,30,Y
IDCJAC0008,47019,1967,07,0.0,20,Y
IDCJAC0008,47019,1967,08,1.1,16,Y
IDCJAC0008,47019,1967,09,4.4,02,Y
IDCJAC0008,47019,1967,10,7.8,07,Y
IDCJAC0008,47019,1967,11,10.6,01,Y
IDCJAC0008,47019,1967,12,11.1,19,Y
IDCJAC0008,47019,1968,01,16.7,11,Y
IDCJAC0008,47019,1968,02,14.4,27,Y
IDCJAC0008,47019,1968,03,11.7,06,Y
IDCJAC0008,47019,1968,04,8.3,24,Y
IDCJAC0008,47019,1968,05,3.9,16,Y
IDCJAC0008,47019,1968,11,8.3,15,Y
IDCJAC0008,47019,1968,12,11.7,26,Y
IDCJAC0008,47019,1969,01,12.8,15,Y
IDCJAC0008,47019,1969,02,10.6,24,Y
IDCJAC0008,47019,1969,03,12.8,17,Y
IDCJAC0008,47019,1969,04,5.0,26,Y
IDCJAC0008,47019,1969,05,1.7,27,Y
IDCJAC0008,47019,1969,06,0.0,28,Y
IDCJAC0008,47019,1969,07,1.1,10,Y
IDCJAC0008,47019,1969,08,-0.6,11,Y
IDCJAC0008,47019,1969,09,2.8,08,Y
IDCJAC0008,47019,1969,10,6.7,16,Y
IDCJAC0008,47019,1969,11,9.4,20,Y
IDCJAC0008,47019,1969,12,10.0,03,Y
IDCJAC0008,47019,1970,01,9.4,02,Y
IDCJAC0008,47019,1970,09,1.7,01,Y
IDCJAC0008,47019,1970,10,6.1,15,Y
IDCJAC0008,47019,1970,11,8.3,16,Y
IDCJAC0008,47019,1970,12,10.6,07,Y
IDCJAC0008,47019,1971,01,12.2,02,Y
IDCJAC0008,47019,1971,02,13.3,11,Y
IDCJAC0008,47019,1971,03,15.6,22,Y
IDCJAC0008,47019,1971,04,11.1,30,Y
IDCJAC0008,47019,1971,05,3.3,26,Y
IDCJAC0008,47019,1971,06,1.1,18,Y
IDCJAC0008,47019,1971,07,0.0,05,Y
IDCJAC0008,47019,1971,08,1.1,30,Y
IDCJAC0008,47019,1971,09,2.8,06,Y
IDCJAC0008,47019,1971,10,6.1,08,Y
IDCJAC0008,47019,1971,11,8.3,08,Y
IDCJAC0008,47019,1971,12,11.7,15,Y
IDCJAC0008,47019,1972,01,12.2,04,Y
IDCJAC0008,47019,1972,02,11.7,22,Y
IDCJAC0008,47019,1972,03,11.1,24,Y
IDCJAC0008,47019,1972,04,5.0,26,Y
IDCJAC0008,47019,1972,05,2.8,29,Y
IDCJAC0008,47019,1972,06,0.0,14,Y
IDCJAC0008,47019,1972,07,1.1,28,Y
IDCJAC0008,47019,1972,08,2.8,14,Y
IDCJAC0008,47019,1972,09,3.5,14,Y
IDCJAC0008,47019,1972,10,6.4,04,Y
IDCJAC0008,47019,1972,11,9.9,11,Y
IDCJAC0008,47019,1972,12,13.8,04,Y
IDCJAC0008,47019,1973,01,13.5,15,Y
IDCJAC0008,47019,1973,02,14.4,28,Y
IDCJAC0008,47019,1973,03,8.7,31,Y
IDCJAC0008,47019,1973,04,7.1,24,Y
IDCJAC0008,47019,1973,05,3.3,18,Y
IDCJAC0008,47019,1973,06,2.1,28,Y
IDCJAC0008,47019,1973,07,2.1,28,Y
IDCJAC0008,47019,1973,08,2.6,11,Y
IDCJAC0008,47019,1973,09,5.3,17,Y
IDCJAC0008,47019,1973,10,6.9,16,Y
IDCJAC0008,47019,1973,11,10.3,05,Y
IDCJAC0008,47019,1973,12,6.0,07,Y
IDCJAC0008,47019,1974,01,13.0,02,Y
IDCJAC0008,47019,1974,02,13.5,06,Y
IDCJAC0008,47019,1974,03,13.8,15,Y
IDCJAC0008,47019,1974,04,11.0,30,Y
IDCJAC0008,47019,1974,05,4.3,30,Y
IDCJAC0008,47019,1974,06,1.2,24,Y
IDCJAC0008,47019,1974,07,1.2,03,Y
IDCJAC0008,47019,1974,08,2.8,02,Y
IDCJAC0008,47019,1974,09,2.6,27,Y
IDCJAC0008,47019,1974,10,5.3,14,Y
IDCJAC0008,47019,1974,11,7.2,04,Y
IDCJAC0008,47019,1974,12,10.2,10,Y
IDCJAC0008,47019,1975,01,11.3,28,Y
IDCJAC0008,47019,1975,02,12.3,14,Y
IDCJAC0008,47019,1975,03,9.5,21,Y
IDCJAC0008,47019,1975,04,6.0,28,Y
IDCJAC0008,47019,1975,05,4.5,30,Y
IDCJAC0008,47019,1975,06,1.0,17,Y
IDCJAC0008,47019,1975,07,1.4,08,Y
IDCJAC0008,47019,1975,08,0.5,18,Y
IDCJAC0008,47019,1975,09,2.5,08,Y
IDCJAC0008,47019,1975,10,3.5,27,Y
IDCJAC0008,47019,1975,11,9.0,10,Y
IDCJAC0008,47019,1975,12,12.5,18,Y
IDCJAC0008,47019,1976,01,12.5,27,Y
IDCJAC0008,47019,1976,02,17.0,11,Y
IDCJAC0008,47019,1976,03,11.5,22,Y
IDCJAC0008,47019,1976,04,6.0,27,Y
IDCJAC0008,47019,1976,05,2.5,28,Y
IDCJAC0008,47019,1976,06,1.5,22,Y
IDCJAC0008,47019,1976,07,0.5,12,Y
IDCJAC0008,47019,1976,08,0.5,16,Y
IDCJAC0008,47019,1976,09,3.0,27,Y
IDCJAC0008,47019,1976,10,7.5,11,Y
IDCJAC0008,47019,1976,11,8.5,19,Y
IDCJAC0008,47019,1976,12,12.0,06,Y
IDCJAC0008,47019,1977,01,12.5,04,Y
IDCJAC0008,47019,1977,02,14.0,28,Y
IDCJAC0008,47019,1977,03,9.5,17,Y
IDCJAC0008,47019,1977,04,7.0,28,Y
IDCJAC0008,47019,1977,05,4.0,23,Y
IDCJAC0008,47019,1977,06,1.5,14,Y
IDCJAC0008,47019,1977,07,-1.0,20,Y
IDCJAC0008,47019,1977,08,0.0,01,Y
IDCJAC0008,47019,1977,09,3.0,08,Y
IDCJAC0008,47019,1977,10,7.0,10,Y
IDCJAC0008,47019,1977,11,9.0,14,Y
IDCJAC0008,47019,1977,12,11.5,29,Y
IDCJAC0008,47019,1978,01,8.5,31,Y
IDCJAC0008,47019,1978,02,13.5,23,Y
IDCJAC0008,47019,1978,03,9.0,28,Y
IDCJAC0008,47019,1978,04,2.0,27,Y
IDCJAC0008,47019,1978,05,2.9,16,Y
IDCJAC0008,47019,1978,06,2.4,21,Y
IDCJAC0008,47019,1978,07,0.5,31,Y
IDCJAC0008,47019,1978,08,0.0,25,Y
IDCJAC0008,47019,1978,09,3.0,18,Y
IDCJAC0008,47019,1978,10,5.7,09,Y
IDCJAC0008,47019,1978,11,4.0,15,Y
IDCJAC0008,47019,1978,12,11.0,05,Y
IDCJAC0008,47019,1979,01,16.5,22,Y
IDCJAC0008,47019,1979,02,13.5,19,Y
IDCJAC0008,47019,1979,03,9.0,26,Y
IDCJAC0008,47019,1979,04,6.0,12,Y
IDCJAC0008,47019,1979,05,0.7,18,Y
IDCJAC0008,47019,1979,06,2.6,25,Y
IDCJAC0008,47019,1979,07,-0.2,20,Y
IDCJAC0008,47019,1979,08,0.8,27,Y
IDCJAC0008,47019,1979,09,2.8,03,Y
IDCJAC0008,47019,1979,10,6.0,15,Y
IDCJAC0008,47019,1979,11,11.7,21,Y
IDCJAC0008,47019,1979,12,12.5,18,Y
IDCJAC0008,47019,1980,01,12.5,29,Y
IDCJAC0008,47019,1980,02,11.5,11,Y
IDCJAC0008,47019,1980,03,9.5,10,Y
IDCJAC0008,47019,1980,04,5.6,28,Y
IDCJAC0008,47019,1980,05,3.4,19,Y
IDCJAC0008,47019,1980,06,1.0,23,Y
IDCJAC0008,47019,1980,07,2.0,14,Y
IDCJAC0008,47019,1980,08,1.4,04,Y
IDCJAC0008,47019,1980,09,4.0,08,Y
IDCJAC0008,47019,1980,10,7.6,08,Y
IDCJAC0008,47019,1980,11,8.9,03,Y
IDCJAC0008,47019,1980,12,11.0,19,Y
IDCJAC0008,47019,1981,01,17.4,22,Y
IDCJAC0008,47019,1981,02,14.2,11,Y
IDCJAC0008,47019,1981,03,8.8,23,Y
IDCJAC0008,47019,1981,04,3.0,27,Y
IDCJAC0008,47019,1981,05,3.3,14,Y
IDCJAC0008,47019,1981,06,1.0,22,Y
IDCJAC0008,47019,1981,07,0.5,13,Y
IDCJAC0008,47019,1981,08,0.5,25,Y
IDCJAC0008,47019,1981,09,3.9,04,Y
IDCJAC0008,47019,1981,10,7.2,06,Y
IDCJAC0008,47019,1981,11,9.5,16,Y
IDCJAC0008,47019,1981,12,12.2,14,Y
IDCJAC0008,47019,1982,01,14.0,27,Y
