Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0001,24580,1996,null,null,null,null,null,null,50.0,83.2,72.6,21.6,16.4,2.2,null
IDCJAC0001,24580,1997,33.0,22.6,2.4,1.8,21.6,26.2,16.0,58.6,55.2,70.4,52.2,20.8,380.8
IDCJAC0001,24580,1998,13.2,7.4,5.0,48.2,14.8,2.2,1.2,6.8,34.2,43.4,29.2,10.2,215.8
IDCJAC0001,24580,1999,12.8,4.0,59.0,3.8,36.8,21.8,38.6,33.4,53.0,31.4,45.2,17.8,357.6
IDCJAC0001,24580,2000,9.8,86.6,13.6,50.2,51.6,69.0,89.8,47.4,34.8,73.2,4.8,3.6,534.4
IDCJAC0001,24580,2001,2.2,24.8,25.2,19.2,67.0,37.8,29.0,75.2,79.6,41.8,50.2,39.0,491.0
IDCJAC0001,24580,2002,20.4,2.2,23.2,9.0,50.8,54.6,41.6,34.2,23.6,18.8,28.6,4.4,311.4
IDCJAC0001,24580,2003,13.0,45.8,13.2,19.6,63.6,81.2,54.4,93.2,50.0,57.4,3.4,22.0,516.8
IDCJAC0001,24580,2004,11.2,9.8,14.2,4.6,16.4,54.0,53.0,56.0,30.0,9.6,39.6,30.4,328.8
IDCJAC0001,24580,2005,17.0,37.6,6.8,5.4,3.4,110.6,28.8,42.8,50.2,77.4,41.6,29.4,451.0
IDCJAC0001,24580,2006,18.8,16.4,25.8,32.6,44.8,17.0,45.4,17.6,42.6,1.0,10.0,14.6,286.6
IDCJAC0001,24580,2007,36.0,0.8,11.8,73.8,37.0,57.0,55.8,21.6,27.8,33.0,38.4,28.0,421.0
IDCJAC0001,24580,2008,5.2,13.2,10.4,27.2,46.4,46.0,51.2,101.4,25.0,3.2,17.4,null,null
IDCJAC0001,24580,2009,1.0,0.4,12.0,29.4,48.4,46.8,93.4,67.4,89.6,34.2,26.0,18.4,467.0
IDCJAC0001,24580,2010,10.2,7.2,18.0,49.2,52.4,41.0,41.6,67.8,87.8,41.6,19.6,58.4,494.8
IDCJAC0001,24580,2011,19.2,57.8,47.0,23.6,44.6,39.4,43.8,34.0,31.4,36.4,11.8,31.4,420.4
IDCJAC0001,24580,2012,17.2,9.4,49.6,24.4,80.6,114.6,73.6,56.8,32.2,26.8,7.0,12.0,504.2
IDCJAC0001,24580,2013,15.0,18.0,3.8,23.8,27.2,104.6,100.4,56.2,42.8,26.2,27.2,20.2,465.4
IDCJAC0001,24580,2014,11.6,57.6,7.6,28.2,49.4,65.6,63.6,22.6,20.2,9.4,11.0,13.4,360.2
IDCJAC0001,24580,2015,33.2,0.4,9.6,84.4,63.8,15.0,59.2,32.6,17.0,3.8,38.0,14.4,371.4
IDCJAC0001,24580,2016,31.0,26.0,23.0,8.6,59.0,48.2,143.0,29.4,142.2,54.2,25.8,67.4,657.8
IDCJAC0001,24580,2017,36.8,21.6,13.8,45.2,36.2,15.2,67.8,126.4,41.0,23.8,30.4,41.2,499.4
IDCJAC0001,24580,2018,10.6,5.2,5.4,15.4,39.8,42.2,44.4,48.6,15.4,7.2,44.0,32.2,310.4
IDCJAC0001,24580,2019,0.8,3.2,9.6,3.2,null,null,null,null,null,null,null,null,null
