Product code,Station Number,Year,Jan,Day,Feb,Day,Mar,Day,Apr,Day,May,Day,Jun,Day,Jul,Day,Aug,Day,Sep,Day,Oct,Day,Nov,Day,Dec,Day,Annual
IDCJAC0008,10647,1970,,,,,,,,,,,,,,,,,,,,,2.7,14,5.4,04,
IDCJAC0008,10647,1971,9.7,11,8.8,08,6.2,30,2.2,28,1.7,11,1.7,26,-0.7,22,0.8,24,0.0,11,1.1,26,3.2,16,5.6,26,-0.7
IDCJAC0008,10647,1972,11.2,26,6.8,12,2.4,26,3.9,09,3.8,19,-0.6,16,1.8,06,-0.6,12,-1.3,18,2.2,05,3.3,10,9.4,02,-1.3
IDCJAC0008,10647,1973,8.0,03,6.0,06,5.4,18,2.4,30,0.4,15,-1.7,26,1.5,11,-0.1,17,0.3,04,2.7,01,2.9,09,2.4,02,-1.7
IDCJAC0008,10647,1974,8.0,04,4.6,05,6.8,18,4.0,29,1.7,21,-0.5,19,1.6,30,0.4,25,1.9,15,0.4,19,3.0,04,7.6,09,-0.5
IDCJAC0008,10647,1975,9.1,02,11.9,08,5.6,18,4.3,29,1.9,22,0.6,19,1.2,30,-1.3,13,0.8,27,1.4,11,4.2,05,8.2,06,-1.3
IDCJAC0008,10647,1976,8.2,04,10.4,14,7.3,19,5.1,05,2.7,18,1.0,18,0.6,11,0.7,11,0.4,09,4.4,04,1.4,13,4.8,10,0.4
IDCJAC0008,10647,1977,9.1,22,7.2,12,5.4,22,4.7,17,2.6,09,-1.0,28,0.7,23,0.4,12,-1.3,11,3.0,14,4.4,10,10.7,01,-1.3
IDCJAC0008,10647,1978,9.6,17,10.6,09,8.3,30,6.0,28,2.3,30,3.1,13,0.9,04,1.7,09,1.1,14,0.4,13,7.1,29,8.0,03,0.4
IDCJAC0008,10647,1979,8.6,20,10.6,02,6.9,23,1.3,22,2.2,25,3.0,30,0.4,26,-0.4,04,-0.8,28,2.0,22,5.0,19,6.4,28,-0.8
IDCJAC0008,10647,1980,9.8,30,9.0,13,6.4,21,2.8,15,1.6,10,1.4,28,2.1,20,1.4,11,0.0,14,0.0,06,6.1,27,4.6,22,0.0
IDCJAC0008,10647,1981,9.4,14,6.4,13,8.8,01,7.0,16,2.7,23,-2.2,23,1.8,20,-0.2,30,0.0,01,0.4,18,2.6,04,7.3,31,-2.2
IDCJAC0008,10647,1982,6.9,06,6.3,15,8.3,09,2.4,28,1.4,31,0.8,30,-2.0,02,1.1,04,1.5,09,1.8,26,4.4,05,8.1,29,-2.0
IDCJAC0008,10647,1983,10.0,26,8.8,01,9.4,06,4.3,22,2.0,29,2.8,10,0.4,05,-0.9,16,2.0,24,2.3,29,5.4,08,8.0,06,-0.9
IDCJAC0008,10647,1984,9.2,06,7.0,19,4.7,24,2.4,24,4.0,07,0.0,28,1.5,24,1.8,05,0.8,10,1.0,27,0.0,03,3.0,10,0.0
IDCJAC0008,10647,1985,11.5,20,12.7,16,9.4,13,4.0,14,1.2,11,-0.3,19,0.2,23,2.2,28,1.8,02,-0.2,22,4.0,14,7.6,15,-0.3
IDCJAC0008,10647,1986,8.4,11,7.6,15,5.7,29,3.8,20,,,,,0.0,16,0.0,16,,,,,,,,,
IDCJAC0008,10647,1987,,,,,,,,,,,,,,,,,,,3.2,23,4.7,02,9.6,01,
IDCJAC0008,10647,1988,,,,,9.8,03,,,,,,,,,,,,,,,,,,,
IDCJAC0008,10647,1990,6.6,11,6.9,16,7.0,26,5.2,05,2.9,24,-0.6,22,0.1,06,0.0,22,0.5,11,4.1,18,5.0,13,9.5,27,-0.6
IDCJAC0008,10647,1991,8.1,04,9.6,18,5.4,26,0.1,18,2.7,18,5.0,28,0.7,08,2.1,14,1.0,10,3.7,02,3.1,07,9.2,08,0.1
IDCJAC0008,10647,1992,10.0,19,11.4,18,7.6,27,4.2,23,1.8,12,-0.2,09,1.6,15,-0.7,29,0.2,02,-0.5,08,1.4,20,6.9,15,-0.7
IDCJAC0008,10647,1993,9.4,03,8.7,28,8.9,27,3.2,27,2.1,31,1.4,05,-0.4,18,-0.1,03,1.6,21,0.9,10,4.7,02,5.4,11,-0.4
IDCJAC0008,10647,1994,4.2,16,8.1,14,5.4,31,4.0,06,3.1,08,3.0,10,1.8,26,0.3,13,1.0,03,1.0,06,4.7,01,6.6,07,0.3
IDCJAC0008,10647,1995,10.1,30,8.4,15,7.4,07,4.6,30,0.5,31,1.2,12,1.9,04,0.9,04,2.0,21,1.0,02,3.2,10,7.9,08,0.5
IDCJAC0008,10647,1996,9.5,30,11.6,29,6.1,30,4.4,21,1.1,18,-0.8,05,0.0,11,1.9,17,2.6,05,2.5,12,6.0,02,7.4,06,-0.8
