Product code,Station number,Year,Month,Monthly Precipitation Total (millimetres),Quality
IDCJAC0001,94087,1961,03,61.3,Y
IDCJAC0001,94087,1961,04,99.1,Y
IDCJAC0001,94087,1961,05,74.4,Y
IDCJAC0001,94087,1961,06,49.3,Y
IDCJAC0001,94087,1961,07,151.6,Y
IDCJAC0001,94087,1961,08,69.5,Y
IDCJAC0001,94087,1961,09,53.5,Y
IDCJAC0001,94087,1961,10,42.5,Y
IDCJAC0001,94087,1961,11,48.5,Y
IDCJAC0001,94087,1961,12,52.9,Y
IDCJAC0001,94087,1962,01,60.2,Y
IDCJAC0001,94087,1962,02,34.4,Y
IDCJAC0001,94087,1962,03,53.7,Y
IDCJAC0001,94087,1962,04,49.0,Y
IDCJAC0001,94087,1962,05,53.3,Y
IDCJAC0001,94087,1962,06,62.7,Y
IDCJAC0001,94087,1962,07,63.9,Y
IDCJAC0001,94087,1962,08,175.8,Y
IDCJAC0001,94087,1962,09,44.0,Y
IDCJAC0001,94087,1962,10,98.5,Y
IDCJAC0001,94087,1962,11,24.0,Y
IDCJAC0001,94087,1962,12,44.2,Y
IDCJAC0001,94087,1963,01,45.3,Y
IDCJAC0001,94087,1963,02,56.5,Y
IDCJAC0001,94087,1963,03,54.1,Y
IDCJAC0001,94087,1963,04,25.9,Y
IDCJAC0001,94087,1963,05,39.4,Y
IDCJAC0001,94087,1963,06,34.4,Y
IDCJAC0001,94087,1963,07,54.3,Y
IDCJAC0001,94087,1963,08,53.3,Y
IDCJAC0001,94087,1963,09,47.0,Y
IDCJAC0001,94087,1963,10,49.6,Y
IDCJAC0001,94087,1963,11,62.9,Y
IDCJAC0001,94087,1963,12,29.9,Y
IDCJAC0001,94087,1964,01,42.9,Y
IDCJAC0001,94087,1964,02,161.5,Y
IDCJAC0001,94087,1964,03,52.5,Y
IDCJAC0001,94087,1964,04,63.1,Y
IDCJAC0001,94087,1964,05,70.0,Y
IDCJAC0001,94087,1964,06,58.0,Y
IDCJAC0001,94087,1964,07,54.8,Y
IDCJAC0001,94087,1964,08,52.4,Y
IDCJAC0001,94087,1964,09,32.6,Y
IDCJAC0001,94087,1964,10,59.3,Y
IDCJAC0001,94087,1964,11,67.1,Y
IDCJAC0001,94087,1964,12,115.6,Y
IDCJAC0001,94087,1965,01,83.1,Y
IDCJAC0001,94087,1965,02,20.5,Y
IDCJAC0001,94087,1965,03,65.0,Y
IDCJAC0001,94087,1965,04,118.8,Y
IDCJAC0001,94087,1965,05,89.3,Y
IDCJAC0001,94087,1965,06,29.5,Y
IDCJAC0001,94087,1965,07,13.2,Y
IDCJAC0001,94087,1965,08,45.0,Y
IDCJAC0001,94087,1965,09,52.1,Y
IDCJAC0001,94087,1965,10,28.8,Y
IDCJAC0001,94087,1965,11,40.1,Y
IDCJAC0001,94087,1965,12,80.5,Y
IDCJAC0001,94087,1966,01,42.1,Y
IDCJAC0001,94087,1966,02,73.7,Y
IDCJAC0001,94087,1966,03,133.5,Y
IDCJAC0001,94087,1966,04,66.4,Y
IDCJAC0001,94087,1966,05,50.2,Y
IDCJAC0001,94087,1966,06,15.4,Y
IDCJAC0001,94087,1966,07,55.8,Y
IDCJAC0001,94087,1966,08,35.4,Y
IDCJAC0001,94087,1966,09,84.1,Y
IDCJAC0001,94087,1966,10,84.1,Y
IDCJAC0001,94087,1966,11,69.5,Y
IDCJAC0001,94087,1966,12,47.9,Y
IDCJAC0001,94087,1967,01,27.6,Y
IDCJAC0001,94087,1967,02,25.4,Y
IDCJAC0001,94087,1967,03,25.1,Y
IDCJAC0001,94087,1967,04,20.6,Y
IDCJAC0001,94087,1967,05,23.1,Y
IDCJAC0001,94087,1967,06,30.9,Y
IDCJAC0001,94087,1967,07,111.3,Y
IDCJAC0001,94087,1967,08,68.8,Y
IDCJAC0001,94087,1967,09,57.0,Y
IDCJAC0001,94087,1967,10,43.6,Y
IDCJAC0001,94087,1967,11,66.7,Y
IDCJAC0001,94087,1967,12,50.1,Y
IDCJAC0001,94087,1968,01,22.3,Y
IDCJAC0001,94087,1968,02,63.6,Y
IDCJAC0001,94087,1968,03,79.3,Y
IDCJAC0001,94087,1968,04,82.4,Y
IDCJAC0001,94087,1968,05,46.1,Y
IDCJAC0001,94087,1968,06,32.9,Y
IDCJAC0001,94087,1968,07,38.0,Y
IDCJAC0001,94087,1968,08,47.3,Y
IDCJAC0001,94087,1968,09,40.4,Y
IDCJAC0001,94087,1968,10,34.4,Y
IDCJAC0001,94087,1968,11,66.2,Y
IDCJAC0001,94087,1968,12,29.7,Y
IDCJAC0001,94087,1969,01,28.2,Y
IDCJAC0001,94087,1969,02,135.3,Y
IDCJAC0001,94087,1969,03,50.6,Y
IDCJAC0001,94087,1969,04,77.2,Y
IDCJAC0001,94087,1969,05,93.3,Y
IDCJAC0001,94087,1969,06,39.7,Y
IDCJAC0001,94087,1969,07,45.0,Y
IDCJAC0001,94087,1969,08,77.4,Y
IDCJAC0001,94087,1969,09,32.3,Y
IDCJAC0001,94087,1969,10,23.9,Y
IDCJAC0001,94087,1969,11,131.2,Y
IDCJAC0001,94087,1969,12,131.9,Y
IDCJAC0001,94087,1970,01,109.1,Y
IDCJAC0001,94087,1970,02,40.5,Y
IDCJAC0001,94087,1970,03,105.5,Y
IDCJAC0001,94087,1970,04,37.7,Y
IDCJAC0001,94087,1970,05,39.3,Y
IDCJAC0001,94087,1970,06,113.9,Y
IDCJAC0001,94087,1970,07,152.2,Y
IDCJAC0001,94087,1970,08,217.8,Y
IDCJAC0001,94087,1970,09,81.9,Y
IDCJAC0001,94087,1970,10,76.1,Y
IDCJAC0001,94087,1970,11,91.9,Y
IDCJAC0001,94087,1970,12,182.1,Y
IDCJAC0001,94087,1971,01,148.8,Y
IDCJAC0001,94087,1971,02,139.4,Y
IDCJAC0001,94087,1971,03,56.1,Y
IDCJAC0001,94087,1971,04,65.4,Y
IDCJAC0001,94087,1971,05,141.1,Y
IDCJAC0001,94087,1971,06,62.0,Y
IDCJAC0001,94087,1971,07,30.1,Y
IDCJAC0001,94087,1971,08,70.2,Y
IDCJAC0001,94087,1971,09,117.7,Y
IDCJAC0001,94087,1971,10,125.0,Y
IDCJAC0001,94087,1971,11,113.1,Y
IDCJAC0001,94087,1971,12,69.8,Y
