Product code,Station number,Year,Month,Highest temperature (°C),Day,Quality
IDCJAC0005,56238,1994,06,16.7,05,Y
IDCJAC0005,56238,1994,07,16.5,06,Y
IDCJAC0005,56238,1994,08,18.3,30,Y
IDCJAC0005,56238,1994,09,20.1,04,Y
IDCJAC0005,56238,1994,10,25.2,20,Y
IDCJAC0005,56238,1994,11,28.2,14,Y
IDCJAC0005,56238,1994,12,31.0,23,Y
IDCJAC0005,56238,1995,01,30.9,01,Y
IDCJAC0005,56238,1995,02,30.1,05,Y
IDCJAC0005,56238,1995,03,28.8,10,Y
IDCJAC0005,56238,1995,04,22.0,19,Y
IDCJAC0005,56238,1995,05,20.7,02,Y
IDCJAC0005,56238,1995,06,16.2,10,Y
IDCJAC0005,56238,1995,09,20.7,21,Y
IDCJAC0005,56238,1995,10,25.5,20,Y
IDCJAC0005,56238,1995,11,31.3,11,Y
IDCJAC0005,56238,1995,12,27.2,31,Y
IDCJAC0005,56238,1996,01,28.8,30,Y
IDCJAC0005,56238,1996,02,31.6,01,Y
IDCJAC0005,56238,1996,03,25.2,15,Y
IDCJAC0005,56238,1996,04,25.0,01,Y
IDCJAC0005,56238,1996,05,20.8,08,Y
IDCJAC0005,56238,1996,06,18.1,04,Y
IDCJAC0005,56238,1996,07,15.8,20,Y
IDCJAC0005,56238,1996,08,19.1,14,Y
IDCJAC0005,56238,1996,09,24.2,19,Y
IDCJAC0005,56238,1996,10,23.6,30,Y
IDCJAC0005,56238,1996,11,30.3,29,Y
IDCJAC0005,56238,1996,12,27.3,24,Y
IDCJAC0005,56238,1997,01,28.6,24,Y
IDCJAC0005,56238,1997,02,30.8,25,Y
IDCJAC0005,56238,1997,03,26.5,05,Y
IDCJAC0005,56238,1997,04,23.1,05,Y
IDCJAC0005,56238,1997,05,19.8,08,Y
IDCJAC0005,56238,1997,06,17.0,07,Y
IDCJAC0005,56238,1997,07,15.2,26,Y
IDCJAC0005,56238,1997,08,18.2,31,Y
IDCJAC0005,56238,1997,09,19.4,16,Y
IDCJAC0005,56238,1997,10,25.5,13,Y
IDCJAC0005,56238,1997,11,31.2,29,Y
IDCJAC0005,56238,1997,12,29.5,03,Y
IDCJAC0005,56238,1998,01,32.2,25,Y
IDCJAC0005,56238,1998,02,32.6,05,Y
IDCJAC0005,56238,1998,04,26.8,01,Y
IDCJAC0005,56238,1998,05,20.0,01,Y
IDCJAC0005,56238,1998,06,18.5,01,Y
IDCJAC0005,56238,1998,07,17.9,20,Y
IDCJAC0005,56238,1998,08,16.7,22,Y
IDCJAC0005,56238,1998,09,24.2,30,Y
IDCJAC0005,56238,1998,10,24.4,19,Y
IDCJAC0005,56238,1998,11,24.1,24,Y
IDCJAC0005,56238,1998,12,30.3,31,Y
IDCJAC0005,56238,1999,01,30.5,20,Y
IDCJAC0005,56238,1999,02,31.5,18,Y
IDCJAC0005,56238,1999,03,28.5,07,Y
IDCJAC0005,56238,1999,04,24.3,01,Y
IDCJAC0005,56238,1999,05,18.5,30,Y
IDCJAC0005,56238,1999,06,16.2,06,Y
IDCJAC0005,56238,1999,07,15.9,11,Y
IDCJAC0005,56238,1999,08,18.1,20,Y
IDCJAC0005,56238,1999,09,22.5,16,Y
IDCJAC0005,56238,1999,10,23.6,31,Y
IDCJAC0005,56238,1999,11,23.7,16,Y
IDCJAC0005,56238,1999,12,25.7,09,Y
IDCJAC0005,56238,2000,01,32.2,21,Y
IDCJAC0005,56238,2000,02,29.2,11,Y
IDCJAC0005,56238,2000,03,28.4,05,Y
IDCJAC0005,56238,2000,04,26.5,02,Y
IDCJAC0005,56238,2000,05,21.0,05,Y
IDCJAC0005,56238,2000,06,16.0,23,Y
IDCJAC0005,56238,2000,07,18.1,26,Y
IDCJAC0005,56238,2000,08,16.6,09,Y
IDCJAC0005,56238,2000,09,27.5,30,Y
IDCJAC0005,56238,2000,10,27.0,01,Y
IDCJAC0005,56238,2000,11,25.7,28,Y
IDCJAC0005,56238,2000,12,29.0,27,Y
IDCJAC0005,56238,2001,01,34.5,16,Y
IDCJAC0005,56238,2001,02,31.2,27,Y
IDCJAC0005,56238,2001,03,27.2,01,Y
IDCJAC0005,56238,2001,04,23.9,20,Y
IDCJAC0005,56238,2001,05,18.5,15,Y
IDCJAC0005,56238,2001,06,18.6,07,Y
IDCJAC0005,56238,2001,07,15.1,31,Y
IDCJAC0005,56238,2001,08,16.8,16,Y
IDCJAC0005,56238,2001,09,23.2,30,Y
IDCJAC0005,56238,2001,10,24.7,29,Y
IDCJAC0005,56238,2001,11,25.8,24,Y
IDCJAC0005,56238,2001,12,30.4,21,Y
IDCJAC0005,56238,2002,01,33.5,12,Y
IDCJAC0005,56238,2002,02,27.8,22,Y
IDCJAC0005,56238,2002,03,32.0,20,Y
IDCJAC0005,56238,2002,04,23.7,26,Y
IDCJAC0005,56238,2002,05,19.8,09,Y
IDCJAC0005,56238,2002,06,21.7,07,Y
IDCJAC0005,56238,2002,07,15.6,29,Y
IDCJAC0005,56238,2002,08,20.6,31,Y
IDCJAC0005,56238,2002,09,27.4,25,Y
IDCJAC0005,56238,2002,10,31.0,19,Y
IDCJAC0005,56238,2002,11,32.8,10,Y
IDCJAC0005,56238,2002,12,30.7,03,Y
IDCJAC0005,56238,2003,01,35.7,31,Y
IDCJAC0005,56238,2003,02,30.5,13,Y
IDCJAC0005,56238,2003,03,24.0,10,Y
IDCJAC0005,56238,2003,04,22.0,13,Y
IDCJAC0005,56238,2003,05,22.0,19,Y
IDCJAC0005,56238,2003,06,16.8,04,Y
IDCJAC0005,56238,2003,07,17.7,16,Y
IDCJAC0005,56238,2003,08,21.1,13,Y
IDCJAC0005,56238,2003,09,27.5,23,Y
IDCJAC0005,56238,2003,10,24.8,28,Y
IDCJAC0005,56238,2003,11,29.9,20,Y
IDCJAC0005,56238,2003,12,33.1,26,Y
IDCJAC0005,56238,2004,01,34.9,07,Y
IDCJAC0005,56238,2004,02,34.6,21,Y
IDCJAC0005,56238,2004,03,30.3,09,Y
IDCJAC0005,56238,2004,04,26.3,01,Y
IDCJAC0005,56238,2004,05,19.9,21,Y
IDCJAC0005,56238,2004,06,17.1,02,Y
IDCJAC0005,56238,2004,07,17.3,26,Y
IDCJAC0005,56238,2004,08,21.3,29,Y
IDCJAC0005,56238,2004,09,26.4,28,Y
IDCJAC0005,56238,2004,10,27.4,14,Y
IDCJAC0005,56238,2004,11,31.0,30,Y
IDCJAC0005,56238,2004,12,31.6,01,Y
IDCJAC0005,56238,2005,01,33.6,14,Y
IDCJAC0005,56238,2005,02,31.6,08,Y
IDCJAC0005,56238,2005,03,30.0,05,Y
IDCJAC0005,56238,2005,04,26.7,19,Y
IDCJAC0005,56238,2005,05,20.4,09,Y
IDCJAC0005,56238,2005,06,18.8,09,Y
IDCJAC0005,56238,2005,07,17.4,30,Y
IDCJAC0005,56238,2005,08,19.0,31,Y
IDCJAC0005,56238,2005,09,22.7,24,Y
