Product code,Station number,Year,Month,Highest temperature (°C),Day,Quality
IDCJAC0005,23842,1991,12,29.0,09,Y
IDCJAC0005,23842,1992,01,26.0,22,Y
IDCJAC0005,23842,1992,02,32.0,17,Y
IDCJAC0005,23842,1992,03,29.0,12,Y
IDCJAC0005,23842,1992,04,27.0,03,Y
IDCJAC0005,23842,1992,05,19.0,05,Y
IDCJAC0005,23842,1992,06,13.0,01,Y
IDCJAC0005,23842,1992,07,15.0,29,Y
IDCJAC0005,23842,1992,08,12.0,04,Y
IDCJAC0005,23842,1992,11,22.7,16,Y
IDCJAC0005,23842,1992,12,26.2,31,Y
IDCJAC0005,23842,1993,01,30.8,31,Y
IDCJAC0005,23842,1993,02,32.3,03,Y
IDCJAC0005,23842,1993,03,27.6,19,Y
IDCJAC0005,23842,1993,04,24.1,12,Y
IDCJAC0005,23842,1993,05,18.9,01,Y
IDCJAC0005,23842,1993,06,11.0,18,Y
IDCJAC0005,23842,1993,07,14.3,30,Y
IDCJAC0005,23842,1993,08,17.2,29,Y
IDCJAC0005,23842,1993,09,19.5,28,Y
IDCJAC0005,23842,1993,10,21.9,24,Y
IDCJAC0005,23842,1993,11,33.8,30,Y
IDCJAC0005,23842,1993,12,27.9,01,Y
IDCJAC0005,23842,1994,01,34.4,25,Y
IDCJAC0005,23842,1994,02,28.1,23,Y
IDCJAC0005,23842,1994,03,27.3,27,Y
IDCJAC0005,23842,1994,04,23.1,26,Y
IDCJAC0005,23842,1994,05,20.5,24,Y
IDCJAC0005,23842,1994,06,11.6,30,Y
IDCJAC0005,23842,1994,07,14.4,10,Y
IDCJAC0005,23842,1994,08,15.4,31,Y
IDCJAC0005,23842,1994,09,18.1,02,Y
IDCJAC0005,23842,1994,10,26.2,14,Y
IDCJAC0005,23842,1994,11,25.9,10,Y
IDCJAC0005,23842,1994,12,30.6,18,Y
IDCJAC0005,23842,1995,01,30.6,13,Y
IDCJAC0005,23842,1995,02,32.3,24,Y
IDCJAC0005,23842,1995,03,26.9,06,Y
IDCJAC0005,23842,1995,04,19.6,15,Y
IDCJAC0005,23842,1995,05,16.0,11,Y
IDCJAC0005,23842,1995,06,16.4,08,Y
IDCJAC0005,23842,1995,07,9.9,16,Y
IDCJAC0005,23842,1995,08,22.9,24,Y
