Product code,Station number,Year,Month,Monthly Precipitation Total (millimetres),Quality
IDCJAC0001,65068,1941,09,0.0,Y
IDCJAC0001,65068,1941,10,23.1,Y
IDCJAC0001,65068,1941,11,9.1,Y
IDCJAC0001,65068,1942,01,1.5,Y
IDCJAC0001,65068,1942,02,49.2,Y
IDCJAC0001,65068,1942,03,26.5,Y
IDCJAC0001,65068,1942,04,5.3,Y
IDCJAC0001,65068,1942,05,108.6,Y
IDCJAC0001,65068,1942,06,80.6,Y
IDCJAC0001,65068,1942,07,56.8,Y
IDCJAC0001,65068,1942,08,48.7,Y
IDCJAC0001,65068,1942,09,33.4,Y
IDCJAC0001,65068,1942,10,22.4,Y
IDCJAC0001,65068,1942,11,54.8,Y
IDCJAC0001,65068,1942,12,38.1,Y
IDCJAC0001,65068,1943,01,172.7,Y
IDCJAC0001,65068,1943,02,26.2,Y
IDCJAC0001,65068,1943,03,5.1,Y
IDCJAC0001,65068,1943,04,56.0,Y
IDCJAC0001,65068,1943,05,54.4,Y
IDCJAC0001,65068,1943,06,31.7,Y
IDCJAC0001,65068,1943,07,21.6,Y
IDCJAC0001,65068,1943,08,61.1,Y
IDCJAC0001,65068,1943,09,50.7,Y
IDCJAC0001,65068,1943,10,22.4,Y
IDCJAC0001,65068,1943,11,59.8,Y
IDCJAC0001,65068,1944,02,6.6,Y
IDCJAC0001,65068,1944,03,44.7,Y
IDCJAC0001,65068,1944,04,13.0,Y
IDCJAC0001,65068,1944,05,40.3,Y
IDCJAC0001,65068,1944,06,3.1,Y
IDCJAC0001,65068,1944,07,18.3,Y
IDCJAC0001,65068,1944,08,38.7,Y
IDCJAC0001,65068,1944,09,16.5,Y
IDCJAC0001,65068,1944,10,25.2,Y
IDCJAC0001,65068,1944,11,25.7,Y
IDCJAC0001,65068,1944,12,2.8,Y
IDCJAC0001,65068,1945,01,74.6,Y
IDCJAC0001,65068,1945,02,42.6,Y
IDCJAC0001,65068,1945,03,12.4,Y
IDCJAC0001,65068,1945,04,34.0,Y
IDCJAC0001,65068,1945,05,70.1,Y
IDCJAC0001,65068,1945,06,121.1,Y
IDCJAC0001,65068,1945,07,25.4,Y
IDCJAC0001,65068,1945,08,47.4,Y
IDCJAC0001,65068,1945,09,7.4,Y
IDCJAC0001,65068,1945,10,21.6,Y
IDCJAC0001,65068,1945,11,20.3,Y
IDCJAC0001,65068,1972,09,37.4,Y
IDCJAC0001,65068,1972,10,31.3,Y
IDCJAC0001,65068,1972,11,21.6,Y
IDCJAC0001,65068,1972,12,18.6,Y
IDCJAC0001,65068,1973,01,40.7,Y
IDCJAC0001,65068,1973,02,225.8,Y
IDCJAC0001,65068,1973,03,35.8,Y
IDCJAC0001,65068,1973,04,28.4,Y
IDCJAC0001,65068,1973,05,64.4,Y
IDCJAC0001,65068,1973,06,67.9,Y
IDCJAC0001,65068,1973,07,52.9,Y
IDCJAC0001,65068,1973,08,89.2,Y
IDCJAC0001,65068,1973,09,33.1,Y
IDCJAC0001,65068,1973,10,133.7,Y
IDCJAC0001,65068,1973,11,117.3,Y
IDCJAC0001,65068,1973,12,66.1,Y
IDCJAC0001,65068,1974,01,172.8,Y
IDCJAC0001,65068,1974,02,103.8,Y
IDCJAC0001,65068,1974,03,21.0,Y
IDCJAC0001,65068,1974,04,148.0,Y
IDCJAC0001,65068,1974,05,70.4,Y
IDCJAC0001,65068,1974,06,30.8,Y
IDCJAC0001,65068,1974,07,72.4,Y
IDCJAC0001,65068,1974,08,31.4,Y
IDCJAC0001,65068,1974,09,64.8,Y
IDCJAC0001,65068,1974,10,75.6,Y
IDCJAC0001,65068,1974,11,29.3,Y
IDCJAC0001,65068,1974,12,0.4,Y
IDCJAC0001,65068,1975,01,32.2,Y
IDCJAC0001,65068,1975,02,94.2,Y
IDCJAC0001,65068,1975,03,13.0,Y
IDCJAC0001,65068,1975,04,3.2,Y
IDCJAC0001,65068,1975,05,13.8,Y
IDCJAC0001,65068,1975,06,42.0,Y
IDCJAC0001,65068,1975,07,25.4,Y
IDCJAC0001,65068,1975,08,53.0,Y
IDCJAC0001,65068,1975,09,76.2,Y
IDCJAC0001,65068,1975,10,116.6,Y
IDCJAC0001,65068,1975,11,0.4,Y
IDCJAC0001,65068,1975,12,41.2,Y
IDCJAC0001,65068,1976,01,212.0,Y
IDCJAC0001,65068,1976,02,169.4,Y
IDCJAC0001,65068,1976,03,56.6,Y
IDCJAC0001,65068,1976,04,42.0,Y
