Product code,Station Number,Year,Jan,Day,Feb,Day,Mar,Day,Apr,Day,May,Day,Jun,Day,Jul,Day,Aug,Day,Sep,Day,Oct,Day,Nov,Day,Dec,Day,Annual
IDCJAC0005,200284,1952,,,31.0,16,31.8,15,31.1,29,31.4,02,30.2,23,29.8,27,29.6,27,29.4,18,30.0,13,29.8,16,30.0,25,
IDCJAC0005,200284,1953,30.8,26,31.6,21,31.6,16,32.2,17,31.1,15,29.8,01,29.7,26,29.4,29,29.8,26,29.9,22,30.9,22,30.5,21,32.2
IDCJAC0005,200284,1954,30.8,10,31.7,08,31.0,29,31.1,03,29.9,11,29.5,25,29.4,31,29.4,26,29.8,25,30.2,10,29.7,26,29.8,15,31.7
IDCJAC0005,200284,1955,31.7,26,31.2,28,31.3,27,31.7,11,30.8,02,29.4,08,29.0,16,29.3,13,29.6,29,29.7,06,30.3,30,30.1,31,31.7
IDCJAC0005,200284,1956,30.6,26,30.8,19,30.8,21,30.9,14,29.7,18,29.1,05,28.9,28,28.6,22,29.6,17,29.8,23,29.8,30,30.6,25,30.9
IDCJAC0005,200284,1957,31.6,22,30.5,25,30.8,06,30.9,30,31.1,04,29.9,13,29.1,04,29.3,28,29.3,26,30.6,29,30.7,22,31.1,19,31.6
IDCJAC0005,200284,1958,32.1,18,32.3,06,31.8,21,31.2,13,31.3,22,30.7,16,29.9,11,29.8,10,30.0,13,30.3,23,30.8,09,30.6,10,32.3
IDCJAC0005,200284,1959,31.3,30,31.1,28,31.9,13,30.7,26,30.6,11,30.0,16,29.3,17,29.5,28,29.4,04,30.1,27,29.6,20,30.3,29,31.9
IDCJAC0005,200284,1960,30.4,04,30.7,07,30.7,10,30.2,03,29.5,06,29.4,20,28.9,18,29.5,30,28.9,08,29.8,08,29.9,07,30.9,12,30.9
IDCJAC0005,200284,1961,30.9,30,31.5,07,31.1,17,30.7,04,29.7,30,29.5,14,29.2,10,28.6,15,29.0,21,29.6,10,29.7,27,30.4,11,31.5
IDCJAC0005,200284,1962,30.9,20,30.6,11,30.1,15,30.7,18,30.2,27,29.3,15,29.0,01,28.8,26,29.1,03,29.4,25,30.1,29,30.2,16,30.9
IDCJAC0005,200284,1963,30.3,31,30.1,01,30.4,07,30.4,23,30.3,05,29.2,17,29.0,10,28.9,05,28.9,16,29.4,19,30.2,26,31.6,31,31.6
IDCJAC0005,200284,1964,31.4,02,31.2,20,30.6,01,30.1,22,30.1,03,29.4,06,28.8,31,29.0,03,29.0,22,29.5,27,29.9,28,30.0,08,31.4
IDCJAC0005,200284,1965,30.6,28,30.5,09,30.2,31,30.2,04,30.2,07,29.3,01,29.1,10,28.8,07,28.8,30,29.8,23,29.6,30,30.8,23,30.8
IDCJAC0005,200284,1966,30.1,10,30.4,11,30.2,23,30.2,17,29.5,20,29.4,08,28.7,27,28.9,26,29.4,28,30.0,22,29.9,17,30.4,12,30.4
IDCJAC0005,200284,1967,31.1,16,31.6,22,30.9,16,30.9,25,30.5,24,30.5,04,28.9,05,28.3,30,28.9,30,29.5,14,30.1,29,29.9,18,31.6
