Product code,Station number,Year,Month,Highest temperature (°C),Day,Quality
IDCJAC0005,61425,2013,06,22.9,07,Y
IDCJAC0005,61425,2013,07,23.8,18,Y
IDCJAC0005,61425,2013,08,28.8,30,Y
IDCJAC0005,61425,2013,09,33.8,26,Y
IDCJAC0005,61425,2013,10,36.7,10,Y
IDCJAC0005,61425,2013,11,35.7,08,Y
IDCJAC0005,61425,2013,12,37.2,20,Y
IDCJAC0005,61425,2014,01,37.4,02,Y
IDCJAC0005,61425,2014,02,33.4,26,Y
IDCJAC0005,61425,2014,03,31.7,16,Y
IDCJAC0005,61425,2014,04,29.3,24,Y
IDCJAC0005,61425,2014,05,26.1,23,Y
IDCJAC0005,61425,2014,06,22.0,20,Y
IDCJAC0005,61425,2014,07,24.7,31,Y
IDCJAC0005,61425,2014,08,22.2,09,Y
IDCJAC0005,61425,2014,09,33.5,30,Y
IDCJAC0005,61425,2014,10,35.3,26,Y
IDCJAC0005,61425,2014,11,40.6,21,Y
IDCJAC0005,61425,2014,12,35.8,03,Y
IDCJAC0005,61425,2015,01,36.0,17,Y
IDCJAC0005,61425,2015,02,32.7,08,Y
IDCJAC0005,61425,2015,03,36.4,01,Y
IDCJAC0005,61425,2015,04,31.2,16,Y
IDCJAC0005,61425,2015,05,26.6,05,Y
IDCJAC0005,61425,2015,06,22.6,09,Y
IDCJAC0005,61425,2015,07,20.6,24,Y
IDCJAC0005,61425,2015,08,27.4,22,Y
IDCJAC0005,61425,2015,09,29.1,15,Y
IDCJAC0005,61425,2015,10,35.8,05,Y
IDCJAC0005,61425,2015,11,40.8,20,Y
IDCJAC0005,61425,2015,12,36.8,11,Y
IDCJAC0005,61425,2016,01,39.9,14,Y
IDCJAC0005,61425,2016,02,39.0,25,Y
IDCJAC0005,61425,2016,03,31.4,09,Y
IDCJAC0005,61425,2016,04,34.1,06,Y
IDCJAC0005,61425,2016,05,27.4,23,Y
IDCJAC0005,61425,2016,06,21.8,18,Y
IDCJAC0005,61425,2016,07,24.9,22,Y
IDCJAC0005,61425,2016,08,24.8,10,Y
IDCJAC0005,61425,2016,09,23.8,27,Y
IDCJAC0005,61425,2016,10,34.1,10,Y
IDCJAC0005,61425,2016,11,34.2,12,Y
IDCJAC0005,61425,2016,12,38.4,29,Y
IDCJAC0005,61425,2017,01,41.7,31,Y
IDCJAC0005,61425,2017,02,41.9,05,Y
IDCJAC0005,61425,2017,03,31.8,29,Y
IDCJAC0005,61425,2017,04,27.7,25,Y
IDCJAC0005,61425,2017,05,24.7,06,Y
IDCJAC0005,61425,2017,06,20.7,15,Y
IDCJAC0005,61425,2017,07,24.0,30,Y
IDCJAC0005,61425,2017,08,27.0,11,Y
IDCJAC0005,61425,2017,09,34.2,13,Y
IDCJAC0005,61425,2017,10,35.9,30,Y
IDCJAC0005,61425,2017,11,31.5,03,Y
IDCJAC0005,61425,2017,12,40.5,24,Y
IDCJAC0005,61425,2018,01,43.7,07,Y
IDCJAC0005,61425,2018,02,39.0,14,Y
IDCJAC0005,61425,2018,03,38.2,18,Y
IDCJAC0005,61425,2018,04,34.2,09,Y
IDCJAC0005,61425,2018,05,27.4,04,Y
IDCJAC0005,61425,2018,06,19.7,07,Y
IDCJAC0005,61425,2018,07,25.0,06,Y
IDCJAC0005,61425,2018,08,24.7,15,Y
IDCJAC0005,61425,2018,09,32.1,15,Y
IDCJAC0005,61425,2018,10,27.9,20,Y
IDCJAC0005,61425,2018,11,36.3,02,Y
IDCJAC0005,61425,2018,12,35.9,29,Y
IDCJAC0005,61425,2019,01,40.8,05,Y
IDCJAC0005,61425,2019,02,36.8,12,Y
IDCJAC0005,61425,2019,03,36.8,06,Y
IDCJAC0005,61425,2019,04,33.3,08,Y
