Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0001,90175,1994,null,null,null,null,null,7.2,67.8,61.8,60.6,62.0,36.6,43.0,null
IDCJAC0001,90175,1995,23.6,20.6,56.4,77.0,36.6,60.2,121.8,58.6,50.2,21.8,18.0,38.2,583.0
IDCJAC0001,90175,1996,32.2,9.8,4.0,34.2,16.4,98.8,114.2,127.4,88.8,26.0,28.2,33.4,613.4
IDCJAC0001,90175,1997,46.4,5.4,29.6,12.8,100.2,40.2,32.2,85.4,90.8,27.2,93.2,21.8,585.2
IDCJAC0001,90175,1998,28.2,28.0,31.8,76.0,24.2,82.2,70.2,44.4,80.4,68.2,37.2,31.8,602.6
IDCJAC0001,90175,1999,11.8,48.4,47.2,22.2,71.4,71.0,41.4,65.4,30.0,45.6,68.0,42.4,564.8
IDCJAC0001,90175,2000,10.4,6.6,23.0,63.0,123.8,52.8,112.6,59.2,81.2,69.2,12.0,26.4,640.2
IDCJAC0001,90175,2001,13.0,14.8,48.0,56.0,37.6,45.8,49.6,155.4,48.8,94.8,93.8,62.2,719.8
IDCJAC0001,90175,2002,32.4,19.6,18.8,32.8,64.6,83.4,90.2,44.0,79.8,59.8,49.2,32.0,606.6
IDCJAC0001,90175,2003,43.4,49.0,49.6,15.4,20.8,124.6,69.0,57.6,63.4,66.4,38.2,30.0,627.4
IDCJAC0001,90175,2004,26.8,42.4,42.0,37.0,61.8,152.2,110.6,92.8,73.0,41.4,53.4,21.6,755.0
IDCJAC0001,90175,2005,11.0,65.4,18.0,37.4,18.4,89.4,82.8,108.2,85.0,66.2,47.0,36.2,665.0
IDCJAC0001,90175,2006,31.6,55.0,24.4,79.0,65.0,20.8,76.6,38.8,60.0,26.6,10.6,5.2,493.6
IDCJAC0001,90175,2007,121.6,3.6,27.4,46.6,139.0,93.0,110.4,97.2,78.2,55.4,91.0,59.6,923.0
IDCJAC0001,90175,2008,15.2,28.2,50.4,39.8,57.2,47.0,147.0,101.0,53.0,28.8,28.6,125.4,721.6
IDCJAC0001,90175,2009,7.2,1.6,39.0,99.8,62.8,135.6,151.2,139.6,91.4,38.0,60.0,42.0,868.2
IDCJAC0001,90175,2010,16.2,62.0,32.4,79.0,58.2,67.2,62.0,163.6,87.4,66.6,38.2,105.2,838.0
IDCJAC0001,90175,2011,108.4,40.2,45.2,88.2,81.8,88.0,110.6,82.0,59.2,65.4,46.2,16.8,832.0
IDCJAC0001,90175,2012,22.2,56.0,69.0,29.4,80.6,125.6,99.4,89.0,75.2,31.6,30.2,56.4,764.6
IDCJAC0001,90175,2013,4.0,29.4,24.6,28.0,142.6,91.0,131.0,184.0,80.4,137.2,60.0,39.8,952.0
IDCJAC0001,90175,2014,19.4,7.0,56.4,105.2,79.0,108.0,84.4,54.4,25.6,35.4,21.2,25.0,621.0
IDCJAC0001,90175,2015,82.0,13.6,53.4,29.2,88.0,51.6,77.6,56.4,48.8,7.6,32.2,17.8,558.2
IDCJAC0001,90175,2016,17.6,39.4,22.8,25.0,84.8,51.8,81.2,51.2,94.0,87.4,20.8,24.8,600.8
IDCJAC0001,90175,2017,33.2,29.6,71.4,69.0,53.8,22.2,78.0,84.2,96.2,38.0,58.8,31.6,666.0
IDCJAC0001,90175,2018,9.6,17.6,27.2,30.4,94.2,100.2,73.8,110.0,38.6,18.6,37.6,57.0,614.8
IDCJAC0001,90175,2019,2.0,16.0,29.6,14.0,null,null,null,null,null,null,null,null,null
