Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0001,71075,2010,null,null,null,null,188.0,157.6,166.6,344.2,259.4,247.4,217.0,288.0,null
IDCJAC0001,71075,2011,123.2,null,131.6,78.2,132.0,155.2,275.2,149.4,234.4,163.8,320.8,128.2,null
IDCJAC0001,71075,2012,186.0,106.0,522.0,109.4,79.0,215.4,147.4,257.8,234.2,162.6,120.4,167.6,2307.8
IDCJAC0001,71075,2013,74.4,212.8,145.8,53.8,177.8,198.6,247.0,414.4,190.2,238.8,196.8,158.8,2309.2
IDCJAC0001,71075,2014,107.6,56.2,222.2,210.8,153.2,345.2,152.2,142.6,149.0,163.6,130.8,284.2,2117.6
IDCJAC0001,71075,2015,211.8,72.6,20.4,204.2,203.6,120.2,202.6,234.0,67.8,45.2,147.4,112.8,1642.6
IDCJAC0001,71075,2016,337.8,29.2,103.0,67.4,325.2,433.2,420.4,165.0,310.4,404.6,128.4,203.4,2928.0
IDCJAC0001,71075,2017,137.2,61.8,155.6,203.0,102.2,11.4,144.0,null,157.6,100.2,89.0,133.4,null
IDCJAC0001,71075,2018,144.4,95.6,134.0,null,112.8,165.6,171.2,226.6,80.8,67.4,256.6,125.6,null
IDCJAC0001,71075,2019,58.2,60.0,280.2,7.2,null,null,null,null,null,null,null,null,null
