Product code,Station number,Year,Month,Highest temperature (°C),Day,Quality
IDCJAC0005,90180,1991,12,29.3,26,Y
IDCJAC0005,90180,1992,01,38.6,20,Y
IDCJAC0005,90180,1992,02,37.5,17,Y
IDCJAC0005,90180,1992,03,34.0,10,Y
IDCJAC0005,90180,1992,04,31.7,04,Y
IDCJAC0005,90180,1992,05,22.4,04,Y
IDCJAC0005,90180,1992,06,16.3,01,Y
IDCJAC0005,90180,1992,07,15.5,02,Y
IDCJAC0005,90180,1992,08,17.0,16,Y
IDCJAC0005,90180,1992,09,17.1,05,Y
IDCJAC0005,90180,1992,10,25.6,14,Y
IDCJAC0005,90180,1992,11,27.0,08,Y
IDCJAC0005,90180,1992,12,31.2,11,Y
IDCJAC0005,90180,1993,01,39.7,15,Y
IDCJAC0005,90180,1993,02,39.0,03,Y
IDCJAC0005,90180,1993,03,29.8,14,Y
IDCJAC0005,90180,1993,04,30.6,12,Y
IDCJAC0005,90180,1993,05,22.7,03,Y
IDCJAC0005,90180,1993,06,16.9,30,Y
IDCJAC0005,90180,1993,07,16.9,29,Y
IDCJAC0005,90180,1993,08,20.7,25,Y
IDCJAC0005,90180,1993,09,26.3,28,Y
IDCJAC0005,90180,1993,10,24.3,07,Y
IDCJAC0005,90180,1993,11,31.4,26,Y
IDCJAC0005,90180,1993,12,32.3,10,Y
IDCJAC0005,90180,1994,01,36.8,26,Y
IDCJAC0005,90180,1994,02,32.2,21,Y
IDCJAC0005,90180,1994,03,28.4,31,Y
IDCJAC0005,90180,1994,04,29.9,26,Y
IDCJAC0005,90180,1994,05,21.7,24,Y
IDCJAC0005,90180,1994,06,15.7,22,Y
IDCJAC0005,90180,1994,07,19.4,08,Y
IDCJAC0005,90180,1994,08,21.4,27,Y
IDCJAC0005,90180,1994,09,22.0,11,Y
IDCJAC0005,90180,1994,10,31.7,16,Y
IDCJAC0005,90180,1994,11,34.0,19,Y
IDCJAC0005,90180,1994,12,38.9,12,Y
IDCJAC0005,90180,1995,01,35.5,11,Y
IDCJAC0005,90180,1995,02,35.2,15,Y
IDCJAC0005,90180,1995,03,32.6,07,Y
IDCJAC0005,90180,1995,04,25.1,15,Y
IDCJAC0005,90180,1995,05,20.0,12,Y
IDCJAC0005,90180,1995,06,17.6,09,Y
IDCJAC0005,90180,1995,07,14.7,13,Y
IDCJAC0005,90180,1995,08,24.0,20,Y
IDCJAC0005,90180,1995,09,21.3,18,Y
IDCJAC0005,90180,1995,10,28.5,19,Y
IDCJAC0005,90180,1995,11,29.6,17,Y
IDCJAC0005,90180,1995,12,30.5,09,Y
IDCJAC0005,90180,1996,01,32.7,19,Y
IDCJAC0005,90180,1996,02,31.0,26,Y
IDCJAC0005,90180,1996,03,33.1,12,Y
IDCJAC0005,90180,1996,04,24.0,06,Y
IDCJAC0005,90180,1996,05,24.3,10,Y
IDCJAC0005,90180,1996,06,16.3,20,Y
IDCJAC0005,90180,1996,07,16.0,30,Y
IDCJAC0005,90180,1996,08,17.0,25,Y
IDCJAC0005,90180,1996,09,31.5,22,Y
IDCJAC0005,90180,1996,10,30.0,24,Y
IDCJAC0005,90180,1996,11,31.1,25,Y
IDCJAC0005,90180,1996,12,34.5,21,Y
IDCJAC0005,90180,1997,01,41.5,20,Y
IDCJAC0005,90180,1997,02,37.9,18,Y
