Product code,Station number,Year,Month,Lowest temperature (°C),Day,Quality
IDCJAC0008,72160,1993,05,-0.5,15,Y
IDCJAC0008,72160,1993,06,-2.4,28,Y
IDCJAC0008,72160,1993,07,-1.5,21,Y
IDCJAC0008,72160,1993,08,-1.8,04,Y
IDCJAC0008,72160,1993,09,1.2,05,Y
IDCJAC0008,72160,1993,10,-0.5,11,Y
IDCJAC0008,72160,1993,11,4.3,08,Y
IDCJAC0008,72160,1993,12,5.2,05,Y
IDCJAC0008,72160,1994,01,6.0,09,Y
IDCJAC0008,72160,1994,02,8.8,18,Y
IDCJAC0008,72160,1994,03,4.6,14,Y
IDCJAC0008,72160,1994,04,2.1,19,Y
IDCJAC0008,72160,1994,05,1.6,14,Y
IDCJAC0008,72160,1994,06,-2.3,29,Y
IDCJAC0008,72160,1994,07,-2.6,01,Y
IDCJAC0008,72160,1994,08,-4.0,08,Y
IDCJAC0008,72160,1994,09,-1.9,07,Y
IDCJAC0008,72160,1994,10,0.3,01,Y
IDCJAC0008,72160,1994,11,3.8,08,Y
IDCJAC0008,72160,1994,12,9.4,02,Y
IDCJAC0008,72160,1995,01,11.5,22,Y
IDCJAC0008,72160,1995,02,9.1,07,Y
IDCJAC0008,72160,1995,03,4.4,25,Y
IDCJAC0008,72160,1995,04,1.0,01,Y
IDCJAC0008,72160,1995,05,1.3,23,Y
IDCJAC0008,72160,1995,06,-2.5,22,Y
IDCJAC0008,72160,1995,07,-0.8,07,Y
IDCJAC0008,72160,1995,08,-2.1,09,Y
IDCJAC0008,72160,1995,09,-1.4,07,Y
IDCJAC0008,72160,1995,10,3.8,05,Y
IDCJAC0008,72160,1995,11,4.9,25,Y
IDCJAC0008,72160,1995,12,4.5,12,Y
IDCJAC0008,72160,1996,01,9.5,22,Y
IDCJAC0008,72160,1996,02,6.8,12,Y
IDCJAC0008,72160,1996,03,7.4,21,Y
IDCJAC0008,72160,1996,04,1.7,28,Y
IDCJAC0008,72160,1996,05,0.3,30,Y
IDCJAC0008,72160,1996,06,-1.0,14,Y
IDCJAC0008,72160,1996,07,-1.7,15,Y
IDCJAC0008,72160,1996,08,-1.8,20,Y
IDCJAC0008,72160,1996,09,0.9,22,Y
IDCJAC0008,72160,1996,10,3.2,20,Y
IDCJAC0008,72160,1996,11,4.0,22,Y
IDCJAC0008,72160,1996,12,6.8,08,Y
IDCJAC0008,72160,1997,01,8.6,08,Y
IDCJAC0008,72160,1997,02,11.0,26,Y
IDCJAC0008,72160,1997,03,4.6,24,Y
IDCJAC0008,72160,1997,04,1.6,08,Y
IDCJAC0008,72160,1997,05,-0.7,31,Y
IDCJAC0008,72160,1997,06,-1.5,17,Y
IDCJAC0008,72160,1997,07,-3.4,13,Y
IDCJAC0008,72160,1997,08,-3.7,03,Y
IDCJAC0008,72160,1997,09,2.2,06,Y
IDCJAC0008,72160,1997,10,1.0,04,Y
IDCJAC0008,72160,1997,11,5.3,18,Y
IDCJAC0008,72160,1997,12,7.3,04,Y
IDCJAC0008,72160,1998,01,9.9,04,Y
IDCJAC0008,72160,1998,02,9.2,23,Y
IDCJAC0008,72160,1998,03,7.1,31,Y
IDCJAC0008,72160,1998,04,4.3,14,Y
IDCJAC0008,72160,1998,05,-0.5,10,Y
IDCJAC0008,72160,1998,06,-3.7,18,Y
IDCJAC0008,72160,1998,07,-2.3,15,Y
IDCJAC0008,72160,1998,08,0.9,28,Y
IDCJAC0008,72160,1998,09,0.4,07,Y
IDCJAC0008,72160,1998,10,0.9,08,Y
IDCJAC0008,72160,1998,11,5.2,02,Y
IDCJAC0008,72160,1998,12,8.3,28,Y
IDCJAC0008,72160,1999,01,15.2,23,Y
IDCJAC0008,72160,1999,02,8.6,19,Y
IDCJAC0008,72160,1999,03,5.6,29,Y
IDCJAC0008,72160,1999,04,0.9,24,Y
IDCJAC0008,72160,1999,05,-2.2,16,Y
IDCJAC0008,72160,1999,06,-0.8,28,Y
IDCJAC0008,72160,1999,07,-1.5,28,Y
IDCJAC0008,72160,1999,08,-2.2,02,Y
IDCJAC0008,72160,1999,09,0.7,19,Y
IDCJAC0008,72160,1999,10,4.4,21,Y
IDCJAC0008,72160,1999,11,4.3,16,Y
IDCJAC0008,72160,1999,12,7.0,12,Y
IDCJAC0008,72160,2000,01,9.0,23,Y
IDCJAC0008,72160,2000,02,10.8,15,Y
IDCJAC0008,72160,2000,03,9.4,26,Y
IDCJAC0008,72160,2000,04,2.5,22,Y
IDCJAC0008,72160,2000,05,-0.9,31,Y
IDCJAC0008,72160,2000,06,-1.4,14,Y
IDCJAC0008,72160,2000,07,-0.3,27,Y
IDCJAC0008,72160,2000,08,-0.3,17,Y
IDCJAC0008,72160,2000,09,1.6,04,Y
IDCJAC0008,72160,2000,10,2.6,16,Y
IDCJAC0008,72160,2000,11,8.1,08,Y
IDCJAC0008,72160,2000,12,6.6,28,Y
IDCJAC0008,72160,2001,01,13.4,09,Y
IDCJAC0008,72160,2001,02,11.8,15,Y
IDCJAC0008,72160,2001,03,6.0,29,Y
IDCJAC0008,72160,2001,04,1.3,12,Y
IDCJAC0008,72160,2001,05,-0.3,30,Y
IDCJAC0008,72160,2001,06,-1.0,20,Y
IDCJAC0008,72160,2001,07,-0.8,04,Y
IDCJAC0008,72160,2001,08,-1.0,03,Y
IDCJAC0008,72160,2001,09,2.5,06,Y
IDCJAC0008,72160,2001,10,1.8,20,Y
IDCJAC0008,72160,2001,11,4.5,13,Y
IDCJAC0008,72160,2001,12,4.9,27,Y
IDCJAC0008,72160,2002,01,8.9,09,Y
IDCJAC0008,72160,2002,02,9.1,28,Y
IDCJAC0008,72160,2002,03,8.0,02,Y
IDCJAC0008,72160,2002,04,4.2,28,Y
IDCJAC0008,72160,2002,05,-1.5,31,Y
IDCJAC0008,72160,2002,06,-2.2,30,Y
IDCJAC0008,72160,2002,07,-2.2,25,Y
IDCJAC0008,72160,2002,08,-2.3,15,Y
IDCJAC0008,72160,2002,09,-0.2,11,Y
IDCJAC0008,72160,2002,10,1.3,09,Y
IDCJAC0008,72160,2002,11,4.6,05,Y
IDCJAC0008,72160,2002,12,6.2,07,Y
IDCJAC0008,72160,2003,01,9.3,09,Y
IDCJAC0008,72160,2003,02,11.4,01,Y
IDCJAC0008,72160,2003,03,5.7,21,Y
IDCJAC0008,72160,2003,04,4.0,16,Y
IDCJAC0008,72160,2003,05,0.7,31,Y
IDCJAC0008,72160,2003,06,0.9,26,Y
IDCJAC0008,72160,2003,07,-1.8,31,Y
IDCJAC0008,72160,2003,08,-1.8,10,Y
IDCJAC0008,72160,2003,09,-0.4,28,Y
IDCJAC0008,72160,2003,10,1.2,11,Y
IDCJAC0008,72160,2003,11,2.4,03,Y
IDCJAC0008,72160,2003,12,10.3,06,Y
IDCJAC0008,72160,2004,01,7.6,09,Y
IDCJAC0008,72160,2004,02,10.1,23,Y
IDCJAC0008,72160,2004,03,8.4,19,Y
IDCJAC0008,72160,2004,04,3.1,20,Y
IDCJAC0008,72160,2004,05,0.4,14,Y
IDCJAC0008,72160,2004,06,-0.3,06,Y
IDCJAC0008,72160,2004,07,-3.3,19,Y
IDCJAC0008,72160,2004,08,-0.3,16,Y
IDCJAC0008,72160,2004,09,1.4,01,Y
IDCJAC0008,72160,2004,10,1.4,16,Y
IDCJAC0008,72160,2004,11,5.1,04,Y
IDCJAC0008,72160,2004,12,7.2,28,Y
IDCJAC0008,72160,2005,01,9.1,07,Y
IDCJAC0008,72160,2005,02,8.4,03,Y
IDCJAC0008,72160,2005,03,6.2,06,Y
IDCJAC0008,72160,2005,04,2.3,30,Y
IDCJAC0008,72160,2005,05,-1.3,30,Y
IDCJAC0008,72160,2005,06,-2.0,02,Y
IDCJAC0008,72160,2005,07,-0.8,20,Y
IDCJAC0008,72160,2005,08,-0.6,06,Y
IDCJAC0008,72160,2005,09,0.5,01,Y
IDCJAC0008,72160,2005,10,3.4,12,Y
IDCJAC0008,72160,2005,11,7.4,28,Y
IDCJAC0008,72160,2005,12,9.0,04,Y
IDCJAC0008,72160,2006,01,11.8,14,Y
IDCJAC0008,72160,2006,02,8.5,10,Y
IDCJAC0008,72160,2006,03,9.5,18,Y
IDCJAC0008,72160,2006,04,1.0,22,Y
IDCJAC0008,72160,2006,05,-2.4,30,Y
IDCJAC0008,72160,2006,06,-3.7,13,Y
IDCJAC0008,72160,2006,07,-2.8,13,Y
IDCJAC0008,72160,2006,08,-1.8,08,Y
IDCJAC0008,72160,2006,09,-0.4,26,Y
IDCJAC0008,72160,2006,10,1.9,01,Y
