Product code,Station Number,Year,Jan,Day,Feb,Day,Mar,Day,Apr,Day,May,Day,Jun,Day,Jul,Day,Aug,Day,Sep,Day,Oct,Day,Nov,Day,Dec,Day,Annual
IDCJAC0005,10622,1966,,,,,,,,,,,,,,,20.5,15,25.6,24,30.8,21,39.2,17,37.7,07,
IDCJAC0005,10622,1967,35.9,31,38.6,05,36.0,12,34.9,25,29.2,01,21.2,19,16.8,05,21.4,30,26.1,20,32.5,20,35.8,10,35.0,06,38.6
IDCJAC0005,10622,1968,42.3,16,39.4,16,30.6,07,26.7,07,21.6,29,17.8,08,17.3,26,18.4,14,25.0,21,32.9,13,32.8,16,39.4,26,42.3
IDCJAC0005,10622,1969,43.9,06,42.2,16,38.8,08,30.3,22,27.9,06,20.7,26,22.1,31,20.0,15,25.6,25,33.1,29,36.8,20,39.4,15,43.9
IDCJAC0005,10622,1970,37.0,13,,,38.4,30,31.2,15,,,19.3,10,19.7,22,21.6,31,21.6,30,29.6,15,35.0,18,38.1,07,
IDCJAC0005,10622,1971,39.2,22,38.9,03,39.4,04,31.2,12,23.4,13,19.9,29,19.9,10,21.1,25,22.2,03,27.8,31,32.7,29,34.9,15,39.4
IDCJAC0005,10622,1972,38.2,03,39.3,23,35.6,06,35.7,02,32.7,03,22.5,11,16.8,02,22.2,31,27.0,29,32.7,17,36.4,28,40.2,09,40.2
IDCJAC0005,10622,1973,38.9,16,36.2,15,37.7,05,27.0,15,25.5,20,16.2,17,19.3,23,20.4,29,22.4,28,31.1,06,34.4,27,38.0,08,38.9
IDCJAC0005,10622,1974,40.6,25,39.0,28,32.5,22,28.2,21,23.0,03,18.5,07,17.5,11,20.3,11,25.6,09,29.4,18,34.5,28,38.6,20,40.6
IDCJAC0005,10622,1975,36.5,26,44.0,04,32.0,05,33.4,12,24.1,04,21.0,05,20.5,07,19.6,15,25.0,06,28.5,31,38.8,26,38.7,24,44.0
