Product code,Station number,Year,Month,Highest temperature (°C),Day,Quality
IDCJAC0005,40093,1965,01,36.7,20,Y
IDCJAC0005,40093,1965,02,35.7,11,Y
IDCJAC0005,40093,1965,03,35.0,04,Y
IDCJAC0005,40093,1965,04,32.2,02,Y
IDCJAC0005,40093,1965,05,26.4,14,Y
IDCJAC0005,40093,1965,06,23.9,09,Y
IDCJAC0005,40093,1965,07,25.1,22,Y
IDCJAC0005,40093,1965,08,27.0,20,Y
IDCJAC0005,40093,1965,09,31.7,27,Y
IDCJAC0005,40093,1965,10,30.2,01,Y
IDCJAC0005,40093,1965,11,37.2,01,Y
IDCJAC0005,40093,1965,12,34.9,30,Y
IDCJAC0005,40093,1966,01,35.4,18,Y
IDCJAC0005,40093,1966,02,35.2,15,Y
IDCJAC0005,40093,1966,03,34.1,31,Y
IDCJAC0005,40093,1966,04,30.7,07,Y
IDCJAC0005,40093,1966,05,27.0,05,Y
IDCJAC0005,40093,1966,06,24.3,01,Y
IDCJAC0005,40093,1966,07,25.4,05,Y
IDCJAC0005,40093,1966,08,24.4,05,Y
IDCJAC0005,40093,1966,09,29.3,15,Y
IDCJAC0005,40093,1966,10,28.3,28,Y
IDCJAC0005,40093,1966,11,34.2,25,Y
IDCJAC0005,40093,1966,12,34.2,20,Y
IDCJAC0005,40093,1967,01,36.7,13,Y
IDCJAC0005,40093,1967,02,33.7,15,Y
IDCJAC0005,40093,1967,03,29.4,03,Y
IDCJAC0005,40093,1967,04,30.9,06,Y
IDCJAC0005,40093,1967,05,25.7,03,Y
IDCJAC0005,40093,1967,06,25.2,15,Y
IDCJAC0005,40093,1967,07,24.2,18,Y
IDCJAC0005,40093,1967,08,25.6,25,Y
IDCJAC0005,40093,1967,09,29.1,12,Y
IDCJAC0005,40093,1967,10,31.2,05,Y
IDCJAC0005,40093,1967,11,36.7,24,Y
IDCJAC0005,40093,1967,12,39.1,31,Y
IDCJAC0005,40093,1968,01,34.4,01,Y
IDCJAC0005,40093,1968,02,35.6,27,Y
IDCJAC0005,40093,1968,03,32.0,05,Y
IDCJAC0005,40093,1968,04,33.3,17,Y
IDCJAC0005,40093,1968,05,30.4,03,Y
IDCJAC0005,40093,1968,06,25.4,23,Y
IDCJAC0005,40093,1968,07,24.6,31,Y
IDCJAC0005,40093,1968,08,27.8,28,Y
IDCJAC0005,40093,1968,09,28.6,25,Y
IDCJAC0005,40093,1968,10,34.6,22,Y
IDCJAC0005,40093,1968,11,39.4,18,Y
IDCJAC0005,40093,1968,12,35.3,22,Y
IDCJAC0005,40093,1969,01,38.2,05,Y
IDCJAC0005,40093,1969,02,40.5,10,Y
IDCJAC0005,40093,1969,03,32.8,31,Y
IDCJAC0005,40093,1969,04,32.8,13,Y
IDCJAC0005,40093,1969,05,28.3,15,Y
IDCJAC0005,40093,1969,06,25.0,16,Y
IDCJAC0005,40093,1969,07,24.4,06,Y
IDCJAC0005,40093,1969,08,26.7,29,Y
IDCJAC0005,40093,1969,09,29.2,04,Y
IDCJAC0005,40093,1969,10,30.0,09,Y
IDCJAC0005,40093,1969,11,34.3,27,Y
IDCJAC0005,40093,1969,12,36.1,02,Y
IDCJAC0005,40093,1970,01,36.1,13,Y
IDCJAC0005,40093,1970,02,33.3,20,Y
IDCJAC0005,40093,1970,03,34.4,12,Y
IDCJAC0005,40093,1970,04,31.7,05,Y
IDCJAC0005,40093,1970,05,29.4,04,Y
IDCJAC0005,40093,1970,06,25.6,12,Y
IDCJAC0005,40093,1970,07,25.0,01,Y
IDCJAC0005,40093,1970,08,29.7,27,Y
IDCJAC0005,40093,1970,09,30.0,15,Y
IDCJAC0005,40093,1970,10,31.7,14,Y
IDCJAC0005,40093,1970,11,33.1,13,Y
IDCJAC0005,40093,1970,12,35.2,14,Y
IDCJAC0005,40093,1971,01,35.1,04,Y
IDCJAC0005,40093,1971,02,31.1,11,Y
IDCJAC0005,40093,1971,03,30.0,02,Y
IDCJAC0005,40093,1971,04,29.7,27,Y
IDCJAC0005,40093,1971,05,27.8,04,Y
IDCJAC0005,40093,1971,06,24.8,08,Y
IDCJAC0005,40093,1971,07,27.6,31,Y
IDCJAC0005,40093,1971,08,27.2,29,Y
IDCJAC0005,40093,1971,09,30.8,26,Y
IDCJAC0005,40093,1971,10,35.0,10,Y
IDCJAC0005,40093,1971,11,38.3,14,Y
IDCJAC0005,40093,1971,12,34.5,31,Y
IDCJAC0005,40093,1972,01,34.5,03,Y
IDCJAC0005,40093,1972,02,30.2,20,Y
IDCJAC0005,40093,1972,03,35.0,03,Y
IDCJAC0005,40093,1972,04,31.7,10,Y
IDCJAC0005,40093,1972,05,25.5,17,Y
IDCJAC0005,40093,1972,06,24.6,29,Y
IDCJAC0005,40093,1972,07,24.3,05,Y
IDCJAC0005,40093,1972,08,28.3,29,Y
IDCJAC0005,40093,1972,09,29.5,13,Y
IDCJAC0005,40093,1972,10,34.0,09,Y
IDCJAC0005,40093,1972,11,35.5,03,Y
IDCJAC0005,40093,1972,12,41.0,26,Y
IDCJAC0005,40093,1973,01,36.5,07,Y
IDCJAC0005,40093,1973,02,33.5,28,Y
IDCJAC0005,40093,1973,03,35.2,13,Y
IDCJAC0005,40093,1973,04,34.5,25,Y
IDCJAC0005,40093,1973,05,31.6,11,Y
IDCJAC0005,40093,1973,06,27.0,03,Y
IDCJAC0005,40093,1973,07,24.5,31,Y
IDCJAC0005,40093,1973,08,28.0,06,Y
IDCJAC0005,40093,1973,09,29.5,20,Y
IDCJAC0005,40093,1973,10,31.2,21,Y
IDCJAC0005,40093,1973,11,34.5,29,Y
IDCJAC0005,40093,1973,12,36.5,23,Y
IDCJAC0005,40093,1974,01,32.5,13,Y
IDCJAC0005,40093,1974,02,35.4,06,Y
